Time	CPG Speed 2	Perc. Position	Range of Motion 2	
4.56318	-0.058	-0.04955656	-0.06	
4.56336	-0.058	-0.04955654	-0.06	
4.56354	-0.058	-0.04955652	-0.06	
4.56372	-0.058	-0.04955649	-0.06	
4.5639	-0.058	-0.04955646	-0.06	
4.56408	-0.058	-0.04955644	-0.06	
4.56426	-0.058	-0.04955641	-0.06	
4.56444	-0.058	-0.04955639	-0.06	
4.56462	-0.058	-0.04955636	-0.06	
4.5648	-0.058	-0.04955633	-0.06	
4.56498	-0.058	-0.04955631	-0.06	
4.56516	-0.058	-0.04955629	-0.06	
4.56534	-0.058	-0.04955626	-0.06	
4.56552	-0.058	-0.04955623	-0.06	
4.5657	-0.058	-0.04955621	-0.06	
4.56588	-0.058	-0.04955618	-0.06	
4.56606	-0.058	-0.04955615	-0.06	
4.56624	-0.058	-0.04955613	-0.06	
4.56642	-0.058	-0.04955611	-0.06	
4.5666	-0.058	-0.04955608	-0.06	
4.56678	-0.058	-0.04955605	-0.06	
4.56696	-0.058	-0.04955603	-0.06	
4.56714	-0.058	-0.049556	-0.06	
4.56732	-0.058	-0.04955598	-0.06	
4.5675	-0.058	-0.04955595	-0.06	
4.56768	-0.058	-0.04955593	-0.06	
4.56786	-0.058	-0.0495559	-0.06	
4.56804	-0.058	-0.04955588	-0.06	
4.56822	-0.058	-0.04955585	-0.06	
4.5684	-0.058	-0.04955583	-0.06	
4.56858	-0.058	-0.0495558	-0.06	
4.56876	-0.058	-0.04955577	-0.06	
4.56894	-0.058	-0.04955575	-0.06	
4.56912	-0.058	-0.04955573	-0.06	
4.5693	-0.058	-0.0495557	-0.06	
4.56948	-0.058	-0.04955567	-0.06	
4.56966	-0.058	-0.04955565	-0.06	
4.56984	-0.058	-0.04955562	-0.06	
4.57002	-0.058	-0.0495556	-0.06	
4.5702	-0.058	-0.04955557	-0.06	
4.57038	-0.058	-0.04955555	-0.06	
4.57056	-0.058	-0.04955552	-0.06	
4.57074	-0.058	-0.0495555	-0.06	
4.57092	-0.058	-0.04955547	-0.06	
4.5711	-0.058	-0.04955545	-0.06	
4.57128	-0.058	-0.04955542	-0.06	
4.57146	-0.058	-0.04955539	-0.06	
4.57164	-0.058	-0.04955537	-0.06	
4.57182	-0.058	-0.04955535	-0.06	
4.572	-0.058	-0.04955532	-0.06	
4.57218	-0.058	-0.04955529	-0.06	
4.57236	-0.058	-0.04955527	-0.06	
4.57254	-0.058	-0.04955525	-0.06	
4.57272	-0.058	-0.04955522	-0.06	
4.5729	-0.058	-0.04955519	-0.06	
4.57308	-0.058	-0.04955517	-0.06	
4.57326	-0.058	-0.04955515	-0.06	
4.57344	-0.058	-0.04955512	-0.06	
4.57362	-0.058	-0.0495551	-0.06	
4.5738	-0.058	-0.04955507	-0.06	
4.57398	-0.058	-0.04955504	-0.06	
4.57416	-0.058	-0.04955502	-0.06	
4.57434	-0.058	-0.049555	-0.06	
4.57452	-0.058	-0.04955497	-0.06	
4.5747	-0.058	-0.04955494	-0.06	
4.57488	-0.058	-0.04955492	-0.06	
4.57506	-0.058	-0.0495549	-0.06	
4.57524	-0.058	-0.04955487	-0.06	
4.57542	-0.058	-0.04955484	-0.06	
4.5756	-0.058	-0.04955482	-0.06	
4.57578	-0.058	-0.0495548	-0.06	
4.57596	-0.058	-0.04955477	-0.06	
4.57614	-0.058	-0.04955475	-0.06	
4.57632	-0.058	-0.04955472	-0.06	
4.5765	-0.058	-0.04955469	-0.06	
4.57668	-0.058	-0.04955467	-0.06	
4.57686	-0.058	-0.04955465	-0.06	
4.57704	-0.058	-0.04955462	-0.06	
4.57722	-0.058	-0.0495546	-0.06	
4.5774	-0.058	-0.04955457	-0.06	
4.57758	-0.058	-0.04955455	-0.06	
4.57776	-0.058	-0.04955452	-0.06	
4.57794	-0.058	-0.0495545	-0.06	
4.57812	-0.058	-0.04955447	-0.06	
4.5783	-0.058	-0.04955445	-0.06	
4.57848	-0.058	-0.04955442	-0.06	
4.57866	-0.058	-0.0495544	-0.06	
4.57884	-0.058	-0.04955437	-0.06	
4.57902	-0.058	-0.04955435	-0.06	
4.5792	-0.058	-0.04955432	-0.06	
4.57938	-0.058	-0.0495543	-0.06	
4.57956	-0.058	-0.04955427	-0.06	
4.57974	-0.058	-0.04955425	-0.06	
4.57992	-0.058	-0.04955423	-0.06	
4.5801	-0.058	-0.0495542	-0.06	
4.58028	-0.058	-0.04955418	-0.06	
4.58046	-0.058	-0.04955415	-0.06	
4.58064	-0.058	-0.04955412	-0.06	
4.58082	-0.058	-0.0495541	-0.06	
4.581	-0.058	-0.04955408	-0.06	
4.58118	-0.058	-0.04955405	-0.06	
4.58136	-0.058	-0.04955403	-0.06	
4.58154	-0.058	-0.049554	-0.06	
4.58172	-0.058	-0.04955398	-0.06	
4.5819	-0.058	-0.04955395	-0.06	
4.58208	-0.058	-0.04955393	-0.06	
4.58226	-0.058	-0.0495539	-0.06	
4.58244	-0.058	-0.04955388	-0.06	
4.58262	-0.058	-0.04955386	-0.06	
4.5828	-0.058	-0.04955383	-0.06	
4.58298	-0.058	-0.04955381	-0.06	
4.58316	-0.058	-0.04955378	-0.06	
4.58334	-0.058	-0.04955376	-0.06	
4.58352	-0.058	-0.04955373	-0.06	
4.5837	-0.058	-0.04955371	-0.06	
4.58388	-0.058	-0.04955368	-0.06	
4.58406	-0.058	-0.04955366	-0.06	
4.58424	-0.058	-0.04955364	-0.06	
4.58442	-0.058	-0.04955361	-0.06	
4.5846	-0.058	-0.04955358	-0.06	
4.58478	-0.058	-0.04955356	-0.06	
4.58496	-0.058	-0.04955354	-0.06	
4.58514	-0.058	-0.04955351	-0.06	
4.58532	-0.058	-0.04955349	-0.06	
4.5855	-0.058	-0.04955347	-0.06	
4.58568	-0.058	-0.04955344	-0.06	
4.58586	-0.058	-0.04955342	-0.06	
4.58604	-0.058	-0.04955339	-0.06	
4.58622	-0.058	-0.04955336	-0.06	
4.5864	-0.058	-0.04955334	-0.06	
4.58658	-0.058	-0.04955332	-0.06	
4.58676	-0.058	-0.04955329	-0.06	
4.58694	-0.058	-0.04955327	-0.06	
4.58712	-0.058	-0.04955325	-0.06	
4.5873	-0.058	-0.04955322	-0.06	
4.58748	-0.058	-0.0495532	-0.06	
4.58766	-0.058	-0.04955317	-0.06	
4.58784	-0.058	-0.04955315	-0.06	
4.58802	-0.058	-0.04955312	-0.06	
4.5882	-0.058	-0.0495531	-0.06	
4.58838	-0.058	-0.04955307	-0.06	
4.58856	-0.058	-0.04955305	-0.06	
4.58874	-0.058	-0.04955303	-0.06	
4.58892	-0.058	-0.049553	-0.06	
4.5891	-0.058	-0.04955298	-0.06	
4.58928	-0.058	-0.04955295	-0.06	
4.58946	-0.058	-0.04955293	-0.06	
4.58964	-0.058	-0.04955291	-0.06	
4.58982	-0.058	-0.04955288	-0.06	
4.59	-0.058	-0.04955286	-0.06	
4.59018	-0.058	-0.04955283	-0.06	
4.59036	-0.058	-0.04955281	-0.06	
4.59054	-0.058	-0.04955278	-0.06	
4.59072	-0.058	-0.04955276	-0.06	
4.5909	-0.058	-0.04955273	-0.06	
4.59108	-0.058	-0.04955271	-0.06	
4.59126	-0.058	-0.04955269	-0.06	
4.59144	-0.058	-0.04955266	-0.06	
4.59162	-0.058	-0.04955264	-0.06	
4.5918	-0.058	-0.04955262	-0.06	
4.59198	-0.058	-0.04955259	-0.06	
4.59216	-0.058	-0.04955257	-0.06	
4.59234	-0.058	-0.04955254	-0.06	
4.59252	-0.058	-0.04955252	-0.06	
4.5927	-0.058	-0.0495525	-0.06	
4.59288	-0.058	-0.04955247	-0.06	
4.59306	-0.058	-0.04955245	-0.06	
4.59324	-0.058	-0.04955243	-0.06	
4.59342	-0.058	-0.0495524	-0.06	
4.5936	-0.058	-0.04955238	-0.06	
4.59378	-0.058	-0.04955235	-0.06	
4.59396	-0.058	-0.04955233	-0.06	
4.59414	-0.058	-0.04955231	-0.06	
4.59432	-0.058	-0.04955228	-0.06	
4.5945	-0.058	-0.04955226	-0.06	
4.59468	-0.058	-0.04955223	-0.06	
4.59486	-0.058	-0.04955221	-0.06	
4.59504	-0.058	-0.04955218	-0.06	
4.59522	-0.058	-0.04955216	-0.06	
4.5954	-0.058	-0.04955214	-0.06	
4.59558	-0.058	-0.04955211	-0.06	
4.59576	-0.058	-0.04955209	-0.06	
4.59594	-0.058	-0.04955206	-0.06	
4.59612	-0.058	-0.04955204	-0.06	
4.5963	-0.058	-0.04955202	-0.06	
4.59648	-0.058	-0.04955199	-0.06	
4.59666	-0.058	-0.04955197	-0.06	
4.59684	-0.058	-0.04955195	-0.06	
4.59702	-0.058	-0.04955192	-0.06	
4.5972	-0.058	-0.0495519	-0.06	
4.59738	-0.058	-0.04955187	-0.06	
4.59756	-0.058	-0.04955185	-0.06	
4.59774	-0.058	-0.04955183	-0.06	
4.59792	-0.058	-0.0495518	-0.06	
4.5981	-0.058	-0.04955178	-0.06	
4.59828	-0.058	-0.04955176	-0.06	
4.59846	-0.058	-0.04955173	-0.06	
4.59864	-0.058	-0.04955171	-0.06	
4.59882	-0.058	-0.04955169	-0.06	
4.599	-0.058	-0.04955166	-0.06	
4.59918	-0.058	-0.04955164	-0.06	
4.59936	-0.058	-0.04955162	-0.06	
4.59954	-0.058	-0.04955159	-0.06	
4.59972	-0.058	-0.04955157	-0.06	
4.5999	-0.058	-0.04955155	-0.06	
4.60008	-0.058	-0.04955152	-0.06	
4.60026	-0.058	-0.0495515	-0.06	
4.60044	-0.058	-0.04955148	-0.06	
4.60062	-0.058	-0.04955145	-0.06	
4.6008	-0.058	-0.04955143	-0.06	
4.60098	-0.058	-0.04955141	-0.06	
4.60116	-0.058	-0.04955138	-0.06	
4.60134	-0.058	-0.04955136	-0.06	
4.60152	-0.058	-0.04955133	-0.06	
4.6017	-0.058	-0.04955131	-0.06	
4.60188	-0.058	-0.04955129	-0.06	
4.60206	-0.058	-0.04955126	-0.06	
4.60224	-0.058	-0.04955124	-0.06	
4.60242	-0.058	-0.04955122	-0.06	
4.6026	-0.058	-0.04955119	-0.06	
4.60278	-0.058	-0.04955117	-0.06	
4.60296	-0.058	-0.04955114	-0.06	
4.60314	-0.058	-0.04955112	-0.06	
4.60332	-0.058	-0.0495511	-0.06	
4.6035	-0.058	-0.04955107	-0.06	
4.60368	-0.058	-0.04955105	-0.06	
4.60386	-0.058	-0.04955103	-0.06	
4.60404	-0.058	-0.04955101	-0.06	
4.60422	-0.058	-0.04955098	-0.06	
4.6044	-0.058	-0.04955096	-0.06	
4.60458	-0.058	-0.04955094	-0.06	
4.60476	-0.058	-0.04955091	-0.06	
4.60494	-0.058	-0.04955089	-0.06	
4.60512	-0.058	-0.04955086	-0.06	
4.6053	-0.058	-0.04955084	-0.06	
4.60548	-0.058	-0.04955082	-0.06	
4.60566	-0.058	-0.04955079	-0.06	
4.60584	-0.058	-0.04955077	-0.06	
4.60602	-0.058	-0.04955075	-0.06	
4.6062	-0.058	-0.04955072	-0.06	
4.60638	-0.058	-0.0495507	-0.06	
4.60656	-0.058	-0.04955068	-0.06	
4.60674	-0.058	-0.04955066	-0.06	
4.60692	-0.058	-0.04955063	-0.06	
4.6071	-0.058	-0.04955061	-0.06	
4.60728	-0.058	-0.04955059	-0.06	
4.60746	-0.058	-0.04955056	-0.06	
4.60764	-0.058	-0.04955054	-0.06	
4.60782	-0.058	-0.04955051	-0.06	
4.608	-0.058	-0.04955049	-0.06	
4.60818	-0.058	-0.04955047	-0.06	
4.60836	-0.058	-0.04955045	-0.06	
4.60854	-0.058	-0.04955042	-0.06	
4.60872	-0.058	-0.0495504	-0.06	
4.6089	-0.058	-0.04955038	-0.06	
4.60908	-0.058	-0.04955035	-0.06	
4.60926	-0.058	-0.04955033	-0.06	
4.60944	-0.058	-0.04955031	-0.06	
4.60962	-0.058	-0.04955028	-0.06	
4.6098	-0.058	-0.04955026	-0.06	
4.60998	-0.058	-0.04955024	-0.06	
4.61016	-0.058	-0.04955022	-0.06	
4.61034	-0.058	-0.04955019	-0.06	
4.61052	-0.058	-0.04955017	-0.06	
4.6107	-0.058	-0.04955015	-0.06	
4.61088	-0.058	-0.04955012	-0.06	
4.61106	-0.058	-0.0495501	-0.06	
4.61124	-0.058	-0.04955008	-0.06	
4.61142	-0.058	-0.04955005	-0.06	
4.6116	-0.058	-0.04955003	-0.06	
4.61178	-0.058	-0.04955001	-0.06	
4.61196	-0.058	-0.04954999	-0.06	
4.61214	-0.058	-0.04954996	-0.06	
4.61232	-0.058	-0.04954994	-0.06	
4.6125	-0.058	-0.04954991	-0.06	
4.61268	-0.058	-0.04954989	-0.06	
4.61286	-0.058	-0.04954987	-0.06	
4.61304	-0.058	-0.04954985	-0.06	
4.61322	-0.058	-0.04954983	-0.06	
4.6134	-0.058	-0.0495498	-0.06	
4.61358	-0.058	-0.04954978	-0.06	
4.61376	-0.058	-0.04954975	-0.06	
4.61394	-0.058	-0.04954973	-0.06	
4.61412	-0.058	-0.04954971	-0.06	
4.6143	-0.058	-0.04954969	-0.06	
4.61448	-0.058	-0.04954967	-0.06	
4.61466	-0.058	-0.04954964	-0.06	
4.61484	-0.058	-0.04954962	-0.06	
4.61502	-0.058	-0.0495496	-0.06	
4.6152	-0.058	-0.04954957	-0.06	
4.61538	-0.058	-0.04954955	-0.06	
4.61556	-0.058	-0.04954953	-0.06	
4.61574	-0.058	-0.04954951	-0.06	
4.61592	-0.058	-0.04954948	-0.06	
4.6161	-0.058	-0.04954946	-0.06	
4.61628	-0.058	-0.04954944	-0.06	
4.61646	-0.058	-0.04954942	-0.06	
4.61664	-0.058	-0.04954939	-0.06	
4.61682	-0.058	-0.04954937	-0.06	
4.617	-0.058	-0.04954934	-0.06	
4.61718	-0.058	-0.04954932	-0.06	
4.61736	-0.058	-0.0495493	-0.06	
4.61754	-0.058	-0.04954928	-0.06	
4.61772	-0.058	-0.04954926	-0.06	
4.6179	-0.058	-0.04954923	-0.06	
4.61808	-0.058	-0.04954921	-0.06	
4.61826	-0.058	-0.04954919	-0.06	
4.61844	-0.058	-0.04954917	-0.06	
4.61862	-0.058	-0.04954914	-0.06	
4.6188	-0.058	-0.04954912	-0.06	
4.61898	-0.058	-0.0495491	-0.06	
4.61916	-0.058	-0.04954908	-0.06	
4.61934	-0.058	-0.04954905	-0.06	
4.61952	-0.058	-0.04954903	-0.06	
4.6197	-0.058	-0.04954901	-0.06	
4.61988	-0.058	-0.04954898	-0.06	
4.62006	-0.058	-0.04954896	-0.06	
4.62024	-0.058	-0.04954894	-0.06	
4.62042	-0.058	-0.04954892	-0.06	
4.6206	-0.058	-0.04954889	-0.06	
4.62078	-0.058	-0.04954887	-0.06	
4.62096	-0.058	-0.04954885	-0.06	
4.62114	-0.058	-0.04954883	-0.06	
4.62132	-0.058	-0.0495488	-0.06	
4.6215	-0.058	-0.04954878	-0.06	
4.62168	-0.058	-0.04954876	-0.06	
4.62186	-0.058	-0.04954874	-0.06	
4.62204	-0.058	-0.04954872	-0.06	
4.62222	-0.058	-0.04954869	-0.06	
4.6224	-0.058	-0.04954867	-0.06	
4.62258	-0.058	-0.04954865	-0.06	
4.62276	-0.058	-0.04954863	-0.06	
4.62294	-0.058	-0.0495486	-0.06	
4.62312	-0.058	-0.04954858	-0.06	
4.6233	-0.058	-0.04954856	-0.06	
4.62348	-0.058	-0.04954854	-0.06	
4.62366	-0.058	-0.04954851	-0.06	
4.62384	-0.058	-0.04954849	-0.06	
4.62402	-0.058	-0.04954847	-0.06	
4.6242	-0.058	-0.04954845	-0.06	
4.62438	-0.058	-0.04954842	-0.06	
4.62456	-0.058	-0.0495484	-0.06	
4.62474	-0.058	-0.04954838	-0.06	
4.62492	-0.058	-0.04954836	-0.06	
4.6251	-0.058	-0.04954834	-0.06	
4.62528	-0.058	-0.04954831	-0.06	
4.62546	-0.058	-0.04954829	-0.06	
4.62564	-0.058	-0.04954827	-0.06	
4.62582	-0.058	-0.04954825	-0.06	
4.626	-0.058	-0.04954822	-0.06	
4.62618	-0.058	-0.0495482	-0.06	
4.62636	-0.058	-0.04954818	-0.06	
4.62654	-0.058	-0.04954816	-0.06	
4.62672	-0.058	-0.04954813	-0.06	
4.6269	-0.058	-0.04954811	-0.06	
4.62708	-0.058	-0.04954809	-0.06	
4.62726	-0.058	-0.04954807	-0.06	
4.62744	-0.058	-0.04954804	-0.06	
4.62762	-0.058	-0.04954802	-0.06	
4.6278	-0.058	-0.049548	-0.06	
4.62798	-0.058	-0.04954798	-0.06	
4.62816	-0.058	-0.04954796	-0.06	
4.62834	-0.058	-0.04954794	-0.06	
4.62852	-0.058	-0.04954791	-0.06	
4.6287	-0.058	-0.04954789	-0.06	
4.62888	-0.058	-0.04954787	-0.06	
4.62906	-0.058	-0.04954785	-0.06	
4.62924	-0.058	-0.04954783	-0.06	
4.62942	-0.058	-0.0495478	-0.06	
4.6296	-0.058	-0.04954778	-0.06	
4.62978	-0.058	-0.04954776	-0.06	
4.62996	-0.058	-0.04954774	-0.06	
4.63014	-0.058	-0.04954771	-0.06	
4.63032	-0.058	-0.04954769	-0.06	
4.6305	-0.058	-0.04954767	-0.06	
4.63068	-0.058	-0.04954765	-0.06	
4.63086	-0.058	-0.04954763	-0.06	
4.63104	-0.058	-0.04954761	-0.06	
4.63122	-0.058	-0.04954758	-0.06	
4.6314	-0.058	-0.04954756	-0.06	
4.63158	-0.058	-0.04954754	-0.06	
4.63176	-0.058	-0.04954752	-0.06	
4.63194	-0.058	-0.04954749	-0.06	
4.63212	-0.058	-0.04954747	-0.06	
4.6323	-0.058	-0.04954745	-0.06	
4.63248	-0.058	-0.04954743	-0.06	
4.63266	-0.058	-0.04954741	-0.06	
4.63284	-0.058	-0.04954739	-0.06	
4.63302	-0.058	-0.04954736	-0.06	
4.6332	-0.058	-0.04954734	-0.06	
4.63338	-0.058	-0.04954732	-0.06	
4.63356	-0.058	-0.0495473	-0.06	
4.63374	-0.058	-0.04954728	-0.06	
4.63392	-0.058	-0.04954726	-0.06	
4.6341	-0.058	-0.04954723	-0.06	
4.63428	-0.058	-0.04954721	-0.06	
4.63446	-0.058	-0.04954719	-0.06	
4.63464	-0.058	-0.04954717	-0.06	
4.63482	-0.058	-0.04954715	-0.06	
4.635	-0.058	-0.04954712	-0.06	
4.63518	-0.058	-0.0495471	-0.06	
4.63536	-0.058	-0.04954708	-0.06	
4.63554	-0.058	-0.04954706	-0.06	
4.63572	-0.058	-0.04954704	-0.06	
4.6359	-0.058	-0.04954701	-0.06	
4.63608	-0.058	-0.04954699	-0.06	
4.63626	-0.058	-0.04954697	-0.06	
4.63644	-0.058	-0.04954695	-0.06	
4.63662	-0.058	-0.04954693	-0.06	
4.6368	-0.058	-0.0495469	-0.06	
4.63698	-0.058	-0.04954689	-0.06	
4.63716	-0.058	-0.04954686	-0.06	
4.63734	-0.058	-0.04954684	-0.06	
4.63752	-0.058	-0.04954682	-0.06	
4.6377	-0.058	-0.0495468	-0.06	
4.63788	-0.058	-0.04954677	-0.06	
4.63806	-0.058	-0.04954676	-0.06	
4.63824	-0.058	-0.04954673	-0.06	
4.63842	-0.058	-0.04954671	-0.06	
4.6386	-0.058	-0.04954669	-0.06	
4.63878	-0.058	-0.04954667	-0.06	
4.63896	-0.058	-0.04954665	-0.06	
4.63914	-0.058	-0.04954663	-0.06	
4.63932	-0.058	-0.0495466	-0.06	
4.6395	-0.058	-0.04954658	-0.06	
4.63968	-0.058	-0.04954656	-0.06	
4.63986	-0.058	-0.04954654	-0.06	
4.64004	-0.058	-0.04954652	-0.06	
4.64022	-0.058	-0.0495465	-0.06	
4.6404	-0.058	-0.04954647	-0.06	
4.64058	-0.058	-0.04954645	-0.06	
4.64076	-0.058	-0.04954643	-0.06	
4.64094	-0.058	-0.04954641	-0.06	
4.64112	-0.058	-0.04954639	-0.06	
4.6413	-0.058	-0.04954637	-0.06	
4.64148	-0.058	-0.04954635	-0.06	
4.64166	-0.058	-0.04954632	-0.06	
4.64184	-0.058	-0.0495463	-0.06	
4.64202	-0.058	-0.04954628	-0.06	
4.6422	-0.058	-0.04954626	-0.06	
4.64238	-0.058	-0.04954624	-0.06	
4.64256	-0.058	-0.04954622	-0.06	
4.64274	-0.058	-0.0495462	-0.06	
4.64292	-0.058	-0.04954617	-0.06	
4.6431	-0.058	-0.04954615	-0.06	
4.64328	-0.058	-0.04954613	-0.06	
4.64346	-0.058	-0.04954611	-0.06	
4.64364	-0.058	-0.04954609	-0.06	
4.64382	-0.058	-0.04954607	-0.06	
4.644	-0.058	-0.04954604	-0.06	
4.64418	-0.058	-0.04954603	-0.06	
4.64436	-0.058	-0.049546	-0.06	
4.64454	-0.058	-0.04954598	-0.06	
4.64472	-0.058	-0.04954596	-0.06	
4.6449	-0.058	-0.04954594	-0.06	
4.64508	-0.058	-0.04954592	-0.06	
4.64526	-0.058	-0.0495459	-0.06	
4.64544	-0.058	-0.04954588	-0.06	
4.64562	-0.058	-0.04954585	-0.06	
4.6458	-0.058	-0.04954583	-0.06	
4.64598	-0.058	-0.04954581	-0.06	
4.64616	-0.058	-0.04954579	-0.06	
4.64634	-0.058	-0.04954577	-0.06	
4.64652	-0.058	-0.04954575	-0.06	
4.6467	-0.058	-0.04954573	-0.06	
4.64688	-0.058	-0.04954571	-0.06	
4.64706	-0.058	-0.04954568	-0.06	
4.64724	-0.058	-0.04954566	-0.06	
4.64742	-0.058	-0.04954564	-0.06	
4.6476	-0.058	-0.04954562	-0.06	
4.64778	-0.058	-0.0495456	-0.06	
4.64796	-0.058	-0.04954558	-0.06	
4.64814	-0.058	-0.04954556	-0.06	
4.64832	-0.058	-0.04954554	-0.06	
4.6485	-0.058	-0.04954552	-0.06	
4.64868	-0.058	-0.04954549	-0.06	
4.64886	-0.058	-0.04954547	-0.06	
4.64904	-0.058	-0.04954545	-0.06	
4.64922	-0.058	-0.04954543	-0.06	
4.6494	-0.058	-0.04954541	-0.06	
4.64958	-0.058	-0.04954539	-0.06	
4.64976	-0.058	-0.04954537	-0.06	
4.64994	-0.058	-0.04954535	-0.06	
4.65012	-0.058	-0.04954533	-0.06	
4.6503	-0.058	-0.0495453	-0.06	
4.65048	-0.058	-0.04954528	-0.06	
4.65066	-0.058	-0.04954526	-0.06	
4.65084	-0.058	-0.04954524	-0.06	
4.65102	-0.058	-0.04954522	-0.06	
4.6512	-0.058	-0.0495452	-0.06	
4.65138	-0.058	-0.04954518	-0.06	
4.65156	-0.058	-0.04954516	-0.06	
4.65174	-0.058	-0.04954514	-0.06	
4.65192	-0.058	-0.04954512	-0.06	
4.6521	-0.058	-0.04954509	-0.06	
4.65228	-0.058	-0.04954507	-0.06	
4.65246	-0.058	-0.04954505	-0.06	
4.65264	-0.058	-0.04954503	-0.06	
4.65282	-0.058	-0.04954501	-0.06	
4.653	-0.058	-0.04954499	-0.06	
4.65318	-0.058	-0.04954497	-0.06	
4.65336	-0.058	-0.04954495	-0.06	
4.65354	-0.058	-0.04954493	-0.06	
4.65372	-0.058	-0.04954491	-0.06	
4.6539	-0.058	-0.04954489	-0.06	
4.65408	-0.058	-0.04954486	-0.06	
4.65426	-0.058	-0.04954484	-0.06	
4.65444	-0.058	-0.04954482	-0.06	
4.65462	-0.058	-0.0495448	-0.06	
4.6548	-0.058	-0.04954478	-0.06	
4.65498	-0.058	-0.04954476	-0.06	
4.65516	-0.058	-0.04954474	-0.06	
4.65534	-0.058	-0.04954472	-0.06	
4.65552	-0.058	-0.0495447	-0.06	
4.6557	-0.058	-0.04954468	-0.06	
4.65588	-0.058	-0.04954466	-0.06	
4.65606	-0.058	-0.04954464	-0.06	
4.65624	-0.058	-0.04954461	-0.06	
4.65642	-0.058	-0.0495446	-0.06	
4.6566	-0.058	-0.04954457	-0.06	
4.65678	-0.058	-0.04954455	-0.06	
4.65696	-0.058	-0.04954453	-0.06	
4.65714	-0.058	-0.04954451	-0.06	
4.65732	-0.058	-0.04954449	-0.06	
4.6575	-0.058	-0.04954447	-0.06	
4.65768	-0.058	-0.04954445	-0.06	
4.65786	-0.058	-0.04954443	-0.06	
4.65804	-0.058	-0.04954441	-0.06	
4.65822	-0.058	-0.04954439	-0.06	
4.6584	-0.058	-0.04954437	-0.06	
4.65858	-0.058	-0.04954435	-0.06	
4.65876	-0.058	-0.04954433	-0.06	
4.65894	-0.058	-0.0495443	-0.06	
4.65912	-0.058	-0.04954429	-0.06	
4.6593	-0.058	-0.04954426	-0.06	
4.65948	-0.058	-0.04954425	-0.06	
4.65966	-0.058	-0.04954422	-0.06	
4.65984	-0.058	-0.0495442	-0.06	
4.66002	-0.058	-0.04954418	-0.06	
4.6602	-0.058	-0.04954416	-0.06	
4.66038	-0.058	-0.04954414	-0.06	
4.66056	-0.058	-0.04954412	-0.06	
4.66074	-0.058	-0.0495441	-0.06	
4.66092	-0.058	-0.04954408	-0.06	
4.6611	-0.058	-0.04954406	-0.06	
4.66128	-0.058	-0.04954404	-0.06	
4.66146	-0.058	-0.04954402	-0.06	
4.66164	-0.058	-0.049544	-0.06	
4.66182	-0.058	-0.04954398	-0.06	
4.662	-0.058	-0.04954395	-0.06	
4.66218	-0.058	-0.04954394	-0.06	
4.66236	-0.058	-0.04954391	-0.06	
4.66254	-0.058	-0.04954389	-0.06	
4.66272	-0.058	-0.04954387	-0.06	
4.6629	-0.058	-0.04954385	-0.06	
4.66308	-0.058	-0.04954383	-0.06	
4.66326	-0.058	-0.04954381	-0.06	
4.66344	-0.058	-0.04954379	-0.06	
4.66362	-0.058	-0.04954377	-0.06	
4.6638	-0.058	-0.04954375	-0.06	
4.66398	-0.058	-0.04954373	-0.06	
4.66416	-0.058	-0.04954371	-0.06	
4.66434	-0.058	-0.04954369	-0.06	
4.66452	-0.058	-0.04954367	-0.06	
4.6647	-0.058	-0.04954365	-0.06	
4.66488	-0.058	-0.04954363	-0.06	
4.66506	-0.058	-0.04954361	-0.06	
4.66524	-0.058	-0.04954359	-0.06	
4.66542	-0.058	-0.04954357	-0.06	
4.6656	-0.058	-0.04954355	-0.06	
4.66578	-0.058	-0.04954353	-0.06	
4.66596	-0.058	-0.04954351	-0.06	
4.66614	-0.058	-0.04954349	-0.06	
4.66632	-0.058	-0.04954347	-0.06	
4.6665	-0.058	-0.04954345	-0.06	
4.66668	-0.058	-0.04954343	-0.06	
4.66686	-0.058	-0.04954341	-0.06	
4.66704	-0.058	-0.04954338	-0.06	
4.66722	-0.058	-0.04954337	-0.06	
4.6674	-0.058	-0.04954334	-0.06	
4.66758	-0.058	-0.04954332	-0.06	
4.66776	-0.058	-0.04954331	-0.06	
4.66794	-0.058	-0.04954328	-0.06	
4.66812	-0.058	-0.04954327	-0.06	
4.6683	-0.058	-0.04954324	-0.06	
4.66848	-0.058	-0.04954322	-0.06	
4.66866	-0.058	-0.04954321	-0.06	
4.66884	-0.058	-0.04954318	-0.06	
4.66902	-0.058	-0.04954316	-0.06	
4.6692	-0.058	-0.04954314	-0.06	
4.66938	-0.058	-0.04954312	-0.06	
4.66956	-0.058	-0.04954311	-0.06	
4.66974	-0.058	-0.04954308	-0.06	
4.66992	-0.058	-0.04954306	-0.06	
4.6701	-0.058	-0.04954304	-0.06	
4.67028	-0.058	-0.04954302	-0.06	
4.67046	-0.058	-0.049543	-0.06	
4.67064	-0.058	-0.04954298	-0.06	
4.67082	-0.058	-0.04954296	-0.06	
4.671	-0.058	-0.04954294	-0.06	
4.67118	-0.058	-0.04954292	-0.06	
4.67136	-0.058	-0.0495429	-0.06	
4.67154	-0.058	-0.04954288	-0.06	
4.67172	-0.058	-0.04954286	-0.06	
4.6719	-0.058	-0.04954284	-0.06	
4.67208	-0.058	-0.04954282	-0.06	
4.67226	-0.058	-0.0495428	-0.06	
4.67244	-0.058	-0.04954278	-0.06	
