Time	BL_Ankle-Ext Ia	BL_Ankle-Ext Ib	BL_Ankle-Flx II	BL_Ankle-Flx Ia	BL_Ankle-Flx Ib	BL_Hip-Ext II	BL_Hip-Flx II	BL_Hip-Flx Ia	
3.31552	-0.05914245	-0.05440487	-0.05004577	-0.05734408	-0.06053241	-0.04540125	-0.05152157	-0.05837342	
3.3176	-0.05917739	-0.0544549	-0.05001868	-0.05738857	-0.06066245	-0.04601457	-0.05114228	-0.05833484	
3.31968	-0.05921091	-0.05448791	-0.05000082	-0.05743124	-0.06074824	-0.04641915	-0.05089206	-0.05829705	
3.32176	-0.05924306	-0.05450968	-0.04998903	-0.05747218	-0.06080483	-0.04668606	-0.050727	-0.05826004	
3.32384	-0.05927391	-0.05452405	-0.04998126	-0.05751145	-0.06084216	-0.04686213	-0.05061811	-0.0582238	
3.32592	-0.05930349	-0.05453353	-0.04997613	-0.05754913	-0.06086679	-0.04697828	-0.05054628	-0.05818829	
3.328	-0.05933187	-0.0545899	-0.04995549	-0.05761943	-0.0608946	-0.04708414	-0.05047936	-0.05824291	
3.33008	-0.0593591	-0.05462709	-0.04994187	-0.05768688	-0.06091294	-0.04715398	-0.05043522	-0.0582964	
3.33216	-0.05938521	-0.05465162	-0.04993289	-0.05775157	-0.06092504	-0.04720005	-0.0504061	-0.0583488	
3.33424	-0.0593737	-0.05467761	-0.04993844	-0.05784319	-0.06094108	-0.04727129	-0.05035941	-0.0583367	
3.33632	-0.05936266	-0.05469476	-0.0499421	-0.05793107	-0.06095167	-0.04731828	-0.0503286	-0.05832485	
3.3384	-0.05929848	-0.05470415	-0.04997895	-0.05801537	-0.06095968	-0.04739586	-0.05027676	-0.05831711	
3.34048	-0.05923691	-0.05471034	-0.05000325	-0.05809624	-0.06096496	-0.04744704	-0.05024256	-0.05830953	
3.34256	-0.05917785	-0.05471443	-0.05001929	-0.05817381	-0.06096845	-0.04748081	-0.05022	-0.0583021	
3.34464	-0.05921135	-0.05473109	-0.05001839	-0.05818434	-0.06096653	-0.04755535	-0.05016938	-0.05823641	
3.34672	-0.05924349	-0.05474208	-0.0500178	-0.05819444	-0.06096525	-0.04760452	-0.05013599	-0.05817206	
3.3488	-0.05927431	-0.05476874	-0.04998297	-0.05815849	-0.06097381	-0.04775266	-0.05003394	-0.0580694	
3.35088	-0.05930388	-0.05478634	-0.04996	-0.05812401	-0.06097945	-0.04785039	-0.04996662	-0.05796884	
3.35296	-0.05928686	-0.05479437	-0.04996211	-0.05820045	-0.06098644	-0.04808138	-0.04980449	-0.05774039	
3.35504	-0.05927053	-0.05479967	-0.04996349	-0.05827378	-0.06099106	-0.04823375	-0.04969754	-0.05751664	
3.35712	-0.05925487	-0.05480317	-0.04996441	-0.05834411	-0.0609941	-0.04833428	-0.04962698	-0.0572975	
3.3592	-0.05923984	-0.05480548	-0.04996501	-0.05841159	-0.06099611	-0.04840059	-0.04958044	-0.05708287	
3.36128	-0.05921635	-0.05479309	-0.04998259	-0.05847631	-0.0609921	-0.04852977	-0.04948818	-0.05698865	
3.36336	-0.05919382	-0.05478492	-0.04999418	-0.05853839	-0.06098946	-0.04861499	-0.04942731	-0.05689637	
3.36544	-0.05917672	-0.05475426	-0.05003056	-0.05859795	-0.06099305	-0.04876751	-0.04931676	-0.05687726	
3.36752	-0.05916032	-0.05473404	-0.05005456	-0.05865508	-0.06099541	-0.04886813	-0.04924383	-0.05685853	
3.3696	-0.05914459	-0.0547207	-0.05007039	-0.05870988	-0.06099697	-0.04893451	-0.04919571	-0.05684019	
3.37168	-0.05917944	-0.05467768	-0.0500521	-0.05863449	-0.060998	-0.04901214	-0.04913899	-0.05686707	
3.37376	-0.05921287	-0.05466124	-0.05001708	-0.05867416	-0.06099759	-0.04931421	-0.04891201	-0.0568787	
3.37584	-0.05924495	-0.05465039	-0.04999398	-0.05871221	-0.06099732	-0.04951348	-0.04876229	-0.0568901	
3.37792	-0.05923953	-0.05461627	-0.04999022	-0.05876468	-0.06099823	-0.04968349	-0.04863371	-0.05690068	
3.38	-0.05923433	-0.05459376	-0.04998773	-0.05881502	-0.06099883	-0.04979564	-0.0485489	-0.05691104	
3.38208	-0.05922934	-0.05457892	-0.0499861	-0.0588633	-0.06099923	-0.04986962	-0.04849295	-0.05692119	
3.38416	-0.05922456	-0.05456912	-0.04998502	-0.05890962	-0.06099949	-0.04991842	-0.04845604	-0.05693113	
3.38624	-0.05925616	-0.0545722	-0.04997283	-0.05890294	-0.06099508	-0.04997261	-0.04841459	-0.0569812	
3.38832	-0.05928646	-0.05457423	-0.04996479	-0.05889654	-0.06099218	-0.05000836	-0.04838725	-0.05703023	
3.3904	-0.05931554	-0.05457557	-0.04995948	-0.05889039	-0.06099026	-0.05003194	-0.04836921	-0.05707826	
3.39248	-0.05929174	-0.05455219	-0.04997893	-0.0589356	-0.06099357	-0.05011318	-0.04830597	-0.05706313	
3.39456	-0.0593206	-0.05454546	-0.04995734	-0.05886946	-0.06099241	-0.05021577	-0.04822554	-0.05707699	
3.39664	-0.05928735	-0.05453142	-0.04995457	-0.05891553	-0.06099251	-0.0502997	-0.04815954	-0.05710986	
3.39872	-0.05925545	-0.05452215	-0.04995274	-0.05895972	-0.06099257	-0.05035506	-0.048116	-0.05714204	
3.4008	-0.05922486	-0.05451604	-0.04995153	-0.0590021	-0.06099261	-0.05039159	-0.04808728	-0.05717357	
3.40288	-0.05916598	-0.05450452	-0.04997369	-0.05904276	-0.06099513	-0.05044813	-0.04804245	-0.05717021	
3.40496	-0.0591095	-0.05449691	-0.04998831	-0.05908177	-0.06099679	-0.05048542	-0.04801288	-0.05716692	
3.40704	-0.05912788	-0.05447518	-0.05000373	-0.05911918	-0.06099788	-0.05054242	-0.04796743	-0.05718405	
3.40912	-0.05914551	-0.05446083	-0.05001391	-0.05915507	-0.0609986	-0.05058001	-0.04793745	-0.05720083	
3.4112	-0.05918033	-0.05444275	-0.04999767	-0.05910432	-0.06099077	-0.05069593	-0.04784394	-0.05710457	
3.41328	-0.05921372	-0.05443082	-0.04998695	-0.05905564	-0.0609856	-0.0507724	-0.04778225	-0.05701028	
3.41536	-0.0591014	-0.05440273	-0.05002579	-0.05909412	-0.06098427	-0.05078544	-0.04777196	-0.05711299	
3.41744	-0.05899364	-0.05438421	-0.05005141	-0.05913103	-0.0609834	-0.05079405	-0.04776516	-0.05721359	
3.41952	-0.05903465	-0.054348	-0.05006832	-0.05916644	-0.06098469	-0.05084244	-0.04772589	-0.05717407	
3.4216	-0.05907398	-0.05432412	-0.05007946	-0.0592004	-0.06098554	-0.05087436	-0.04769999	-0.05713537	
3.42368	-0.05911171	-0.05430837	-0.05008682	-0.05923298	-0.0609861	-0.05089542	-0.0476829	-0.05709746	
3.42576	-0.05914791	-0.05429627	-0.05006294	-0.05913628	-0.06098617	-0.05092527	-0.04765857	-0.05715691	
3.42784	-0.05914681	-0.05427365	-0.05005866	-0.05917148	-0.06098438	-0.05094495	-0.04764251	-0.05725661	
3.42992	-0.05913635	-0.05423024	-0.05006732	-0.05920523	-0.06098339	-0.05100574	-0.04759268	-0.05719854	
3.432	-0.05917154	-0.05419612	-0.05005585	-0.05914203	-0.06098444	-0.05109852	-0.04751606	-0.05712375	
3.43408	-0.0592053	-0.05417361	-0.05004829	-0.05908139	-0.06098513	-0.05115972	-0.04746552	-0.05705051	
3.43616	-0.05923768	-0.05418056	-0.04999731	-0.05877749	-0.06098428	-0.0512001	-0.04743217	-0.0571524	
3.43824	-0.05917796	-0.05421439	-0.04998094	-0.0588273	-0.06098365	-0.05123725	-0.04740139	-0.0572057	
3.44032	-0.059121	-0.05431846	-0.04999309	-0.05887508	-0.06098588	-0.05129324	-0.04735479	-0.05720003	
3.4424	-0.05906635	-0.05438711	-0.05000111	-0.05892092	-0.06098735	-0.05133017	-0.04732404	-0.05719448	
3.44448	-0.05910439	-0.05457309	-0.04999492	-0.05887971	-0.06098961	-0.05140148	-0.04726417	-0.05708389	
3.44656	-0.05914088	-0.05469577	-0.04999084	-0.05884018	-0.06099109	-0.05144852	-0.04722467	-0.05697558	
3.44864	-0.05917589	-0.05477671	-0.04998814	-0.05880226	-0.06099207	-0.05147956	-0.04719861	-0.0568695	
3.45072	-0.05910129	-0.05499522	-0.0500208	-0.05885106	-0.06098846	-0.05149483	-0.04718588	-0.05697512	
3.4528	-0.05913791	-0.05516704	-0.05004234	-0.05889788	-0.06098923	-0.0515257	-0.04715984	-0.05700858	
3.45488	-0.05917303	-0.05528039	-0.05005655	-0.05894278	-0.06098974	-0.05154606	-0.04714267	-0.05704137	
3.45696	-0.05920673	-0.05535516	-0.05006592	-0.05898586	-0.06099007	-0.05155949	-0.04713134	-0.05707347	
3.45904	-0.05923905	-0.05525436	-0.05004915	-0.05892497	-0.06099212	-0.05155795	-0.04713265	-0.05717489	
3.46112	-0.05918006	-0.05510462	-0.05006104	-0.05896877	-0.0609948	-0.05151525	-0.04716872	-0.05727421	
3.4632	-0.05912348	-0.05500584	-0.05006889	-0.05901079	-0.06099657	-0.05148708	-0.04719251	-0.05737149	
3.46528	-0.05915919	-0.05500044	-0.05006259	-0.05899999	-0.06099774	-0.05153091	-0.04715544	-0.05729923	
3.46736	-0.05919345	-0.05515794	-0.05005843	-0.05904074	-0.06099851	-0.05157022	-0.04712213	-0.05734919	
3.46944	-0.05922632	-0.05526185	-0.05005569	-0.05907983	-0.06099901	-0.05159615	-0.04710016	-0.05739813	
3.47152	-0.05925784	-0.05533039	-0.05005388	-0.05911732	-0.06099935	-0.05161326	-0.04708567	-0.05744606	
3.4736	-0.05928808	-0.05537561	-0.05005268	-0.05915328	-0.06099957	-0.05162454	-0.04707611	-0.057493	
3.47568	-0.0592809	-0.05533081	-0.05006337	-0.05918779	-0.06099972	-0.05165778	-0.04704778	-0.05751586	
3.47776	-0.05927402	-0.05530125	-0.05007042	-0.05922088	-0.06099981	-0.05167972	-0.04702909	-0.05753824	
3.47984	-0.0593036	-0.0551589	-0.05001769	-0.05903968	-0.06099669	-0.05168905	-0.04702115	-0.05763009	
3.48192	-0.05933198	-0.055065	-0.04998291	-0.05886586	-0.06099463	-0.05169521	-0.04701592	-0.05772005	
3.484	-0.05932264	-0.05498	-0.04997144	-0.05891208	-0.06099541	-0.05166821	-0.04703894	-0.05780815	
3.48608	-0.05927787	-0.05487654	-0.04998682	-0.0589564	-0.06099698	-0.05175336	-0.04696573	-0.05761382	
3.48816	-0.05923492	-0.05480828	-0.04999697	-0.05899893	-0.060998	-0.05180953	-0.04691744	-0.05742349	
3.49024	-0.05926609	-0.05475267	-0.04998649	-0.05896324	-0.06099868	-0.05185679	-0.04687674	-0.05748961	
3.49232	-0.059296	-0.05471598	-0.04997958	-0.05892901	-0.06099913	-0.05188797	-0.04684989	-0.05755438	
3.4944	-0.05932468	-0.05469178	-0.04997502	-0.05889618	-0.06099943	-0.05190854	-0.04683217	-0.05761781	
3.49648	-0.0593522	-0.05467581	-0.04997201	-0.05886468	-0.06099962	-0.05192211	-0.04682049	-0.05767994	
3.49856	-0.05923423	-0.0545961	-0.05001594	-0.05891094	-0.06099975	-0.05191064	-0.04683053	-0.05776887	
3.50064	-0.05912106	-0.05454352	-0.05004491	-0.05895532	-0.06099984	-0.05190307	-0.04683716	-0.05785597	
3.50272	-0.05915688	-0.05445353	-0.05004677	-0.05894299	-0.06099989	-0.05193887	-0.04680609	-0.05786091	
3.5048	-0.05919123	-0.05439416	-0.05004799	-0.05893117	-0.06099993	-0.05196248	-0.04678559	-0.05786575	
3.50688	-0.05922418	-0.0543472	-0.05002585	-0.05891084	-0.06099995	-0.05199841	-0.04675432	-0.05791563	
3.50896	-0.0592558	-0.05431623	-0.05001124	-0.05889133	-0.06099997	-0.05202212	-0.04673369	-0.05796449	
3.51104	-0.05925597	-0.05426138	-0.05001308	-0.05893651	-0.06099998	-0.05208828	-0.04667568	-0.05793009	
3.51312	-0.05925613	-0.05422519	-0.05001429	-0.05897984	-0.06099999	-0.05213191	-0.04663741	-0.05789639	
3.5152	-0.05925628	-0.05420132	-0.0500151	-0.05902141	-0.06099999	-0.0521607	-0.04661217	-0.05786339	
3.51728	-0.05919668	-0.0541536	-0.05004436	-0.05906129	-0.06099999	-0.05217969	-0.04659551	-0.05794854	
3.51936	-0.05922941	-0.0541459	-0.04999471	-0.05888024	-0.06099572	-0.05221234	-0.04656672	-0.05799156	
3.52144	-0.05914797	-0.05407447	-0.05001365	-0.05892586	-0.06099718	-0.05223388	-0.04654772	-0.0580034	
3.52352	-0.05912238	-0.05400894	-0.05003763	-0.05896963	-0.06099814	-0.05228319	-0.04650402	-0.05792077	
3.5256	-0.05915814	-0.0539789	-0.05005344	-0.05901161	-0.06099877	-0.05234061	-0.04645288	-0.05788663	
3.52768	-0.05919244	-0.05395909	-0.05006387	-0.05905189	-0.06099919	-0.05237849	-0.04641914	-0.0578532	
3.52976	-0.05922534	-0.05394601	-0.05007076	-0.05909052	-0.06099946	-0.05240348	-0.04639688	-0.05782046	
3.53184	-0.05925691	-0.05393739	-0.05007529	-0.05912758	-0.06099965	-0.05241997	-0.0463822	-0.05778839	
3.53392	-0.05928719	-0.0539317	-0.05007829	-0.05916313	-0.06099977	-0.05243085	-0.04637251	-0.05775699	
3.536	-0.05931623	-0.05394199	-0.05004014	-0.05889941	-0.06099985	-0.05242805	-0.04637508	-0.05784433	
3.53808	-0.05934409	-0.05394879	-0.05001497	-0.05864644	-0.0609999	-0.0524262	-0.04637678	-0.05792988	
3.54016	-0.05937082	-0.05395326	-0.04999837	-0.05840378	-0.06099993	-0.05242499	-0.0463779	-0.05801366	
3.54224	-0.05939646	-0.05395622	-0.04998741	-0.058171	-0.06099996	-0.05242418	-0.04637864	-0.05809572	
3.54432	-0.05938967	-0.05387858	-0.0500261	-0.05824553	-0.06099997	-0.05252746	-0.04628533	-0.05811136	
3.5464	-0.05938315	-0.05382736	-0.05005161	-0.05831702	-0.06099998	-0.05259559	-0.04622378	-0.05812667	
3.54848	-0.0593769	-0.05379357	-0.05006845	-0.05838559	-0.06099999	-0.05264053	-0.04618318	-0.05814167	
3.55056	-0.05940229	-0.05379017	-0.0500566	-0.05838749	-0.06099999	-0.05265544	-0.04616981	-0.0582211	
3.55264	-0.05942664	-0.05378792	-0.05004878	-0.05838931	-0.06099999	-0.05266527	-0.04616099	-0.05829889	
3.55472	-0.05945	-0.05386901	-0.05002637	-0.0583909	-0.06099863	-0.05269139	-0.04613724	-0.05832765	
3.5568	-0.05947242	-0.0539225	-0.05001158	-0.05839243	-0.06099773	-0.05270863	-0.04612158	-0.05835581	
3.55888	-0.05949391	-0.05406889	-0.04999613	-0.05843981	-0.0609985	-0.05277842	-0.04605752	-0.058309	
3.56096	-0.05951453	-0.05416546	-0.04998594	-0.05848526	-0.06099901	-0.05282446	-0.04601526	-0.05826315	
3.56304	-0.05953432	-0.05422917	-0.04997922	-0.05852887	-0.06099935	-0.05285484	-0.04598739	-0.05821825	
3.56512	-0.05943329	-0.05467111	-0.05002069	-0.05858881	-0.06099832	-0.05292309	-0.04592418	-0.05803508	
3.5672	-0.05933639	-0.05496265	-0.05004805	-0.05864631	-0.06099765	-0.05296811	-0.04588248	-0.05785567	
3.56928	-0.05924343	-0.05515498	-0.05006609	-0.05870147	-0.0609972	-0.05299782	-0.04585497	-0.05767996	
3.57136	-0.05915426	-0.05528185	-0.050078	-0.05875438	-0.06099691	-0.05301741	-0.04583683	-0.05750787	
3.57344	-0.05906873	-0.05536554	-0.05008585	-0.05880513	-0.06099671	-0.05303033	-0.04582486	-0.05733932	
3.57552	-0.05910667	-0.05530994	-0.05006808	-0.05883922	-0.06099783	-0.05308194	-0.04577653	-0.05741693	
3.5776	-0.05914307	-0.05527325	-0.05005636	-0.05887191	-0.06099857	-0.05311599	-0.04574466	-0.05749294	
3.57968	-0.05917799	-0.05532385	-0.05001989	-0.05887523	-0.06099801	-0.05320001	-0.04566522	-0.0575239	
3.58176	-0.05921149	-0.05535724	-0.04999583	-0.05887841	-0.06099764	-0.05325545	-0.04561281	-0.05755422	
3.58384	-0.05917124	-0.05534207	-0.05000292	-0.05892411	-0.06099844	-0.0533108	-0.04556025	-0.05758864	
3.58592	-0.05913264	-0.05533207	-0.05000759	-0.05896795	-0.06099897	-0.05334732	-0.04552558	-0.05762234	
3.588	-0.05909561	-0.05532547	-0.05001067	-0.05901	-0.06099932	-0.05337141	-0.0455027	-0.05765535	
3.59008	-0.05906009	-0.05532112	-0.0500127	-0.05905034	-0.06099955	-0.0533873	-0.04548762	-0.05768768	
3.59216	-0.05902602	-0.05531824	-0.05001405	-0.05908903	-0.06099971	-0.05339779	-0.04547766	-0.05771935	
3.59424	-0.05899334	-0.05531635	-0.05001493	-0.05912615	-0.06099981	-0.0534047	-0.04547109	-0.05775036	
3.59632	-0.05899585	-0.0552821	-0.05004995	-0.05916176	-0.06074398	-0.05340927	-0.04546677	-0.05783784	
3.5984	-0.05903677	-0.05527821	-0.05007305	-0.05919591	-0.06058941	-0.05346363	-0.04541434	-0.05766124	
3.60048	-0.05907601	-0.05527564	-0.05008828	-0.05922868	-0.06048744	-0.0534995	-0.04537975	-0.05748828	
3.60256	-0.05911366	-0.05527395	-0.05009833	-0.05926011	-0.06042017	-0.05352316	-0.04535694	-0.05731888	
3.60464	-0.05914978	-0.05527283	-0.05010496	-0.05929026	-0.0603758	-0.05353877	-0.04534189	-0.05715296	
3.60672	-0.05918442	-0.05527209	-0.05010934	-0.05931918	-0.06034653	-0.05354906	-0.04533196	-0.05699046	
3.6088	-0.05921765	-0.0552716	-0.05011223	-0.05934692	-0.06032722	-0.05355585	-0.04532541	-0.0568313	
3.61088	-0.0592043	-0.05525817	-0.05012561	-0.05937353	-0.06036946	-0.05356034	-0.04532109	-0.05693771	
3.61296	-0.05919149	-0.0552493	-0.05013444	-0.05939905	-0.06039733	-0.05356329	-0.04531824	-0.05704191	
3.61504	-0.05917072	-0.05518798	-0.05019177	-0.05942354	-0.06018377	-0.05356524	-0.04531636	-0.05714398	
3.61712	-0.05915079	-0.05514752	-0.05022961	-0.05944703	-0.0600429	-0.05356653	-0.04531512	-0.05724394	
3.6192	-0.05913167	-0.05512084	-0.05025456	-0.05946956	-0.05994996	-0.05356738	-0.0453143	-0.05734184	
3.62128	-0.05911333	-0.05510323	-0.05027102	-0.05949118	-0.05988865	-0.05356793	-0.04531376	-0.05743773	
3.62336	-0.05914946	-0.05510096	-0.0502761	-0.05949046	-0.05987009	-0.0535729	-0.0453089	-0.05751971	
3.62544	-0.05918412	-0.05509946	-0.05027945	-0.05948977	-0.05985784	-0.05357617	-0.04530568	-0.0576	
3.62752	-0.05914307	-0.05507055	-0.05031023	-0.05951056	-0.0598207	-0.05359222	-0.04529009	-0.05765492	
3.6296	-0.05910368	-0.05505147	-0.05033053	-0.0595305	-0.05979619	-0.05360282	-0.0452798	-0.05770872	
3.63168	-0.05906591	-0.05503888	-0.05034393	-0.05954963	-0.05978003	-0.0536098	-0.04527302	-0.0577614	
3.63376	-0.05902967	-0.05503058	-0.05035276	-0.05956798	-0.05976937	-0.05361442	-0.04526854	-0.05781301	
3.63584	-0.05899491	-0.0550251	-0.05035859	-0.05958559	-0.05976233	-0.05361746	-0.04526559	-0.05786354	
3.63792	-0.05896157	-0.05502149	-0.05036243	-0.05960247	-0.05975769	-0.05361946	-0.04526364	-0.05791304	
3.64	-0.05892958	-0.05501911	-0.05036497	-0.05961867	-0.05975463	-0.05362078	-0.04526236	-0.05796152	
3.64208	-0.0588989	-0.05501753	-0.05036664	-0.05963421	-0.05975261	-0.05362166	-0.04526151	-0.05800901	
3.64416	-0.05891845	-0.05500546	-0.05039053	-0.05964911	-0.05951367	-0.05368199	-0.04520236	-0.05802473	
3.64624	-0.05887415	-0.05488926	-0.05045179	-0.05966341	-0.05920649	-0.05372179	-0.04516333	-0.05810656	
3.64832	-0.05883166	-0.0548126	-0.05049219	-0.05967712	-0.05900385	-0.05374805	-0.0451376	-0.05818671	
3.6504	-0.0587909	-0.05476203	-0.05051884	-0.05969028	-0.05887017	-0.05376536	-0.04512061	-0.0582652	
3.65248	-0.05869686	-0.05459527	-0.05087278	-0.0597029	-0.05900633	-0.05351414	-0.04536135	-0.05834208	
3.65456	-0.05860664	-0.05448525	-0.05110626	-0.05971501	-0.05909615	-0.05334841	-0.04552016	-0.05841738	
3.65664	-0.05852011	-0.05441268	-0.05126029	-0.05972662	-0.0591554	-0.05323908	-0.04562492	-0.05849113	
3.65872	-0.05846364	-0.05433887	-0.05140051	-0.05973776	-0.05922297	-0.05309917	-0.04575678	-0.05856336	
3.6608	-0.05844324	-0.05445101	-0.051537	-0.05974844	-0.05910727	-0.05297763	-0.04587059	-0.05863411	
3.66288	-0.05834179	-0.05473178	-0.05168182	-0.05975869	-0.05896345	-0.05285811	-0.04598147	-0.05870339	
3.66496	-0.05840388	-0.05535842	-0.0518427	-0.05976853	-0.05873987	-0.05239379	-0.04639174	-0.05877126	
3.66704	-0.05795225	-0.05583134	-0.05215818	-0.05977796	-0.05873813	-0.05188707	-0.0468286	-0.05883772	
3.66912	-0.05803569	-0.05627196	-0.05234502	-0.05971932	-0.05873625	-0.05145086	-0.04719918	-0.05890281	
3.6712	-0.05811573	-0.05656263	-0.05246827	-0.05966308	-0.05873501	-0.0511631	-0.04744365	-0.05896657	
3.67328	-0.05819251	-0.05675438	-0.05254958	-0.05960913	-0.05873419	-0.05097327	-0.04760492	-0.05902902	
3.67536	-0.05826616	-0.05688088	-0.05260322	-0.05955737	-0.05873365	-0.05084805	-0.04771131	-0.05909017	
3.67744	-0.0583154	-0.05763156	-0.05269691	-0.05957541	-0.05863345	-0.05013863	-0.04825924	-0.05915007	
3.67952	-0.05836837	-0.05819976	-0.05276399	-0.05959271	-0.05852985	-0.04953367	-0.04871901	-0.05920874	
3.6816	-0.05841919	-0.05857459	-0.05280825	-0.05960931	-0.05846151	-0.04913458	-0.04902231	-0.0592662	
3.68368	-0.05846448	-0.05888234	-0.05284272	-0.05962522	-0.05841934	-0.04884836	-0.04923866	-0.05932247	
3.68576	-0.05852705	-0.05916546	-0.05284435	-0.05952299	-0.05841166	-0.04860202	-0.04942186	-0.05937759	
3.68784	-0.0584523	-0.05929741	-0.05289811	-0.05954242	-0.05844554	-0.04816109	-0.04973369	-0.05943158	
3.68992	-0.0583806	-0.05938447	-0.05293358	-0.05956107	-0.05846788	-0.04787022	-0.0499394	-0.05948444	
3.692	-0.05831183	-0.05944189	-0.05295698	-0.05957895	-0.05848262	-0.04767834	-0.0500751	-0.05953623	
3.69408	-0.05824585	-0.05947977	-0.05297242	-0.05959611	-0.05849235	-0.04755176	-0.05016462	-0.05958695	
3.69616	-0.05818256	-0.05950476	-0.0529826	-0.05961256	-0.05849877	-0.04746826	-0.05022367	-0.05963662	
3.69824	-0.05812186	-0.05952125	-0.05298932	-0.05962835	-0.058503	-0.04741317	-0.05026263	-0.05968527	
3.70032	-0.05806362	-0.05953212	-0.05299375	-0.0596435	-0.05850579	-0.04737683	-0.05028833	-0.05973292	
3.7024	-0.05800776	-0.0595393	-0.05299667	-0.05965802	-0.05850763	-0.04735286	-0.05030528	-0.05977959	
3.70448	-0.05795417	-0.05954403	-0.0529986	-0.05967196	-0.05850885	-0.04733705	-0.05031646	-0.05982529	
3.70656	-0.05801504	-0.05982744	-0.05302618	-0.05968532	-0.0585312	-0.04706252	-0.05049754	-0.05987006	
3.70864	-0.05807343	-0.06001439	-0.05304437	-0.05969815	-0.05854595	-0.04688141	-0.05061699	-0.05991391	
3.71072	-0.05809757	-0.06004211	-0.05308251	-0.05971044	-0.05856281	-0.04659053	-0.05080472	-0.05995685	
3.7128	-0.05812073	-0.0600604	-0.05310767	-0.05972224	-0.05857394	-0.04639864	-0.05092856	-0.05999891	
3.71488	-0.05814295	-0.06007246	-0.05312426	-0.05973356	-0.05858127	-0.04627205	-0.05101025	-0.0600401	
3.71696	-0.05812759	-0.06005659	-0.05316646	-0.05974442	-0.05861532	-0.04614111	-0.05109377	-0.06008045	
3.71904	-0.05811286	-0.06004611	-0.0531943	-0.05975483	-0.05863777	-0.04605474	-0.05114887	-0.06011996	
3.72112	-0.05811477	-0.06007828	-0.05326451	-0.05976482	-0.05869576	-0.04578362	-0.05131605	-0.06015866	
3.7232	-0.05811661	-0.0600995	-0.05331084	-0.0597744	-0.05873402	-0.04560477	-0.05142633	-0.06019656	
3.72528	-0.05811837	-0.0601135	-0.0533414	-0.0597836	-0.05875926	-0.04548679	-0.05149908	-0.06023369	
3.72736	-0.05819504	-0.0600942	-0.05333567	-0.05972037	-0.05875755	-0.0451822	-0.05168065	-0.06027005	
3.72944	-0.05826858	-0.06008147	-0.05333189	-0.05965972	-0.05875643	-0.04498126	-0.05180042	-0.06030566	
3.73152	-0.05833913	-0.06005258	-0.0533294	-0.05967358	-0.05875427	-0.04470522	-0.05196129	-0.06034054	
3.7336	-0.05840681	-0.06003353	-0.05332775	-0.05968688	-0.05875285	-0.04452311	-0.05206742	-0.0603747	
3.73568	-0.05847172	-0.06002095	-0.05332667	-0.05969964	-0.05875191	-0.04440298	-0.05213742	-0.06040816	
3.73776	-0.058534	-0.06001266	-0.05332595	-0.05971188	-0.05875129	-0.04432373	-0.05218361	-0.06044092	
3.73984	-0.05859373	-0.06000719	-0.05332548	-0.05972362	-0.05875088	-0.04427145	-0.05221407	-0.06047302	
3.74192	-0.05865103	-0.06005158	-0.0532992	-0.05963851	-0.05874714	-0.04409334	-0.05231396	-0.06050445	
3.744	-0.058706	-0.06008087	-0.05328186	-0.05955687	-0.05874468	-0.04397584	-0.05237985	-0.06053524	
3.74608	-0.05871686	-0.06007081	-0.05329639	-0.05957493	-0.0587522	-0.04365321	-0.0525548	-0.06056539	
3.74816	-0.05872728	-0.06006418	-0.05330598	-0.05959225	-0.05875716	-0.04344037	-0.05267022	-0.06059492	
3.75024	-0.05873727	-0.0600598	-0.05331231	-0.05960886	-0.05876044	-0.04329997	-0.05274635	-0.06062384	
