TimeSlice	Time	Comm. Vel. 2	Perc. Position	Ext MN 2	GTC 2	LTC 2
8439	0.50634	-0.0496743	-0.0499865	-0.0496114	-0.0603089	-0.0596892
8442	0.50652	-0.0496743	-0.0499864	-0.0496113	-0.0603089	-0.0596892
8445	0.5067	-0.0496743	-0.0499863	-0.0496111	-0.0603089	-0.0596892
8448	0.50688	-0.0496742	-0.0499861	-0.049611	-0.0603089	-0.0596892
8451	0.50706	-0.0496742	-0.049986	-0.0496109	-0.0603089	-0.0596892
8454	0.50724	-0.0496742	-0.0499859	-0.0496107	-0.0603089	-0.0596892
8457	0.50742	-0.0496742	-0.0499857	-0.0496106	-0.0603089	-0.0596892
8460	0.5076	-0.0496742	-0.0499856	-0.0496105	-0.0603089	-0.0596892
8463	0.50778	-0.0496742	-0.0499855	-0.0496103	-0.0603089	-0.0596892
8466	0.50796	-0.0496742	-0.0499853	-0.0496102	-0.0603089	-0.0596892
8469	0.50814	-0.0496742	-0.0499852	-0.0496101	-0.0603089	-0.0596892
8472	0.50832	-0.0496742	-0.0499851	-0.0496099	-0.0603089	-0.0596891
8475	0.5085	-0.0496742	-0.0499849	-0.0496098	-0.0603089	-0.0596891
8478	0.50868	-0.0496742	-0.0499848	-0.0496096	-0.0603089	-0.0596891
8481	0.50886	-0.0496742	-0.0499847	-0.0496095	-0.0603089	-0.0596891
8484	0.50904	-0.0496742	-0.0499845	-0.0496094	-0.0603089	-0.0596891
8487	0.50922	-0.0496742	-0.0499844	-0.0496092	-0.0603089	-0.0596891
8490	0.5094	-0.0496742	-0.0499843	-0.0496091	-0.0603089	-0.0596891
8493	0.50958	-0.0496742	-0.0499841	-0.049609	-0.0603089	-0.0596891
8496	0.50976	-0.0496742	-0.049984	-0.0496088	-0.0603089	-0.0596891
8499	0.50994	-0.0496742	-0.0499839	-0.0496087	-0.0603089	-0.0596891
8502	0.51012	-0.0496742	-0.0499837	-0.0496086	-0.0603089	-0.0596891
8505	0.5103	-0.0496742	-0.0499836	-0.0496084	-0.0603089	-0.0596891
8508	0.51048	-0.0496742	-0.0499835	-0.0496083	-0.0603089	-0.0596891
8511	0.51066	-0.0496742	-0.0499833	-0.0496082	-0.0603089	-0.0596891
8514	0.51084	-0.0496742	-0.0499832	-0.049608	-0.0603089	-0.0596891
8517	0.51102	-0.0496742	-0.0499831	-0.0496079	-0.0603089	-0.0596891
8520	0.5112	-0.0496742	-0.0499829	-0.0496078	-0.0603089	-0.0596891
8523	0.51138	-0.0496742	-0.0499828	-0.0496076	-0.0603089	-0.0596891
8526	0.51156	-0.0496742	-0.0499827	-0.0496075	-0.0603089	-0.0596891
8529	0.51174	-0.0496742	-0.0499825	-0.0496074	-0.0603089	-0.0596891
8532	0.51192	-0.0496742	-0.0499824	-0.0496072	-0.0603089	-0.0596891
8535	0.5121	-0.0496742	-0.0499823	-0.0496071	-0.0603089	-0.0596891
8538	0.51228	-0.0496742	-0.0499821	-0.049607	-0.0603089	-0.0596891
8541	0.51246	-0.0496741	-0.049982	-0.0496068	-0.0603089	-0.0596891
8544	0.51264	-0.0496741	-0.0499819	-0.0496067	-0.0603089	-0.0596891
8547	0.51282	-0.0496741	-0.0499817	-0.0496066	-0.0603089	-0.0596891
8550	0.513	-0.0496741	-0.0499816	-0.0496064	-0.0603089	-0.0596891
8553	0.51318	-0.0496741	-0.0499815	-0.0496063	-0.0603089	-0.0596891
8556	0.51336	-0.0496741	-0.0499813	-0.0496062	-0.0603089	-0.0596891
8559	0.51354	-0.0496741	-0.0499812	-0.049606	-0.0603089	-0.0596891
8562	0.51372	-0.0496741	-0.0499811	-0.0496059	-0.0603089	-0.0596891
8565	0.5139	-0.0496741	-0.0499809	-0.0496058	-0.0603089	-0.0596891
8568	0.51408	-0.0496741	-0.0499808	-0.0496056	-0.0603089	-0.0596891
8571	0.51426	-0.0496741	-0.0499806	-0.0496055	-0.0603089	-0.0596891
8574	0.51444	-0.0496741	-0.0499805	-0.0496054	-0.0603089	-0.0596891
8577	0.51462	-0.0496741	-0.0499804	-0.0496052	-0.0603089	-0.0596891
8580	0.5148	-0.0496741	-0.0499802	-0.0496051	-0.0603089	-0.0596891
8583	0.51498	-0.0496741	-0.0499801	-0.049605	-0.0603089	-0.0596891
8586	0.51516	-0.0496741	-0.04998	-0.0496048	-0.0603089	-0.0596891
8589	0.51534	-0.0496741	-0.0499798	-0.0496047	-0.0603089	-0.0596891
8592	0.51552	-0.0496741	-0.0499797	-0.0496046	-0.0603089	-0.0596891
8595	0.5157	-0.0496741	-0.0499796	-0.0496044	-0.0603089	-0.0596891
8598	0.51588	-0.0496741	-0.0499794	-0.0496043	-0.0603089	-0.0596891
8601	0.51606	-0.0496741	-0.0499793	-0.0496042	-0.0603089	-0.0596891
8604	0.51624	-0.0496741	-0.0499792	-0.049604	-0.0603089	-0.0596891
8607	0.51642	-0.0496741	-0.049979	-0.0496039	-0.0603089	-0.0596891
8610	0.5166	-0.0496741	-0.0499789	-0.0496038	-0.0603089	-0.0596891
8613	0.51678	-0.0496741	-0.0499788	-0.0496036	-0.0603089	-0.0596891
8616	0.51696	-0.0496741	-0.0499786	-0.0496035	-0.0603089	-0.0596891
8619	0.51714	-0.0496741	-0.0499785	-0.0496034	-0.0603089	-0.0596891
8622	0.51732	-0.0496741	-0.0499784	-0.0496032	-0.0603089	-0.0596891
8625	0.5175	-0.0496741	-0.0499782	-0.0496031	-0.0603089	-0.0596891
8628	0.51768	-0.0496741	-0.0499781	-0.049603	-0.0603089	-0.0596891
8631	0.51786	-0.0496741	-0.049978	-0.0496028	-0.0603089	-0.0596891
8634	0.51804	-0.0496741	-0.0499778	-0.0496027	-0.0603089	-0.0596892
8637	0.51822	-0.0496741	-0.0499777	-0.0496026	-0.0603089	-0.0596892
8640	0.5184	-0.0496741	-0.0499776	-0.0496025	-0.0603089	-0.0596892
8643	0.51858	-0.0496741	-0.0499774	-0.0496023	-0.0603089	-0.0596892
8646	0.51876	-0.0496741	-0.0499773	-0.0496022	-0.0603089	-0.0596892
8649	0.51894	-0.0496741	-0.0499772	-0.0496021	-0.0603089	-0.0596892
8652	0.51912	-0.0496741	-0.049977	-0.0496019	-0.0603089	-0.0596892
8655	0.5193	-0.0496741	-0.0499769	-0.0496018	-0.0603089	-0.0596892
8658	0.51948	-0.0496741	-0.0499768	-0.0496017	-0.0603089	-0.0596892
8661	0.51966	-0.0496741	-0.0499766	-0.0496015	-0.0603089	-0.0596892
8664	0.51984	-0.0496741	-0.0499765	-0.0496014	-0.0603089	-0.0596892
8667	0.52002	-0.0496741	-0.0499764	-0.0496013	-0.0603089	-0.0596892
8670	0.5202	-0.0496741	-0.0499762	-0.0496011	-0.0603089	-0.0596892
8673	0.52038	-0.0496741	-0.0499761	-0.049601	-0.0603089	-0.0596892
8676	0.52056	-0.0496741	-0.049976	-0.0496009	-0.0603089	-0.0596892
8679	0.52074	-0.0496741	-0.0499758	-0.0496008	-0.0603089	-0.0596892
8682	0.52092	-0.0496741	-0.0499757	-0.0496006	-0.0603089	-0.0596892
8685	0.5211	-0.0496741	-0.0499756	-0.0496005	-0.0603088	-0.0596892
8688	0.52128	-0.0496741	-0.0499754	-0.0496004	-0.0603088	-0.0596892
8691	0.52146	-0.0496741	-0.0499753	-0.0496002	-0.0603088	-0.0596892
8694	0.52164	-0.0496741	-0.0499752	-0.0496001	-0.0603088	-0.0596892
8697	0.52182	-0.0496741	-0.049975	-0.0496	-0.0603088	-0.0596892
8700	0.522	-0.0496741	-0.0499749	-0.0495998	-0.0603088	-0.0596892
8703	0.52218	-0.0496741	-0.0499748	-0.0495997	-0.0603088	-0.0596892
8706	0.52236	-0.0496741	-0.0499746	-0.0495996	-0.0603088	-0.0596892
8709	0.52254	-0.0496741	-0.0499745	-0.0495995	-0.0603088	-0.0596892
8712	0.52272	-0.0496741	-0.0499744	-0.0495993	-0.0603088	-0.0596892
8715	0.5229	-0.0496741	-0.0499742	-0.0495992	-0.0603088	-0.0596892
8718	0.52308	-0.0496741	-0.0499741	-0.0495991	-0.0603088	-0.0596892
8721	0.52326	-0.0496741	-0.049974	-0.0495989	-0.0603088	-0.0596892
8724	0.52344	-0.0496741	-0.0499738	-0.0495988	-0.0603088	-0.0596892
8727	0.52362	-0.0496741	-0.0499737	-0.0495987	-0.0603088	-0.0596892
8730	0.5238	-0.0496741	-0.0499736	-0.0495985	-0.0603088	-0.0596892
8733	0.52398	-0.0496741	-0.0499734	-0.0495984	-0.0603088	-0.0596892
8736	0.52416	-0.0496741	-0.0499733	-0.0495983	-0.0603088	-0.0596892
8739	0.52434	-0.0496742	-0.0499732	-0.0495982	-0.0603088	-0.0596892
8742	0.52452	-0.0496742	-0.049973	-0.049598	-0.0603088	-0.0596892
8745	0.5247	-0.0496742	-0.0499729	-0.0495979	-0.0603088	-0.0596893
8748	0.52488	-0.0496742	-0.0499728	-0.0495978	-0.0603088	-0.0596893
8751	0.52506	-0.0496742	-0.0499726	-0.0495976	-0.0603088	-0.0596893
8754	0.52524	-0.0496742	-0.0499725	-0.0495975	-0.0603088	-0.0596893
8757	0.52542	-0.0496742	-0.0499724	-0.0495974	-0.0603088	-0.0596893
8760	0.5256	-0.0496742	-0.0499722	-0.0495973	-0.0603088	-0.0596893
8763	0.52578	-0.0496742	-0.0499721	-0.0495971	-0.0603088	-0.0596893
8766	0.52596	-0.0496742	-0.0499719	-0.049597	-0.0603088	-0.0596893
8769	0.52614	-0.0496742	-0.0499718	-0.0495969	-0.0603088	-0.0596893
8772	0.52632	-0.0496742	-0.0499717	-0.0495967	-0.0603087	-0.0596893
8775	0.5265	-0.0496742	-0.0499715	-0.0495966	-0.0603087	-0.0596893
8778	0.52668	-0.0496742	-0.0499714	-0.0495965	-0.0603087	-0.0596893
8781	0.52686	-0.0496742	-0.0499713	-0.0495964	-0.0603087	-0.0596893
8784	0.52704	-0.0496742	-0.0499711	-0.0495962	-0.0603087	-0.0596893
8787	0.52722	-0.0496742	-0.049971	-0.0495961	-0.0603087	-0.0596893
8790	0.5274	-0.0496742	-0.0499709	-0.049596	-0.0603087	-0.0596893
8793	0.52758	-0.0496742	-0.0499707	-0.0495958	-0.0603087	-0.0596893
8796	0.52776	-0.0496742	-0.0499706	-0.0495957	-0.0603087	-0.0596893
8799	0.52794	-0.0496742	-0.0499705	-0.0495956	-0.0603087	-0.0596893
8802	0.52812	-0.0496742	-0.0499703	-0.0495955	-0.0603087	-0.0596893
8805	0.5283	-0.0496742	-0.0499702	-0.0495953	-0.0603087	-0.0596893
8808	0.52848	-0.0496742	-0.0499701	-0.0495952	-0.0603087	-0.0596894
8811	0.52866	-0.0496742	-0.0499699	-0.0495951	-0.0603087	-0.0596894
8814	0.52884	-0.0496742	-0.0499698	-0.049595	-0.0603087	-0.0596894
8817	0.52902	-0.0496742	-0.0499697	-0.0495948	-0.0603087	-0.0596894
8820	0.5292	-0.0496742	-0.0499695	-0.0495947	-0.0603087	-0.0596894
8823	0.52938	-0.0496742	-0.0499694	-0.0495946	-0.0603087	-0.0596894
8826	0.52956	-0.0496742	-0.0499693	-0.0495944	-0.0603087	-0.0596894
8829	0.52974	-0.0496742	-0.0499691	-0.0495943	-0.0603087	-0.0596894
8832	0.52992	-0.0496743	-0.049969	-0.0495942	-0.0603086	-0.0596894
8835	0.5301	-0.0496743	-0.0499689	-0.0495941	-0.0603086	-0.0596894
8838	0.53028	-0.0496743	-0.0499687	-0.0495939	-0.0603086	-0.0596894
8841	0.53046	-0.0496743	-0.0499686	-0.0495938	-0.0603086	-0.0596894
8844	0.53064	-0.0496743	-0.0499685	-0.0495937	-0.0603086	-0.0596894
8847	0.53082	-0.0496743	-0.0499683	-0.0495936	-0.0603086	-0.0596894
8850	0.531	-0.0496743	-0.0499682	-0.0495934	-0.0603086	-0.0596894
8853	0.53118	-0.0496743	-0.0499681	-0.0495933	-0.0603086	-0.0596894
8856	0.53136	-0.0496743	-0.0499679	-0.0495932	-0.0603086	-0.0596894
8859	0.53154	-0.0496743	-0.0499678	-0.0495931	-0.0603086	-0.0596894
8862	0.53172	-0.0496743	-0.0499677	-0.0495929	-0.0603086	-0.0596895
8865	0.5319	-0.0496743	-0.0499675	-0.0495928	-0.0603086	-0.0596895
8868	0.53208	-0.0496743	-0.0499674	-0.0495927	-0.0603086	-0.0596895
8871	0.53226	-0.0496743	-0.0499673	-0.0495926	-0.0603086	-0.0596895
8874	0.53244	-0.0496743	-0.0499671	-0.0495924	-0.0603086	-0.0596895
8877	0.53262	-0.0496743	-0.049967	-0.0495923	-0.0603086	-0.0596895
8880	0.5328	-0.0496743	-0.0499669	-0.0495922	-0.0603086	-0.0596895
8883	0.53298	-0.0496743	-0.0499667	-0.049592	-0.0603085	-0.0596895
8886	0.53316	-0.0496743	-0.0499666	-0.0495919	-0.0603085	-0.0596895
8889	0.53334	-0.0496743	-0.0499665	-0.0495918	-0.0603085	-0.0596895
8892	0.53352	-0.0496743	-0.0499663	-0.0495917	-0.0603085	-0.0596895
8895	0.5337	-0.0496744	-0.0499662	-0.0495915	-0.0603085	-0.0596895
8898	0.53388	-0.0496744	-0.0499661	-0.0495914	-0.0603085	-0.0596895
8901	0.53406	-0.0496744	-0.0499659	-0.0495913	-0.0603085	-0.0596895
8904	0.53424	-0.0496744	-0.0499658	-0.0495912	-0.0603085	-0.0596895
8907	0.53442	-0.0496744	-0.0499657	-0.049591	-0.0603085	-0.0596895
8910	0.5346	-0.0496744	-0.0499655	-0.0495909	-0.0603085	-0.0596896
8913	0.53478	-0.0496744	-0.0499654	-0.0495908	-0.0603085	-0.0596896
8916	0.53496	-0.0496744	-0.0499653	-0.0495907	-0.0603085	-0.0596896
8919	0.53514	-0.0496744	-0.0499651	-0.0495905	-0.0603085	-0.0596896
8922	0.53532	-0.0496744	-0.049965	-0.0495904	-0.0603085	-0.0596896
8925	0.5355	-0.0496744	-0.0499649	-0.0495903	-0.0603084	-0.0596896
8928	0.53568	-0.0496744	-0.0499647	-0.0495902	-0.0603084	-0.0596896
8931	0.53586	-0.0496744	-0.0499646	-0.04959	-0.0603084	-0.0596896
8934	0.53604	-0.0496744	-0.0499645	-0.0495899	-0.0603084	-0.0596896
8937	0.53622	-0.0496744	-0.0499643	-0.0495898	-0.0603084	-0.0596896
8940	0.5364	-0.0496744	-0.0499642	-0.0495897	-0.0603084	-0.0596896
8943	0.53658	-0.0496744	-0.0499641	-0.0495895	-0.0603084	-0.0596896
8946	0.53676	-0.0496745	-0.0499639	-0.0495894	-0.0603084	-0.0596896
8949	0.53694	-0.0496745	-0.0499638	-0.0495893	-0.0603084	-0.0596897
8952	0.53712	-0.0496745	-0.0499636	-0.0495892	-0.0603084	-0.0596897
8955	0.5373	-0.0496745	-0.0499635	-0.049589	-0.0603084	-0.0596897
8958	0.53748	-0.0496745	-0.0499634	-0.0495889	-0.0603084	-0.0596897
8961	0.53766	-0.0496745	-0.0499633	-0.0495888	-0.0603084	-0.0596897
8964	0.53784	-0.0496745	-0.0499631	-0.0495887	-0.0603084	-0.0596897
8967	0.53802	-0.0496745	-0.049963	-0.0495886	-0.0603083	-0.0596897
8970	0.5382	-0.0496745	-0.0499628	-0.0495884	-0.0603083	-0.0596897
8973	0.53838	-0.0496745	-0.0499627	-0.0495883	-0.0603083	-0.0596897
8976	0.53856	-0.0496745	-0.0499626	-0.0495882	-0.0603083	-0.0596897
8979	0.53874	-0.0496745	-0.0499624	-0.0495881	-0.0603083	-0.0596897
8982	0.53892	-0.0496745	-0.0499623	-0.0495879	-0.0603083	-0.0596897
8985	0.5391	-0.0496745	-0.0499622	-0.0495878	-0.0603083	-0.0596897
8988	0.53928	-0.0496745	-0.049962	-0.0495877	-0.0603083	-0.0596898
8991	0.53946	-0.0496746	-0.0499619	-0.0495876	-0.0603083	-0.0596898
8994	0.53964	-0.0496746	-0.0499618	-0.0495874	-0.0603083	-0.0596898
8997	0.53982	-0.0496746	-0.0499616	-0.0495873	-0.0603083	-0.0596898
9000	0.54	-0.0496746	-0.0499615	-0.0495872	-0.0603083	-0.0596898
9003	0.54018	-0.0496746	-0.0499614	-0.0495871	-0.0603082	-0.0596898
9006	0.54036	-0.0496746	-0.0499612	-0.0495869	-0.0603082	-0.0596898
9009	0.54054	-0.0496746	-0.0499611	-0.0495868	-0.0603082	-0.0596898
9012	0.54072	-0.0496746	-0.049961	-0.0495867	-0.0603082	-0.0596898
9015	0.5409	-0.0496746	-0.0499608	-0.0495866	-0.0603082	-0.0596898
9018	0.54108	-0.0496746	-0.0499607	-0.0495865	-0.0603082	-0.0596898
9021	0.54126	-0.0496746	-0.0499606	-0.0495863	-0.0603082	-0.0596899
9024	0.54144	-0.0496746	-0.0499604	-0.0495862	-0.0603082	-0.0596899
9027	0.54162	-0.0496746	-0.0499603	-0.0495861	-0.0603082	-0.0596899
9030	0.5418	-0.0496747	-0.0499602	-0.049586	-0.0603082	-0.0596899
9033	0.54198	-0.0496747	-0.04996	-0.0495858	-0.0603082	-0.0596899
9036	0.54216	-0.0496747	-0.0499599	-0.0495857	-0.0603081	-0.0596899
9039	0.54234	-0.0496747	-0.0499598	-0.0495856	-0.0603081	-0.0596899
9042	0.54252	-0.0496747	-0.0499596	-0.0495855	-0.0603081	-0.0596899
9045	0.5427	-0.0496747	-0.0499595	-0.0495854	-0.0603081	-0.0596899
9048	0.54288	-0.0496747	-0.0499594	-0.0495852	-0.0603081	-0.0596899
9051	0.54306	-0.0496747	-0.0499592	-0.0495851	-0.0603081	-0.0596899
9054	0.54324	-0.0496747	-0.0499591	-0.049585	-0.0603081	-0.05969
9057	0.54342	-0.0496747	-0.049959	-0.0495849	-0.0603081	-0.05969
9060	0.5436	-0.0496747	-0.0499588	-0.0495847	-0.0603081	-0.05969
9063	0.54378	-0.0496747	-0.0499587	-0.0495846	-0.0603081	-0.05969
9066	0.54396	-0.0496748	-0.0499586	-0.0495845	-0.0603081	-0.05969
9069	0.54414	-0.0496748	-0.0499584	-0.0495844	-0.060308	-0.05969
9072	0.54432	-0.0496748	-0.0499583	-0.0495843	-0.060308	-0.05969
9075	0.5445	-0.0496748	-0.0499582	-0.0495841	-0.060308	-0.05969
9078	0.54468	-0.0496748	-0.049958	-0.049584	-0.060308	-0.05969
9081	0.54486	-0.0496748	-0.0499579	-0.0495839	-0.060308	-0.05969
9084	0.54504	-0.0496748	-0.0499578	-0.0495838	-0.060308	-0.0596901
9087	0.54522	-0.0496748	-0.0499576	-0.0495837	-0.060308	-0.0596901
9090	0.5454	-0.0496748	-0.0499575	-0.0495835	-0.060308	-0.0596901
9093	0.54558	-0.0496748	-0.0499574	-0.0495834	-0.060308	-0.0596901
9096	0.54576	-0.0496748	-0.0499572	-0.0495833	-0.0603079	-0.0596901
9099	0.54594	-0.0496748	-0.0499571	-0.0495832	-0.0603079	-0.0596901
9102	0.54612	-0.0496749	-0.049957	-0.049583	-0.0603079	-0.0596901
9105	0.5463	-0.0496749	-0.0499568	-0.0495829	-0.0603079	-0.0596901
9108	0.54648	-0.0496749	-0.0499567	-0.0495828	-0.0603079	-0.0596901
9111	0.54666	-0.0496749	-0.0499566	-0.0495827	-0.0603079	-0.0596901
9114	0.54684	-0.0496749	-0.0499564	-0.0495826	-0.0603079	-0.0596902
9117	0.54702	-0.0496749	-0.0499563	-0.0495824	-0.0603079	-0.0596902
9120	0.5472	-0.0496749	-0.0499562	-0.0495823	-0.0603079	-0.0596902
9123	0.54738	-0.0496749	-0.049956	-0.0495822	-0.0603079	-0.0596902
9126	0.54756	-0.0496749	-0.0499559	-0.0495821	-0.0603078	-0.0596902
9129	0.54774	-0.0496749	-0.0499558	-0.049582	-0.0603078	-0.0596902
9132	0.54792	-0.049675	-0.0499556	-0.0495818	-0.0603078	-0.0596902
9135	0.5481	-0.049675	-0.0499555	-0.0495817	-0.0603078	-0.0596902
9138	0.54828	-0.049675	-0.0499554	-0.0495816	-0.0603078	-0.0596902
9141	0.54846	-0.049675	-0.0499552	-0.0495815	-0.0603078	-0.0596903
9144	0.54864	-0.049675	-0.0499551	-0.0495814	-0.0603078	-0.0596903
9147	0.54882	-0.049675	-0.049955	-0.0495812	-0.0603078	-0.0596903
9150	0.549	-0.049675	-0.0499548	-0.0495811	-0.0603078	-0.0596903
9153	0.54918	-0.049675	-0.0499547	-0.049581	-0.0603077	-0.0596903
9156	0.54936	-0.049675	-0.0499546	-0.0495809	-0.0603077	-0.0596903
9159	0.54954	-0.049675	-0.0499544	-0.0495808	-0.0603077	-0.0596903
9162	0.54972	-0.0496751	-0.0499543	-0.0495806	-0.0603077	-0.0596903
9165	0.5499	-0.0496751	-0.0499542	-0.0495805	-0.0603077	-0.0596903
9168	0.55008	-0.0496751	-0.049954	-0.0495804	-0.0603077	-0.0596904
9171	0.55026	-0.0496751	-0.0499539	-0.0495803	-0.0603077	-0.0596904
9174	0.55044	-0.0496751	-0.0499538	-0.0495802	-0.0603077	-0.0596904
9177	0.55062	-0.0496751	-0.0499536	-0.04958	-0.0603077	-0.0596904
9180	0.5508	-0.0496751	-0.0499535	-0.0495799	-0.0603076	-0.0596904
9183	0.55098	-0.0496751	-0.0499534	-0.0495798	-0.0603076	-0.0596904
9186	0.55116	-0.0496751	-0.0499532	-0.0495797	-0.0603076	-0.0596904
9189	0.55134	-0.0496752	-0.0499531	-0.0495796	-0.0603076	-0.0596904
9192	0.55152	-0.0496752	-0.049953	-0.0495795	-0.0603076	-0.0596905
9195	0.5517	-0.0496752	-0.0499528	-0.0495793	-0.0603076	-0.0596905
9198	0.55188	-0.0496752	-0.0499527	-0.0495792	-0.0603076	-0.0596905
9201	0.55206	-0.0496752	-0.0499526	-0.0495791	-0.0603076	-0.0596905
9204	0.55224	-0.0496752	-0.0499524	-0.049579	-0.0603075	-0.0596905
9207	0.55242	-0.0496752	-0.0499523	-0.0495789	-0.0603075	-0.0596905
9210	0.5526	-0.0496752	-0.0499522	-0.0495787	-0.0603075	-0.0596905
9213	0.55278	-0.0496752	-0.049952	-0.0495786	-0.0603075	-0.0596905
9216	0.55296	-0.0496753	-0.0499519	-0.0495785	-0.0603075	-0.0596906
9219	0.55314	-0.0496753	-0.0499518	-0.0495784	-0.0603075	-0.0596906
9222	0.55332	-0.0496753	-0.0499516	-0.0495783	-0.0603075	-0.0596906
9225	0.5535	-0.0496753	-0.0499515	-0.0495781	-0.0603075	-0.0596906
9228	0.55368	-0.0496753	-0.0499514	-0.049578	-0.0603075	-0.0596906
9231	0.55386	-0.0496753	-0.0499512	-0.0495779	-0.0603074	-0.0596906
9234	0.55404	-0.0496753	-0.0499511	-0.0495778	-0.0603074	-0.0596906
9237	0.55422	-0.0496753	-0.049951	-0.0495777	-0.0603074	-0.0596906
9240	0.5544	-0.0496754	-0.0499508	-0.0495776	-0.0603074	-0.0596907
9243	0.55458	-0.0496754	-0.0499507	-0.0495774	-0.0603074	-0.0596907
9246	0.55476	-0.0496754	-0.0499506	-0.0495773	-0.0603074	-0.0596907
9249	0.55494	-0.0496754	-0.0499504	-0.0495772	-0.0603074	-0.0596907
9252	0.55512	-0.0496754	-0.0499503	-0.0495771	-0.0603073	-0.0596907
9255	0.5553	-0.0496754	-0.0499502	-0.049577	-0.0603073	-0.0596907
9258	0.55548	-0.0496754	-0.04995	-0.0495769	-0.0603073	-0.0596907
9261	0.55566	-0.0496754	-0.0499499	-0.0495767	-0.0603073	-0.0596907
9264	0.55584	-0.0496754	-0.0499498	-0.0495766	-0.0603073	-0.0596908
9267	0.55602	-0.0496755	-0.0499496	-0.0495765	-0.0603073	-0.0596908
9270	0.5562	-0.0496755	-0.0499495	-0.0495764	-0.0603073	-0.0596908
9273	0.55638	-0.0496755	-0.0499494	-0.0495763	-0.0603073	-0.0596908
9276	0.55656	-0.0496755	-0.0499492	-0.0495762	-0.0603072	-0.0596908
9279	0.55674	-0.0496755	-0.0499491	-0.049576	-0.0603072	-0.0596908
9282	0.55692	-0.0496755	-0.049949	-0.0495759	-0.0603072	-0.0596908
9285	0.5571	-0.0496755	-0.0499488	-0.0495758	-0.0603072	-0.0596909
9288	0.55728	-0.0496756	-0.0499487	-0.0495757	-0.0603072	-0.0596909
9291	0.55746	-0.0496756	-0.0499486	-0.0495756	-0.0603072	-0.0596909
9294	0.55764	-0.0496756	-0.0499484	-0.0495754	-0.0603072	-0.0596909
9297	0.55782	-0.0496756	-0.0499483	-0.0495753	-0.0603071	-0.0596909
9300	0.558	-0.0496756	-0.0499482	-0.0495752	-0.0603071	-0.0596909
9303	0.55818	-0.0496756	-0.049948	-0.0495751	-0.0603071	-0.0596909
9306	0.55836	-0.0496756	-0.0499479	-0.049575	-0.0603071	-0.0596909
9309	0.55854	-0.0496756	-0.0499478	-0.0495749	-0.0603071	-0.059691
9312	0.55872	-0.0496757	-0.0499476	-0.0495748	-0.0603071	-0.059691
9315	0.5589	-0.0496757	-0.0499475	-0.0495746	-0.0603071	-0.059691
9318	0.55908	-0.0496757	-0.0499474	-0.0495745	-0.0603071	-0.059691
9321	0.55926	-0.0496757	-0.0499472	-0.0495744	-0.060307	-0.059691
9324	0.55944	-0.0496757	-0.0499471	-0.0495743	-0.060307	-0.059691
9327	0.55962	-0.0496757	-0.049947	-0.0495742	-0.060307	-0.059691
9330	0.5598	-0.0496757	-0.0499468	-0.0495741	-0.060307	-0.0596911
9333	0.55998	-0.0496757	-0.0499467	-0.0495739	-0.060307	-0.0596911
9336	0.56016	-0.0496758	-0.0499466	-0.0495738	-0.060307	-0.0596911
9339	0.56034	-0.0496758	-0.0499464	-0.0495737	-0.060307	-0.0596911
9342	0.56052	-0.0496758	-0.0499463	-0.0495736	-0.0603069	-0.0596911
9345	0.5607	-0.0496758	-0.0499462	-0.0495735	-0.0603069	-0.0596911
9348	0.56088	-0.0496758	-0.049946	-0.0495734	-0.0603069	-0.0596911
9351	0.56106	-0.0496758	-0.0499459	-0.0495732	-0.0603069	-0.0596912
9354	0.56124	-0.0496758	-0.0499458	-0.0495731	-0.0603069	-0.0596912
9357	0.56142	-0.0496759	-0.0499456	-0.049573	-0.0603069	-0.0596912
9360	0.5616	-0.0496759	-0.0499455	-0.0495729	-0.0603069	-0.0596912
9363	0.56178	-0.0496759	-0.0499454	-0.0495728	-0.0603068	-0.0596912
9366	0.56196	-0.0496759	-0.0499452	-0.0495727	-0.0603068	-0.0596912
9369	0.56214	-0.0496759	-0.0499451	-0.0495726	-0.0603068	-0.0596913
9372	0.56232	-0.0496759	-0.049945	-0.0495724	-0.0603068	-0.0596913
9375	0.5625	-0.0496759	-0.0499448	-0.0495723	-0.0603068	-0.0596913
9378	0.56268	-0.049676	-0.0499447	-0.0495722	-0.0603068	-0.0596913
9381	0.56286	-0.049676	-0.0499446	-0.0495721	-0.0603067	-0.0596913
9384	0.56304	-0.049676	-0.0499444	-0.049572	-0.0603067	-0.0596913
9387	0.56322	-0.049676	-0.0499443	-0.0495719	-0.0603067	-0.0596913
9390	0.5634	-0.049676	-0.0499442	-0.0495717	-0.0603067	-0.0596914
9393	0.56358	-0.049676	-0.049944	-0.0495716	-0.0603067	-0.0596914
9396	0.56376	-0.049676	-0.0499439	-0.0495715	-0.0603067	-0.0596914
9399	0.56394	-0.0496761	-0.0499438	-0.0495714	-0.0603067	-0.0596914
9402	0.56412	-0.0496761	-0.0499436	-0.0495713	-0.0603066	-0.0596914
9405	0.5643	-0.0496761	-0.0499435	-0.0495712	-0.0603066	-0.0596914
9408	0.56448	-0.0496761	-0.0499434	-0.0495711	-0.0603066	-0.0596915
9411	0.56466	-0.0496761	-0.0499432	-0.0495709	-0.0603066	-0.0596915
9414	0.56484	-0.0496761	-0.0499431	-0.0495708	-0.0603066	-0.0596915
9417	0.56502	-0.0496761	-0.049943	-0.0495707	-0.0603066	-0.0596915
