TimeSlice	Time	Perc. Position	Range of Motion 2	CPG Speed 2
103047	6.18282	-0.0504488	-0.06	-0.058
103050	6.183	-0.0504484	-0.06	-0.058
103053	6.18318	-0.0504481	-0.06	-0.058
103056	6.18336	-0.0504477	-0.06	-0.058
103059	6.18354	-0.0504473	-0.06	-0.058
103062	6.18372	-0.0504469	-0.06	-0.058
103065	6.1839	-0.0504466	-0.06	-0.058
103068	6.18408	-0.0504462	-0.06	-0.058
103071	6.18426	-0.0504458	-0.06	-0.058
103074	6.18444	-0.0504454	-0.06	-0.058
103077	6.18462	-0.050445	-0.06	-0.058
103080	6.1848	-0.0504447	-0.06	-0.058
103083	6.18498	-0.0504443	-0.06	-0.058
103086	6.18516	-0.0504439	-0.06	-0.058
103089	6.18534	-0.0504435	-0.06	-0.058
103092	6.18552	-0.0504431	-0.06	-0.058
103095	6.1857	-0.0504428	-0.06	-0.058
103098	6.18588	-0.0504424	-0.06	-0.058
103101	6.18606	-0.050442	-0.06	-0.058
103104	6.18624	-0.0504416	-0.06	-0.058
103107	6.18642	-0.0504412	-0.06	-0.058
103110	6.1866	-0.0504408	-0.06	-0.058
103113	6.18678	-0.0504405	-0.06	-0.058
103116	6.18696	-0.0504401	-0.06	-0.058
103119	6.18714	-0.0504397	-0.06	-0.058
103122	6.18732	-0.0504393	-0.06	-0.058
103125	6.1875	-0.0504389	-0.06	-0.058
103128	6.18768	-0.0504386	-0.06	-0.058
103131	6.18786	-0.0504382	-0.06	-0.058
103134	6.18804	-0.0504378	-0.06	-0.058
103137	6.18822	-0.0504374	-0.06	-0.058
103140	6.1884	-0.050437	-0.06	-0.058
103143	6.18858	-0.0504366	-0.06	-0.058
103146	6.18876	-0.0504363	-0.06	-0.058
103149	6.18894	-0.0504359	-0.06	-0.058
103152	6.18912	-0.0504355	-0.06	-0.058
103155	6.1893	-0.0504351	-0.06	-0.058
103158	6.18948	-0.0504347	-0.06	-0.058
103161	6.18966	-0.0504343	-0.06	-0.058
103164	6.18984	-0.050434	-0.06	-0.058
103167	6.19002	-0.0504336	-0.06	-0.058
103170	6.1902	-0.0504332	-0.06	-0.058
103173	6.19038	-0.0504328	-0.06	-0.058
103176	6.19056	-0.0504324	-0.06	-0.058
103179	6.19074	-0.050432	-0.06	-0.058
103182	6.19092	-0.0504317	-0.06	-0.058
103185	6.1911	-0.0504313	-0.06	-0.058
103188	6.19128	-0.0504309	-0.06	-0.058
103191	6.19146	-0.0504305	-0.06	-0.058
103194	6.19164	-0.0504301	-0.06	-0.058
103197	6.19182	-0.0504297	-0.06	-0.058
103200	6.192	-0.0504293	-0.06	-0.058
103203	6.19218	-0.050429	-0.06	-0.058
103206	6.19236	-0.0504286	-0.06	-0.058
103209	6.19254	-0.0504282	-0.06	-0.058
103212	6.19272	-0.0504278	-0.06	-0.058
103215	6.1929	-0.0504274	-0.06	-0.058
103218	6.19308	-0.050427	-0.06	-0.058
103221	6.19326	-0.0504267	-0.06	-0.058
103224	6.19344	-0.0504263	-0.06	-0.058
103227	6.19362	-0.0504259	-0.06	-0.058
103230	6.1938	-0.0504255	-0.06	-0.058
103233	6.19398	-0.0504251	-0.06	-0.058
103236	6.19416	-0.0504247	-0.06	-0.058
103239	6.19434	-0.0504243	-0.06	-0.058
103242	6.19452	-0.050424	-0.06	-0.058
103245	6.1947	-0.0504236	-0.06	-0.058
103248	6.19488	-0.0504232	-0.06	-0.058
103251	6.19506	-0.0504228	-0.06	-0.058
103254	6.19524	-0.0504224	-0.06	-0.058
103257	6.19542	-0.050422	-0.06	-0.058
103260	6.1956	-0.0504217	-0.06	-0.058
103263	6.19578	-0.0504213	-0.06	-0.058
103266	6.19596	-0.0504209	-0.06	-0.058
103269	6.19614	-0.0504205	-0.06	-0.058
103272	6.19632	-0.0504201	-0.06	-0.058
103275	6.1965	-0.0504197	-0.06	-0.058
103278	6.19668	-0.0504194	-0.06	-0.058
103281	6.19686	-0.050419	-0.06	-0.058
103284	6.19704	-0.0504186	-0.06	-0.058
103287	6.19722	-0.0504182	-0.06	-0.058
103290	6.1974	-0.0504178	-0.06	-0.058
103293	6.19758	-0.0504174	-0.06	-0.058
103296	6.19776	-0.0504171	-0.06	-0.058
103299	6.19794	-0.0504167	-0.06	-0.058
103302	6.19812	-0.0504163	-0.06	-0.058
103305	6.1983	-0.0504159	-0.06	-0.058
103308	6.19848	-0.0504155	-0.06	-0.058
103311	6.19866	-0.0504151	-0.06	-0.058
103314	6.19884	-0.0504148	-0.06	-0.058
103317	6.19902	-0.0504144	-0.06	-0.058
103320	6.1992	-0.050414	-0.06	-0.058
103323	6.19938	-0.0504136	-0.06	-0.058
103326	6.19956	-0.0504132	-0.06	-0.058
103329	6.19974	-0.0504129	-0.06	-0.058
103332	6.19992	-0.0504125	-0.06	-0.058
103335	6.2001	-0.0504121	-0.06	-0.058
103338	6.20028	-0.0504117	-0.06	-0.058
103341	6.20046	-0.0504113	-0.06	-0.058
103344	6.20064	-0.0504109	-0.06	-0.058
103347	6.20082	-0.0504106	-0.06	-0.058
103350	6.201	-0.0504102	-0.06	-0.058
103353	6.20118	-0.0504098	-0.06	-0.058
103356	6.20136	-0.0504094	-0.06	-0.058
103359	6.20154	-0.050409	-0.06	-0.058
103362	6.20172	-0.0504087	-0.06	-0.058
103365	6.2019	-0.0504083	-0.06	-0.058
103368	6.20208	-0.0504079	-0.06	-0.058
103371	6.20226	-0.0504075	-0.06	-0.058
103374	6.20244	-0.0504071	-0.06	-0.058
103377	6.20262	-0.0504068	-0.06	-0.058
103380	6.2028	-0.0504064	-0.06	-0.058
103383	6.20298	-0.050406	-0.06	-0.058
103386	6.20316	-0.0504056	-0.06	-0.058
103389	6.20334	-0.0504052	-0.06	-0.058
103392	6.20352	-0.0504049	-0.06	-0.058
103395	6.2037	-0.0504045	-0.06	-0.058
103398	6.20388	-0.0504041	-0.06	-0.058
103401	6.20406	-0.0504037	-0.06	-0.058
103404	6.20424	-0.0504033	-0.06	-0.058
103407	6.20442	-0.050403	-0.06	-0.058
103410	6.2046	-0.0504026	-0.06	-0.058
103413	6.20478	-0.0504022	-0.06	-0.058
103416	6.20496	-0.0504018	-0.06	-0.058
103419	6.20514	-0.0504015	-0.06	-0.058
103422	6.20532	-0.0504011	-0.06	-0.058
103425	6.2055	-0.0504007	-0.06	-0.058
103428	6.20568	-0.0504003	-0.06	-0.058
103431	6.20586	-0.0503999	-0.06	-0.058
103434	6.20604	-0.0503996	-0.06	-0.058
103437	6.20622	-0.0503992	-0.06	-0.058
103440	6.2064	-0.0503988	-0.06	-0.058
103443	6.20658	-0.0503984	-0.06	-0.058
103446	6.20676	-0.0503981	-0.06	-0.058
103449	6.20694	-0.0503977	-0.06	-0.058
103452	6.20712	-0.0503973	-0.06	-0.058
103455	6.2073	-0.0503969	-0.06	-0.058
103458	6.20748	-0.0503966	-0.06	-0.058
103461	6.20766	-0.0503962	-0.06	-0.058
103464	6.20784	-0.0503958	-0.06	-0.058
103467	6.20802	-0.0503954	-0.06	-0.058
103470	6.2082	-0.0503951	-0.06	-0.058
103473	6.20838	-0.0503947	-0.06	-0.058
103476	6.20856	-0.0503943	-0.06	-0.058
103479	6.20874	-0.0503939	-0.06	-0.058
103482	6.20892	-0.0503936	-0.06	-0.058
103485	6.2091	-0.0503932	-0.06	-0.058
103488	6.20928	-0.0503928	-0.06	-0.058
103491	6.20946	-0.0503924	-0.06	-0.058
103494	6.20964	-0.0503921	-0.06	-0.058
103497	6.20982	-0.0503917	-0.06	-0.058
103500	6.21	-0.0503913	-0.06	-0.058
103503	6.21018	-0.0503909	-0.06	-0.058
103506	6.21036	-0.0503906	-0.06	-0.058
103509	6.21054	-0.0503902	-0.06	-0.058
103512	6.21072	-0.0503898	-0.06	-0.058
103515	6.2109	-0.0503894	-0.06	-0.058
103518	6.21108	-0.0503891	-0.06	-0.058
103521	6.21126	-0.0503887	-0.06	-0.058
103524	6.21144	-0.0503883	-0.06	-0.058
103527	6.21162	-0.0503879	-0.06	-0.058
103530	6.2118	-0.0503876	-0.06	-0.058
103533	6.21198	-0.0503872	-0.06	-0.058
103536	6.21216	-0.0503868	-0.06	-0.058
103539	6.21234	-0.0503865	-0.06	-0.058
103542	6.21252	-0.0503861	-0.06	-0.058
103545	6.2127	-0.0503857	-0.06	-0.058
103548	6.21288	-0.0503853	-0.06	-0.058
103551	6.21306	-0.050385	-0.06	-0.058
103554	6.21324	-0.0503846	-0.06	-0.058
103557	6.21342	-0.0503842	-0.06	-0.058
103560	6.2136	-0.0503839	-0.06	-0.058
103563	6.21378	-0.0503835	-0.06	-0.058
103566	6.21396	-0.0503831	-0.06	-0.058
103569	6.21414	-0.0503827	-0.06	-0.058
103572	6.21432	-0.0503824	-0.06	-0.058
103575	6.2145	-0.050382	-0.06	-0.058
103578	6.21468	-0.0503816	-0.06	-0.058
103581	6.21486	-0.0503813	-0.06	-0.058
103584	6.21504	-0.0503809	-0.06	-0.058
103587	6.21522	-0.0503805	-0.06	-0.058
103590	6.2154	-0.0503802	-0.06	-0.058
103593	6.21558	-0.0503798	-0.06	-0.058
103596	6.21576	-0.0503794	-0.06	-0.058
103599	6.21594	-0.050379	-0.06	-0.058
103602	6.21612	-0.0503787	-0.06	-0.058
103605	6.2163	-0.0503783	-0.06	-0.058
103608	6.21648	-0.0503779	-0.06	-0.058
103611	6.21666	-0.0503776	-0.06	-0.058
103614	6.21684	-0.0503772	-0.06	-0.058
103617	6.21702	-0.0503768	-0.06	-0.058
103620	6.2172	-0.0503765	-0.06	-0.058
103623	6.21738	-0.0503761	-0.06	-0.058
103626	6.21756	-0.0503757	-0.06	-0.058
103629	6.21774	-0.0503754	-0.06	-0.058
103632	6.21792	-0.050375	-0.06	-0.058
103635	6.2181	-0.0503746	-0.06	-0.058
103638	6.21828	-0.0503743	-0.06	-0.058
103641	6.21846	-0.0503739	-0.06	-0.058
103644	6.21864	-0.0503735	-0.06	-0.058
103647	6.21882	-0.0503732	-0.06	-0.058
103650	6.219	-0.0503728	-0.06	-0.058
103653	6.21918	-0.0503724	-0.06	-0.058
103656	6.21936	-0.0503721	-0.06	-0.058
103659	6.21954	-0.0503717	-0.06	-0.058
103662	6.21972	-0.0503713	-0.06	-0.058
103665	6.2199	-0.050371	-0.06	-0.058
103668	6.22008	-0.0503706	-0.06	-0.058
103671	6.22026	-0.0503702	-0.06	-0.058
103674	6.22044	-0.0503699	-0.06	-0.058
103677	6.22062	-0.0503695	-0.06	-0.058
103680	6.2208	-0.0503691	-0.06	-0.058
103683	6.22098	-0.0503688	-0.06	-0.058
103686	6.22116	-0.0503684	-0.06	-0.058
103689	6.22134	-0.050368	-0.06	-0.058
103692	6.22152	-0.0503677	-0.06	-0.058
103695	6.2217	-0.0503673	-0.06	-0.058
103698	6.22188	-0.0503669	-0.06	-0.058
103701	6.22206	-0.0503666	-0.06	-0.058
103704	6.22224	-0.0503662	-0.06	-0.058
103707	6.22242	-0.0503659	-0.06	-0.058
103710	6.2226	-0.0503655	-0.06	-0.058
103713	6.22278	-0.0503651	-0.06	-0.058
103716	6.22296	-0.0503648	-0.06	-0.058
103719	6.22314	-0.0503644	-0.06	-0.058
103722	6.22332	-0.050364	-0.06	-0.058
103725	6.2235	-0.0503637	-0.06	-0.058
103728	6.22368	-0.0503633	-0.06	-0.058
103731	6.22386	-0.050363	-0.06	-0.058
103734	6.22404	-0.0503626	-0.06	-0.058
103737	6.22422	-0.0503622	-0.06	-0.058
103740	6.2244	-0.0503619	-0.06	-0.058
103743	6.22458	-0.0503615	-0.06	-0.058
103746	6.22476	-0.0503611	-0.06	-0.058
103749	6.22494	-0.0503608	-0.06	-0.058
103752	6.22512	-0.0503604	-0.06	-0.058
103755	6.2253	-0.0503601	-0.06	-0.058
103758	6.22548	-0.0503597	-0.06	-0.058
103761	6.22566	-0.0503593	-0.06	-0.058
103764	6.22584	-0.050359	-0.06	-0.058
103767	6.22602	-0.0503586	-0.06	-0.058
103770	6.2262	-0.0503583	-0.06	-0.058
103773	6.22638	-0.0503579	-0.06	-0.058
103776	6.22656	-0.0503575	-0.06	-0.058
103779	6.22674	-0.0503572	-0.06	-0.058
103782	6.22692	-0.0503568	-0.06	-0.058
103785	6.2271	-0.0503565	-0.06	-0.058
103788	6.22728	-0.0503561	-0.06	-0.058
103791	6.22746	-0.0503557	-0.06	-0.058
103794	6.22764	-0.0503554	-0.06	-0.058
103797	6.22782	-0.050355	-0.06	-0.058
103800	6.228	-0.0503547	-0.06	-0.058
103803	6.22818	-0.0503543	-0.06	-0.058
103806	6.22836	-0.0503539	-0.06	-0.058
103809	6.22854	-0.0503536	-0.06	-0.058
103812	6.22872	-0.0503532	-0.06	-0.058
103815	6.2289	-0.0503529	-0.06	-0.058
103818	6.22908	-0.0503525	-0.06	-0.058
103821	6.22926	-0.0503522	-0.06	-0.058
103824	6.22944	-0.0503518	-0.06	-0.058
103827	6.22962	-0.0503514	-0.06	-0.058
103830	6.2298	-0.0503511	-0.06	-0.058
103833	6.22998	-0.0503507	-0.06	-0.058
103836	6.23016	-0.0503504	-0.06	-0.058
103839	6.23034	-0.05035	-0.06	-0.058
103842	6.23052	-0.0503496	-0.06	-0.058
103845	6.2307	-0.0503493	-0.06	-0.058
103848	6.23088	-0.0503489	-0.06	-0.058
103851	6.23106	-0.0503486	-0.06	-0.058
103854	6.23124	-0.0503482	-0.06	-0.058
103857	6.23142	-0.0503479	-0.06	-0.058
103860	6.2316	-0.0503475	-0.06	-0.058
103863	6.23178	-0.0503472	-0.06	-0.058
103866	6.23196	-0.0503468	-0.06	-0.058
103869	6.23214	-0.0503464	-0.06	-0.058
103872	6.23232	-0.0503461	-0.06	-0.058
103875	6.2325	-0.0503457	-0.06	-0.058
103878	6.23268	-0.0503454	-0.06	-0.058
103881	6.23286	-0.050345	-0.06	-0.058
103884	6.23304	-0.0503447	-0.06	-0.058
103887	6.23322	-0.0503443	-0.06	-0.058
103890	6.2334	-0.050344	-0.06	-0.058
103893	6.23358	-0.0503436	-0.06	-0.058
103896	6.23376	-0.0503433	-0.06	-0.058
103899	6.23394	-0.0503429	-0.06	-0.058
103902	6.23412	-0.0503425	-0.06	-0.058
103905	6.2343	-0.0503422	-0.06	-0.058
103908	6.23448	-0.0503418	-0.06	-0.058
103911	6.23466	-0.0503415	-0.06	-0.058
103914	6.23484	-0.0503411	-0.06	-0.058
103917	6.23502	-0.0503408	-0.06	-0.058
103920	6.2352	-0.0503404	-0.06	-0.058
103923	6.23538	-0.0503401	-0.06	-0.058
103926	6.23556	-0.0503397	-0.06	-0.058
103929	6.23574	-0.0503394	-0.06	-0.058
103932	6.23592	-0.050339	-0.06	-0.058
103935	6.2361	-0.0503387	-0.06	-0.058
103938	6.23628	-0.0503383	-0.06	-0.058
103941	6.23646	-0.050338	-0.06	-0.058
103944	6.23664	-0.0503376	-0.06	-0.058
103947	6.23682	-0.0503373	-0.06	-0.058
103950	6.237	-0.0503369	-0.06	-0.058
103953	6.23718	-0.0503366	-0.06	-0.058
103956	6.23736	-0.0503362	-0.06	-0.058
103959	6.23754	-0.0503359	-0.06	-0.058
103962	6.23772	-0.0503355	-0.06	-0.058
103965	6.2379	-0.0503352	-0.06	-0.058
103968	6.23808	-0.0503348	-0.06	-0.058
103971	6.23826	-0.0503344	-0.06	-0.058
103974	6.23844	-0.0503341	-0.06	-0.058
103977	6.23862	-0.0503337	-0.06	-0.058
103980	6.2388	-0.0503334	-0.06	-0.058
103983	6.23898	-0.050333	-0.06	-0.058
103986	6.23916	-0.0503327	-0.06	-0.058
103989	6.23934	-0.0503323	-0.06	-0.058
103992	6.23952	-0.050332	-0.06	-0.058
103995	6.2397	-0.0503317	-0.06	-0.058
103998	6.23988	-0.0503313	-0.06	-0.058
104001	6.24006	-0.050331	-0.06	-0.058
104004	6.24024	-0.0503306	-0.06	-0.058
104007	6.24042	-0.0503303	-0.06	-0.058
104010	6.2406	-0.0503299	-0.06	-0.058
104013	6.24078	-0.0503296	-0.06	-0.058
104016	6.24096	-0.0503292	-0.06	-0.058
104019	6.24114	-0.0503289	-0.06	-0.058
104022	6.24132	-0.0503285	-0.06	-0.058
104025	6.2415	-0.0503282	-0.06	-0.058
104028	6.24168	-0.0503278	-0.06	-0.058
104031	6.24186	-0.0503275	-0.06	-0.058
104034	6.24204	-0.0503271	-0.06	-0.058
104037	6.24222	-0.0503268	-0.06	-0.058
104040	6.2424	-0.0503264	-0.06	-0.058
104043	6.24258	-0.0503261	-0.06	-0.058
104046	6.24276	-0.0503257	-0.06	-0.058
104049	6.24294	-0.0503254	-0.06	-0.058
104052	6.24312	-0.050325	-0.06	-0.058
104055	6.2433	-0.0503247	-0.06	-0.058
104058	6.24348	-0.0503244	-0.06	-0.058
104061	6.24366	-0.050324	-0.06	-0.058
104064	6.24384	-0.0503237	-0.06	-0.058
104067	6.24402	-0.0503233	-0.06	-0.058
104070	6.2442	-0.050323	-0.06	-0.058
104073	6.24438	-0.0503226	-0.06	-0.058
104076	6.24456	-0.0503223	-0.06	-0.058
104079	6.24474	-0.0503219	-0.06	-0.058
104082	6.24492	-0.0503216	-0.06	-0.058
104085	6.2451	-0.0503212	-0.06	-0.058
104088	6.24528	-0.0503209	-0.06	-0.058
104091	6.24546	-0.0503206	-0.06	-0.058
104094	6.24564	-0.0503202	-0.06	-0.058
104097	6.24582	-0.0503199	-0.06	-0.058
104100	6.246	-0.0503195	-0.06	-0.058
104103	6.24618	-0.0503192	-0.06	-0.058
104106	6.24636	-0.0503188	-0.06	-0.058
104109	6.24654	-0.0503185	-0.06	-0.058
104112	6.24672	-0.0503181	-0.06	-0.058
104115	6.2469	-0.0503178	-0.06	-0.058
104118	6.24708	-0.0503175	-0.06	-0.058
104121	6.24726	-0.0503171	-0.06	-0.058
104124	6.24744	-0.0503168	-0.06	-0.058
104127	6.24762	-0.0503164	-0.06	-0.058
104130	6.2478	-0.0503161	-0.06	-0.058
104133	6.24798	-0.0503157	-0.06	-0.058
104136	6.24816	-0.0503154	-0.06	-0.058
104139	6.24834	-0.0503151	-0.06	-0.058
104142	6.24852	-0.0503147	-0.06	-0.058
104145	6.2487	-0.0503144	-0.06	-0.058
104148	6.24888	-0.050314	-0.06	-0.058
104151	6.24906	-0.0503137	-0.06	-0.058
104154	6.24924	-0.0503134	-0.06	-0.058
104157	6.24942	-0.050313	-0.06	-0.058
104160	6.2496	-0.0503127	-0.06	-0.058
104163	6.24978	-0.0503123	-0.06	-0.058
104166	6.24996	-0.050312	-0.06	-0.058
104169	6.25014	-0.0503116	-0.06	-0.058
104172	6.25032	-0.0503113	-0.06	-0.058
104175	6.2505	-0.050311	-0.06	-0.058
104178	6.25068	-0.0503106	-0.06	-0.058
104181	6.25086	-0.0503103	-0.06	-0.058
104184	6.25104	-0.0503099	-0.06	-0.058
104187	6.25122	-0.0503096	-0.06	-0.058
104190	6.2514	-0.0503093	-0.06	-0.058
104193	6.25158	-0.0503089	-0.06	-0.058
104196	6.25176	-0.0503086	-0.06	-0.058
104199	6.25194	-0.0503082	-0.06	-0.058
104202	6.25212	-0.0503079	-0.06	-0.058
104205	6.2523	-0.0503076	-0.06	-0.058
104208	6.25248	-0.0503072	-0.06	-0.058
104211	6.25266	-0.0503069	-0.06	-0.058
104214	6.25284	-0.0503066	-0.06	-0.058
104217	6.25302	-0.0503062	-0.06	-0.058
104220	6.2532	-0.0503059	-0.06	-0.058
104223	6.25338	-0.0503055	-0.06	-0.058
104226	6.25356	-0.0503052	-0.06	-0.058
104229	6.25374	-0.0503049	-0.06	-0.058
104232	6.25392	-0.0503045	-0.06	-0.058
104235	6.2541	-0.0503042	-0.06	-0.058
104238	6.25428	-0.0503039	-0.06	-0.058
104241	6.25446	-0.0503035	-0.06	-0.058
104244	6.25464	-0.0503032	-0.06	-0.058
104247	6.25482	-0.0503028	-0.06	-0.058
104250	6.255	-0.0503025	-0.06	-0.058
104253	6.25518	-0.0503022	-0.06	-0.058
104256	6.25536	-0.0503018	-0.06	-0.058
104259	6.25554	-0.0503015	-0.06	-0.058
104262	6.25572	-0.0503012	-0.06	-0.058
104265	6.2559	-0.0503008	-0.06	-0.058
104268	6.25608	-0.0503005	-0.06	-0.058
104271	6.25626	-0.0503001	-0.06	-0.058
104274	6.25644	-0.0502998	-0.06	-0.058
104277	6.25662	-0.0502995	-0.06	-0.058
104280	6.2568	-0.0502991	-0.06	-0.058
104283	6.25698	-0.0502988	-0.06	-0.058
104286	6.25716	-0.0502985	-0.06	-0.058
104289	6.25734	-0.0502981	-0.06	-0.058
104292	6.25752	-0.0502978	-0.06	-0.058
104295	6.2577	-0.0502975	-0.06	-0.058
104298	6.25788	-0.0502971	-0.06	-0.058
104301	6.25806	-0.0502968	-0.06	-0.058
104304	6.25824	-0.0502965	-0.06	-0.058
104307	6.25842	-0.0502961	-0.06	-0.058
104310	6.2586	-0.0502958	-0.06	-0.058
104313	6.25878	-0.0502955	-0.06	-0.058
104316	6.25896	-0.0502951	-0.06	-0.058
104319	6.25914	-0.0502948	-0.06	-0.058
104322	6.25932	-0.0502945	-0.06	-0.058
104325	6.2595	-0.0502941	-0.06	-0.058
104328	6.25968	-0.0502938	-0.06	-0.058
104331	6.25986	-0.0502935	-0.06	-0.058
104334	6.26004	-0.0502931	-0.06	-0.058
104337	6.26022	-0.0502928	-0.06	-0.058
104340	6.2604	-0.0502925	-0.06	-0.058
104343	6.26058	-0.0502921	-0.06	-0.058
104346	6.26076	-0.0502918	-0.06	-0.058
104349	6.26094	-0.0502915	-0.06	-0.058
104352	6.26112	-0.0502911	-0.06	-0.058
104355	6.2613	-0.0502908	-0.06	-0.058
104358	6.26148	-0.0502905	-0.06	-0.058
104361	6.26166	-0.0502901	-0.06	-0.058
104364	6.26184	-0.0502898	-0.06	-0.058
104367	6.26202	-0.0502895	-0.06	-0.058
104370	6.2622	-0.0502891	-0.06	-0.058
104373	6.26238	-0.0502888	-0.06	-0.058
104376	6.26256	-0.0502885	-0.06	-0.058
104379	6.26274	-0.0502882	-0.06	-0.058
104382	6.26292	-0.0502878	-0.06	-0.058
104385	6.2631	-0.0502875	-0.06	-0.058
104388	6.26328	-0.0502872	-0.06	-0.058
104391	6.26346	-0.0502868	-0.06	-0.058
104394	6.26364	-0.0502865	-0.06	-0.058
104397	6.26382	-0.0502862	-0.06	-0.058
104400	6.264	-0.0502858	-0.06	-0.058
104403	6.26418	-0.0502855	-0.06	-0.058
104406	6.26436	-0.0502852	-0.06	-0.058
104409	6.26454	-0.0502849	-0.06	-0.058
104412	6.26472	-0.0502845	-0.06	-0.058
104415	6.2649	-0.0502842	-0.06	-0.058
104418	6.26508	-0.0502839	-0.06	-0.058
104421	6.26526	-0.0502835	-0.06	-0.058
104424	6.26544	-0.0502832	-0.06	-0.058
104427	6.26562	-0.0502829	-0.06	-0.058
104430	6.2658	-0.0502825	-0.06	-0.058
104433	6.26598	-0.0502822	-0.06	-0.058
104436	6.26616	-0.0502819	-0.06	-0.058
104439	6.26634	-0.0502816	-0.06	-0.058
104442	6.26652	-0.0502812	-0.06	-0.058
104445	6.2667	-0.0502809	-0.06	-0.058
104448	6.26688	-0.0502806	-0.06	-0.058
104451	6.26706	-0.0502803	-0.06	-0.058
104454	6.26724	-0.0502799	-0.06	-0.058
104457	6.26742	-0.0502796	-0.06	-0.058
104460	6.2676	-0.0502793	-0.06	-0.058
104463	6.26778	-0.0502789	-0.06	-0.058
104466	6.26796	-0.0502786	-0.06	-0.058
104469	6.26814	-0.0502783	-0.06	-0.058
104472	6.26832	-0.050278	-0.06	-0.058
104475	6.2685	-0.0502776	-0.06	-0.058
104478	6.26868	-0.0502773	-0.06	-0.058
104481	6.26886	-0.050277	-0.06	-0.058
104484	6.26904	-0.0502767	-0.06	-0.058
104487	6.26922	-0.0502763	-0.06	-0.058
104490	6.2694	-0.050276	-0.06	-0.058
104493	6.26958	-0.0502757	-0.06	-0.058
104496	6.26976	-0.0502754	-0.06	-0.058
104499	6.26994	-0.050275	-0.06	-0.058
104502	6.27012	-0.0502747	-0.06	-0.058
104505	6.2703	-0.0502744	-0.06	-0.058
104508	6.27048	-0.0502741	-0.06	-0.058
104511	6.27066	-0.0502737	-0.06	-0.058
104514	6.27084	-0.0502734	-0.06	-0.058
104517	6.27102	-0.0502731	-0.06	-0.058
104520	6.2712	-0.0502728	-0.06	-0.058
104523	6.27138	-0.0502724	-0.06	-0.058
104526	6.27156	-0.0502721	-0.06	-0.058
104529	6.27174	-0.0502718	-0.06	-0.058
104532	6.27192	-0.0502715	-0.06	-0.058
104535	6.2721	-0.0502711	-0.06	-0.058
104538	6.27228	-0.0502708	-0.06	-0.058
104541	6.27246	-0.0502705	-0.06	-0.058
104544	6.27264	-0.0502702	-0.06	-0.058
104547	6.27282	-0.0502698	-0.06	-0.058
104550	6.273	-0.0502695	-0.06	-0.058
104553	6.27318	-0.0502692	-0.06	-0.058
104556	6.27336	-0.0502689	-0.06	-0.058
104559	6.27354	-0.0502686	-0.06	-0.058
104562	6.27372	-0.0502682	-0.06	-0.058
104565	6.2739	-0.0502679	-0.06	-0.058
104568	6.27408	-0.0502676	-0.06	-0.058
104571	6.27426	-0.0502673	-0.06	-0.058
104574	6.27444	-0.0502669	-0.06	-0.058
104577	6.27462	-0.0502666	-0.06	-0.058
104580	6.2748	-0.0502663	-0.06	-0.058
104583	6.27498	-0.050266	-0.06	-0.058
104586	6.27516	-0.0502657	-0.06	-0.058
104589	6.27534	-0.0502653	-0.06	-0.058
104592	6.27552	-0.050265	-0.06	-0.058
104595	6.2757	-0.0502647	-0.06	-0.058
104598	6.27588	-0.0502644	-0.06	-0.058
104601	6.27606	-0.0502641	-0.06	-0.058
104604	6.27624	-0.0502637	-0.06	-0.058
104607	6.27642	-0.0502634	-0.06	-0.058
104610	6.2766	-0.0502631	-0.06	-0.058
104613	6.27678	-0.0502628	-0.06	-0.058
104616	6.27696	-0.0502625	-0.06	-0.058
104619	6.27714	-0.0502621	-0.06	-0.058
104622	6.27732	-0.0502618	-0.06	-0.058
104625	6.2775	-0.0502615	-0.06	-0.058
104628	6.27768	-0.0502612	-0.06	-0.058
104631	6.27786	-0.0502609	-0.06	-0.058
104634	6.27804	-0.0502605	-0.06	-0.058
104637	6.27822	-0.0502602	-0.06	-0.058
104640	6.2784	-0.0502599	-0.06	-0.058
104643	6.27858	-0.0502596	-0.06	-0.058
104646	6.27876	-0.0502593	-0.06	-0.058
104649	6.27894	-0.0502589	-0.06	-0.058
104652	6.27912	-0.0502586	-0.06	-0.058
104655	6.2793	-0.0502583	-0.06	-0.058
104658	6.27948	-0.050258	-0.06	-0.058
104661	6.27966	-0.0502577	-0.06	-0.058
104664	6.27984	-0.0502574	-0.06	-0.058
104667	6.28002	-0.050257	-0.06	-0.058
104670	6.2802	-0.0502567	-0.06	-0.058
104673	6.28038	-0.0502564	-0.06	-0.058
104676	6.28056	-0.0502561	-0.06	-0.058
104679	6.28074	-0.0502558	-0.06	-0.058
104682	6.28092	-0.0502555	-0.06	-0.058
104685	6.2811	-0.0502551	-0.06	-0.058
104688	6.28128	-0.0502548	-0.06	-0.058
104691	6.28146	-0.0502545	-0.06	-0.058
104694	6.28164	-0.0502542	-0.06	-0.058
104697	6.28182	-0.0502539	-0.06	-0.058
104700	6.282	-0.0502536	-0.06	-0.058
104703	6.28218	-0.0502532	-0.06	-0.058
104706	6.28236	-0.0502529	-0.06	-0.058
104709	6.28254	-0.0502526	-0.06	-0.058
104712	6.28272	-0.0502523	-0.06	-0.058
104715	6.2829	-0.050252	-0.06	-0.058
104718	6.28308	-0.0502517	-0.06	-0.058
104721	6.28326	-0.0502513	-0.06	-0.058
104724	6.28344	-0.050251	-0.06	-0.058
104727	6.28362	-0.0502507	-0.06	-0.058
