Time	BR_Ankle MN E	BR_Ankle MN F	BR_Hip MN E	BR_Hip MN F	BR_Knee MN E	BR_Knee MN F	
5.36224	-0.08009259	-0.05585371	-0.08859053	-0.05449858	-0.1	-0.06153224	
5.36432	-0.08023945	-0.05579249	-0.08913998	-0.05489252	-0.1	-0.06174879	
5.3664	-0.08033709	-0.05574929	-0.08963028	-0.05522453	-0.1	-0.06194557	
5.36848	-0.08038775	-0.05573087	-0.09000847	-0.05550111	-0.1	-0.06212291	
5.37056	-0.08038452	-0.05572358	-0.09036715	-0.05580465	-0.1	-0.06239577	
5.37264	-0.0803464	-0.05573112	-0.09064773	-0.05608325	-0.1	-0.06267063	
5.37472	-0.08038963	-0.05570071	-0.09079572	-0.05640386	-0.1	-0.06283088	
5.3768	-0.08076288	-0.05564545	-0.0907572	-0.05673269	-0.1	-0.0628815	
5.37888	-0.08114931	-0.05560424	-0.09066437	-0.05702523	-0.1	-0.06290954	
5.38096	-0.08178969	-0.05558471	-0.09071724	-0.0572271	-0.1	-0.06302451	
5.38304	-0.08258699	-0.05556452	-0.09091007	-0.0573858	-0.1	-0.06310666	
5.38512	-0.08326874	-0.05555769	-0.09111158	-0.05752493	-0.1	-0.06318276	
5.3872	-0.08402017	-0.05555549	-0.09116933	-0.05765463	-0.1	-0.06332862	
5.38928	-0.08466926	-0.05556981	-0.09121431	-0.05777933	-0.1	-0.06353787	
5.39136	-0.08513094	-0.05559541	-0.09125454	-0.05790086	-0.1	-0.06374707	
5.39344	-0.08542579	-0.05562849	-0.09129118	-0.05801975	-0.1	-0.06391215	
5.39552	-0.08559472	-0.05566621	-0.09132416	-0.05813614	-0.1	-0.06404133	
5.3976	-0.08567471	-0.05570648	-0.09135351	-0.05825001	-0.1	-0.06415252	
5.39968	-0.08539745	-0.05575279	-0.09144518	-0.0583614	-0.1	-0.0642544	
5.40176	-0.08518797	-0.05575885	-0.09154721	-0.05847035	-0.1	-0.06435114	
5.40384	-0.08506989	-0.05576022	-0.09162449	-0.05857691	-0.1	-0.06444465	
5.40592	-0.08502169	-0.05576707	-0.09167235	-0.05868123	-0.1	-0.0645358	
5.408	-0.08512266	-0.05578067	-0.09171979	-0.05878345	-0.1	-0.06462499	
5.41008	-0.08520621	-0.05579979	-0.09176236	-0.05888364	-0.1	-0.0647124	
5.41216	-0.08524007	-0.05582285	-0.09179794	-0.05898171	-0.1	-0.06479809	
5.41424	-0.08507825	-0.05588925	-0.09182093	-0.05907766	-0.1	-0.06488214	
5.41632	-0.08488831	-0.05598434	-0.09191333	-0.05917154	-0.1	-0.06496455	
5.4184	-0.08482988	-0.05618585	-0.09200514	-0.05926346	-0.1	-0.06504538	
5.42048	-0.08494867	-0.05629624	-0.09204806	-0.05935349	-0.1	-0.06512466	
5.42256	-0.08506983	-0.0562963	-0.09206561	-0.05944172	-0.1	-0.06520243	
5.42464	-0.08505137	-0.05622655	-0.09209856	-0.05952821	-0.1	-0.06527873	
5.42672	-0.08496142	-0.05612281	-0.09212414	-0.05961303	-0.1	-0.06535359	
5.4288	-0.08484358	-0.05601534	-0.09213692	-0.05969622	-0.1	-0.06542705	
5.43088	-0.08462475	-0.05593151	-0.09215299	-0.05977784	-0.1	-0.06549915	
5.43296	-0.08440036	-0.05591217	-0.09217019	-0.05985793	-0.1	-0.06569884	
5.43504	-0.08419614	-0.05591995	-0.09218642	-0.05993654	-0.1	-0.06606147	
5.43712	-0.08401597	-0.05593847	-0.09220055	-0.0600137	-0.1	-0.06651255	
5.4392	-0.08385026	-0.05590487	-0.09229986	-0.06008945	-0.1	-0.0670023	
5.44128	-0.08377319	-0.05586836	-0.09240273	-0.06016383	-0.1	-0.06737044	
5.44336	-0.08370933	-0.05582136	-0.09248525	-0.06023687	-0.1	-0.0676029	
5.44544	-0.08362006	-0.0557595	-0.09254117	-0.06030862	-0.1	-0.06772723	
5.44752	-0.08346238	-0.05561548	-0.09262586	-0.06037909	-0.1	-0.06777192	
5.4496	-0.08329125	-0.0554838	-0.09270524	-0.06044832	-0.1	-0.06783481	
5.45168	-0.08313845	-0.05522237	-0.0928401	-0.06051635	-0.1	-0.06794278	
5.45376	-0.08307404	-0.05509327	-0.09297237	-0.06058319	-0.1	-0.06802142	
5.45584	-0.08308221	-0.05497827	-0.09308273	-0.06064888	-0.1	-0.06805892	
5.45792	-0.08314066	-0.05484527	-0.09316812	-0.06071344	-0.1	-0.0680622	
5.46	-0.08318606	-0.05441033	-0.09321586	-0.06077691	-0.1	-0.06804134	
5.46208	-0.0831711	-0.05401228	-0.09323417	-0.0608393	-0.1	-0.06800493	
5.46416	-0.08310781	-0.05374452	-0.09323223	-0.06090063	-0.1	-0.06795534	
5.46624	-0.08301374	-0.05360596	-0.09321719	-0.06096094	-0.1	-0.0678948	
5.46832	-0.08290181	-0.05356781	-0.09319395	-0.06102024	-0.1	-0.06782601	
5.4704	-0.08278026	-0.05359938	-0.09316568	-0.06107856	-0.1	-0.06775166	
5.47248	-0.08265412	-0.05367594	-0.09313434	-0.06113592	-0.1	-0.06767408	
5.47456	-0.08252641	-0.05377971	-0.09310114	-0.06119233	-0.1	-0.06759511	
5.47664	-0.08239889	-0.05389865	-0.0930668	-0.06124782	-0.1	-0.06751611	
5.47872	-0.08227256	-0.05402496	-0.09303178	-0.0613024	-0.1	-0.06743804	
5.4808	-0.08214793	-0.0541537	-0.09299631	-0.0613561	-0.1	-0.06736152	
5.48288	-0.08202524	-0.05428191	-0.09296058	-0.06140893	-0.1	-0.06728699	
5.48496	-0.08190458	-0.05440782	-0.09292467	-0.06146091	-0.1	-0.06721471	
5.48704	-0.08145811	-0.05374108	-0.09336224	-0.06150931	-0.1	-0.06714481	
5.48912	-0.08100738	-0.05324334	-0.09381388	-0.06156113	-0.1	-0.067236	
5.4912	-0.08060912	-0.05291727	-0.09419535	-0.06161137	-0.1	-0.06753358	
5.49328	-0.08027436	-0.05272529	-0.09448857	-0.06166042	-0.1	-0.06805291	
5.49536	-0.0800289	-0.05259208	-0.09547275	-0.06167126	-0.1	-0.06848415	
5.49744	-0.07985072	-0.05245696	-0.0965668	-0.06161094	-0.1	-0.06871949	
5.49952	-0.07961556	-0.05243408	-0.09777424	-0.06161584	-0.1	-0.06865691	
5.5016	-0.07938783	-0.05282601	-0.09876456	-0.06164828	-0.1	-0.06859137	
5.50368	-0.07917701	-0.05354005	-0.09931272	-0.06148944	-0.1	-0.06827012	
5.50576	-0.07896318	-0.05403395	-0.09961664	-0.06131144	-0.1	-0.06792489	
5.50784	-0.07876251	-0.0542861	-0.09978555	-0.06117061	-0.1	-0.06763613	
5.50992	-0.07863434	-0.05424176	-0.09987968	-0.06080855	-0.1	-0.06721114	
5.512	-0.07870907	-0.05409602	-0.09993228	-0.06046055	-0.1	-0.06686308	
5.51408	-0.07895357	-0.0538885	-0.0998885	-0.06019432	-0.1	-0.06663371	
5.51616	-0.07927466	-0.05364974	-0.09993686	-0.05928672	-0.1	-0.06615287	
5.51824	-0.07948925	-0.05347538	-0.09996421	-0.05839705	-0.1	-0.06589354	
5.52032	-0.0795871	-0.05339226	-0.09997971	-0.05771181	-0.1	-0.06591159	
5.5224	-0.07969768	-0.05348782	-0.09998851	-0.05703312	-0.1	-0.06604923	
5.52448	-0.07976077	-0.05379023	-0.09999348	-0.05650979	-0.1	-0.0665993	
5.52656	-0.0797618	-0.05422755	-0.0999963	-0.05614818	-0.1	-0.06743461	
5.52864	-0.0797072	-0.05472978	-0.09999789	-0.05591408	-0.1	-0.0683728	
5.53072	-0.07990474	-0.05527883	-0.09999879	-0.05576529	-0.1	-0.06938972	
5.5328	-0.08010936	-0.05578951	-0.09999931	-0.05567656	-0.1	-0.07031399	
5.53488	-0.08024952	-0.05624794	-0.0999996	-0.0556281	-0.1	-0.07110594	
5.53696	-0.08084701	-0.05650985	-0.09999977	-0.05539078	-0.1	-0.07159625	
5.53904	-0.08147264	-0.05656959	-0.09999987	-0.05515808	-0.1	-0.07195687	
5.54112	-0.08221022	-0.0564861	-0.09999992	-0.05514695	-0.09929049	-0.07244226	
5.5432	-0.08291212	-0.05633651	-0.09999996	-0.05612149	-0.09815001	-0.0729427	
5.54528	-0.0835205	-0.05614682	-0.09999997	-0.05755676	-0.09700689	-0.07340489	
5.54736	-0.08419853	-0.05582348	-0.09999999	-0.05905103	-0.09592571	-0.07377855	
5.54944	-0.08508055	-0.05534807	-0.09999999	-0.06000102	-0.09495831	-0.07392094	
5.55152	-0.08600178	-0.05498173	-0.09999999	-0.06056417	-0.09411379	-0.07399482	
5.5536	-0.08676068	-0.05465232	-0.09999999	-0.06106555	-0.09343095	-0.07403932	
5.55568	-0.08751019	-0.05426039	-0.1	-0.06145114	-0.09276721	-0.0740694	
5.55776	-0.08812582	-0.05423799	-0.1	-0.06193722	-0.09220017	-0.0741426	
5.55984	-0.08857666	-0.05451991	-0.1	-0.06252325	-0.09174421	-0.07424492	
5.56192	-0.08887617	-0.05497427	-0.1	-0.06316535	-0.09139241	-0.07435918	
5.564	-0.08905372	-0.0555014	-0.1	-0.06382491	-0.09112401	-0.07446939	
5.56608	-0.08947081	-0.055952	-0.1	-0.06398362	-0.09102638	-0.07448122	
5.56816	-0.08989295	-0.05668883	-0.1	-0.06413256	-0.09100301	-0.07448658	
5.57024	-0.09022038	-0.05789265	-0.1	-0.06434578	-0.09081396	-0.07460447	
5.57232	-0.0904409	-0.05918023	-0.1	-0.06465389	-0.09058152	-0.07471574	
5.5744	-0.09056521	-0.06035159	-0.1	-0.06502301	-0.09036028	-0.07480581	
5.57648	-0.09079618	-0.06158073	-0.1	-0.06525151	-0.09021868	-0.07490546	
5.57856	-0.09120979	-0.06231596	-0.1	-0.06546289	-0.09009156	-0.07500637	
5.58064	-0.09166414	-0.06262872	-0.1	-0.06565163	-0.08988933	-0.07529258	
5.58272	-0.0920723	-0.06289603	-0.1	-0.06589089	-0.08968265	-0.07557002	
5.5848	-0.09240209	-0.06315412	-0.1	-0.06617131	-0.08949871	-0.07579517	
5.58688	-0.09279508	-0.06351656	-0.1	-0.06633703	-0.08931174	-0.07614994	
5.58896	-0.09318861	-0.06403478	-0.1	-0.06652627	-0.08913215	-0.0764335	
5.59104	-0.09352498	-0.06455783	-0.1	-0.06693117	-0.08897707	-0.07663865	
5.59312	-0.09378876	-0.06502194	-0.1	-0.06747148	-0.08885022	-0.07678427	
5.5952	-0.09398284	-0.06541242	-0.1	-0.06806191	-0.08874923	-0.0768887	
5.59728	-0.09411821	-0.06573831	-0.1	-0.06865023	-0.08792465	-0.07696553	
5.59936	-0.0942074	-0.06601249	-0.1	-0.06921053	-0.08604759	-0.07702717	
5.60144	-0.09437093	-0.06640318	-0.1	-0.06955276	-0.08383141	-0.07705962	
5.60352	-0.09453984	-0.06676661	-0.1	-0.06969722	-0.0815046	-0.07707953	
5.6056	-0.09412833	-0.06707336	-0.1	-0.069741	-0.07882383	-0.07709081	
5.60768	-0.09339719	-0.06771687	-0.1	-0.06966035	-0.07633668	-0.0773124	
5.60976	-0.09230729	-0.06854122	-0.1	-0.06952527	-0.07450186	-0.07788078	
5.61184	-0.08999163	-0.06913807	-0.1	-0.06947241	-0.0720919	-0.07834523	
5.61392	-0.08496142	-0.06956066	-0.09991306	-0.06958997	-0.06790536	-0.07871778	
5.616	-0.07728485	-0.06993341	-0.09939481	-0.06983957	-0.06211752	-0.07886668	
5.61808	-0.06811382	-0.0704344	-0.09892263	-0.07010687	-0.05557445	-0.07888888	
5.62016	-0.06043439	-0.07096724	-0.0985269	-0.07020026	-0.0495981	-0.07885993	
5.62224	-0.05495059	-0.07149137	-0.09830429	-0.07021469	-0.04542427	-0.07958636	
5.62432	-0.05121378	-0.07218003	-0.09818243	-0.07021936	-0.04251574	-0.08091157	
5.6264	-0.04857445	-0.07306683	-0.09811833	-0.07022414	-0.04035319	-0.08276811	
5.62848	-0.04668425	-0.07404669	-0.09811531	-0.07024609	-0.03865875	-0.08490772	
5.63056	-0.04523084	-0.07514012	-0.09813898	-0.07026573	-0.03734184	-0.0873024	
5.63264	-0.04425437	-0.07641776	-0.09804425	-0.07035669	-0.03648484	-0.08985387	
5.63472	-0.04346794	-0.07766809	-0.09686227	-0.07043067	-0.03581646	-0.09255734	
5.6368	-0.04283387	-0.07911359	-0.09392817	-0.07050271	-0.03528656	-0.09471349	
5.63888	-0.04232327	-0.08012579	-0.08925831	-0.07060271	-0.03486553	-0.09574778	
5.64096	-0.04191409	-0.08047504	-0.08299524	-0.07067865	-0.03453322	-0.09628552	
5.64304	-0.04158966	-0.08067441	-0.07579141	-0.07076561	-0.03426761	-0.09676617	
5.64512	-0.04133635	-0.08083475	-0.06859647	-0.07115259	-0.03405513	-0.09712277	
5.6472	-0.04114262	-0.08095422	-0.06282369	-0.07215744	-0.03388957	-0.09738701	
5.64928	-0.04099943	-0.08127779	-0.05856061	-0.07361457	-0.033766	-0.09740894	
5.65136	-0.04089982	-0.0815404	-0.05551961	-0.07554989	-0.03367988	-0.09735499	
5.65344	-0.04083825	-0.08170609	-0.05334113	-0.07777609	-0.03362704	-0.09728713	
5.65552	-0.04081045	-0.08149058	-0.05203977	-0.08046255	-0.03360374	-0.09740628	
5.6576	-0.04081263	-0.08121267	-0.05111543	-0.0828762	-0.03360666	-0.09755327	
5.65968	-0.04084126	-0.08115568	-0.05007133	-0.08394999	-0.03363279	-0.09787081	
5.66176	-0.0408927	-0.0811382	-0.0491567	-0.0845522	-0.03367949	-0.09817041	
5.66384	-0.0409639	-0.08103792	-0.04844037	-0.08500037	-0.03374436	-0.09861068	
5.66592	-0.04105266	-0.08091147	-0.04788368	-0.0853083	-0.03382524	-0.09900669	
5.668	-0.04115707	-0.0808574	-0.04748471	-0.0856989	-0.03392017	-0.09925662	
5.67008	-0.04127514	-0.08082149	-0.04720037	-0.08594981	-0.03402737	-0.09934133	
5.67216	-0.04140498	-0.08074982	-0.04698443	-0.08611333	-0.03414521	-0.09936193	
5.67424	-0.04154502	-0.08085187	-0.04684889	-0.08619252	-0.0342722	-0.09935934	
5.67632	-0.04169375	-0.08102301	-0.04677547	-0.0862924	-0.03440697	-0.09949189	
5.6784	-0.04184975	-0.08122166	-0.04675372	-0.08652326	-0.03454826	-0.09964878	
5.68048	-0.04201192	-0.08138216	-0.04675636	-0.08671383	-0.03469492	-0.0997183	
5.68256	-0.04217925	-0.08152076	-0.04678702	-0.08688042	-0.03484591	-0.09974878	
5.68464	-0.04235073	-0.08158837	-0.04683673	-0.08699961	-0.03500028	-0.09976196	
5.68672	-0.04252531	-0.08159878	-0.04690412	-0.08708014	-0.03515716	-0.09976745	
5.6888	-0.04270196	-0.08156093	-0.04705164	-0.08714779	-0.03531577	-0.09976956	
5.69088	-0.0428797	-0.08154906	-0.04720218	-0.08731322	-0.03547541	-0.09977017	
5.69296	-0.04305766	-0.08154573	-0.04733286	-0.08745077	-0.03563548	-0.09977001	
5.69504	-0.04323507	-0.08148411	-0.04746806	-0.08758607	-0.03579541	-0.0997694	
5.69712	-0.04341141	-0.08144729	-0.04761478	-0.08762909	-0.03595472	-0.09976857	
5.6992	-0.04358627	-0.08146077	-0.04777395	-0.08778126	-0.03611301	-0.09976783	
5.70128	-0.04375923	-0.08150229	-0.04794453	-0.08795506	-0.03626991	-0.09976754	
5.70336	-0.04393001	-0.08149138	-0.04812481	-0.0881833	-0.03642511	-0.09976764	
5.70544	-0.04409843	-0.08145369	-0.04831322	-0.08834767	-0.03657837	-0.09976763	
5.70752	-0.04426438	-0.0810864	-0.04850831	-0.08890414	-0.03672946	-0.09976743	
5.7096	-0.04442766	-0.08068375	-0.04870876	-0.08937716	-0.03687823	-0.09976799	
5.71168	-0.04458806	-0.0803294	-0.04891325	-0.08970858	-0.03702454	-0.09976928	
5.71376	-0.044745	-0.08003441	-0.04912107	-0.08992344	-0.03716827	-0.09977107	
5.71584	-0.04489814	-0.07978912	-0.04933132	-0.09005473	-0.03730937	-0.09977318	
5.71792	-0.04504749	-0.07958061	-0.04954281	-0.09012879	-0.03744778	-0.09977543	
5.72	-0.04519324	-0.07939791	-0.04975434	-0.09016442	-0.03758348	-0.09977774	
5.72208	-0.04541257	-0.07923286	-0.04996483	-0.0901745	-0.03771646	-0.09978005	
5.72416	-0.04566175	-0.07907563	-0.05017341	-0.0901677	-0.03784672	-0.09978234	
5.72624	-0.04591625	-0.07892244	-0.05037942	-0.09014983	-0.03797429	-0.09978458	
5.72832	-0.04616863	-0.07877218	-0.05058237	-0.09012473	-0.03809919	-0.09978676	
5.7304	-0.04641659	-0.07862441	-0.05078191	-0.09009494	-0.03822147	-0.09978887	
5.73248	-0.04665932	-0.07847879	-0.05097778	-0.09006214	-0.03834117	-0.09979092	
5.73456	-0.04689652	-0.07820218	-0.0511698	-0.09063227	-0.03845835	-0.09979291	
5.73664	-0.04706628	-0.07800008	-0.05135786	-0.09116337	-0.03857306	-0.09979425	
5.73872	-0.04716376	-0.07811221	-0.05154187	-0.09141653	-0.03868536	-0.09979504	
5.7408	-0.04720241	-0.0783095	-0.05172256	-0.09153515	-0.0387953	-0.09979561	
5.74288	-0.04719611	-0.07827324	-0.05189931	-0.09165256	-0.03890297	-0.0997961	
5.74496	-0.04714368	-0.07815397	-0.05207198	-0.0917466	-0.03900841	-0.09979636	
5.74704	-0.04709045	-0.07795785	-0.05224055	-0.09171541	-0.03911169	-0.09979643	
5.74912	-0.04704679	-0.07793251	-0.05240508	-0.09152924	-0.03921288	-0.09979627	
5.7512	-0.0470174	-0.07785802	-0.05256564	-0.09133026	-0.03931202	-0.09979616	
5.75328	-0.04703878	-0.07774054	-0.0527223	-0.09115454	-0.03940919	-0.09979595	
5.75536	-0.04711181	-0.0776796	-0.05287515	-0.09103027	-0.03950443	-0.09979565	
5.75744	-0.047175	-0.07764474	-0.05302428	-0.09092459	-0.03959782	-0.09979551	
5.75952	-0.0472533	-0.07764976	-0.05316978	-0.09064725	-0.03968941	-0.09979554	
5.7616	-0.04733779	-0.0776747	-0.05331174	-0.09039462	-0.03977923	-0.09979545	
5.76368	-0.04742468	-0.07770633	-0.05345028	-0.0901977	-0.03986736	-0.09979517	
5.76576	-0.04751223	-0.07773787	-0.05358549	-0.09004842	-0.03995382	-0.09979477	
5.76784	-0.04762863	-0.07784656	-0.05371747	-0.089554	-0.04003869	-0.09979428	
5.76992	-0.0478491	-0.07861184	-0.05384588	-0.08869305	-0.04012199	-0.09979373	
5.772	-0.04798097	-0.07936081	-0.05397058	-0.08795235	-0.04020378	-0.09979352	
5.77408	-0.04808104	-0.07992718	-0.05409138	-0.08740018	-0.04030259	-0.09979367	
5.77616	-0.0481705	-0.08030629	-0.05420783	-0.08700356	-0.04041784	-0.09979405	
5.77824	-0.04825682	-0.08053525	-0.05432002	-0.08671782	-0.0404969	-0.09979458	
5.78032	-0.04834209	-0.08065445	-0.05442848	-0.08650707	-0.04054279	-0.09979521	
5.7824	-0.0484265	-0.08091453	-0.05453391	-0.08603869	-0.04059714	-0.0997959	
5.78448	-0.04850965	-0.08114252	-0.05463696	-0.08559176	-0.04066561	-0.09979692	
5.78656	-0.04900739	-0.08110064	-0.05473809	-0.08506131	-0.04073683	-0.09979821	
5.78864	-0.04954968	-0.08126041	-0.0548372	-0.0852611	-0.04080778	-0.09979903	
5.79072	-0.04993142	-0.08146188	-0.05493419	-0.08553458	-0.0408777	-0.09979943	
5.7928	-0.0501532	-0.0812485	-0.05502895	-0.08669661	-0.04094644	-0.09979954	
5.79488	-0.05025828	-0.08083568	-0.05512232	-0.08817495	-0.04101402	-0.09979935	
5.79696	-0.05047756	-0.08042267	-0.05521498	-0.08945268	-0.04108045	-0.09979957	
5.79904	-0.05081768	-0.08025128	-0.05530827	-0.09069065	-0.04114577	-0.09980025	
5.80112	-0.0510601	-0.08086965	-0.05540321	-0.09123892	-0.04121003	-0.09980069	
5.8032	-0.05144878	-0.08181212	-0.05549978	-0.09187099	-0.04141631	-0.09980078	
5.80528	-0.05178672	-0.08296235	-0.05559752	-0.09267684	-0.04171982	-0.09980118	
5.80736	-0.05198982	-0.08428616	-0.05569501	-0.09391691	-0.04192791	-0.09980155	
5.80944	-0.05207372	-0.08540289	-0.05579132	-0.09501275	-0.04204418	-0.0998016	
5.81152	-0.05209028	-0.08624265	-0.05588575	-0.095852	-0.04210444	-0.09980138	
5.8136	-0.0520771	-0.08683527	-0.055976	-0.09645467	-0.04213459	-0.09980099	
5.81568	-0.05205375	-0.08723393	-0.05606219	-0.09687243	-0.04214935	-0.09980048	
5.81776	-0.05202813	-0.08748943	-0.056145	-0.09715512	-0.0421565	-0.09979991	
5.81984	-0.05200231	-0.087643	-0.0562251	-0.09734245	-0.04216013	-0.0997993	
5.82192	-0.05197602	-0.08871683	-0.05630301	-0.09742755	-0.04216238	-0.09979867	
5.824	-0.05200478	-0.08963349	-0.05637906	-0.09732584	-0.04216441	-0.09979814	
5.82608	-0.05238353	-0.08983744	-0.0564535	-0.09720942	-0.04210302	-0.09979767	
5.82816	-0.05330849	-0.08987211	-0.05652648	-0.09696998	-0.04150312	-0.09979739	
5.83024	-0.05457158	-0.08965909	-0.05659809	-0.09666496	-0.04149754	-0.0997971	
5.83232	-0.0562922	-0.08915087	-0.05666841	-0.09656413	-0.0415041	-0.09979641	
5.8344	-0.05835568	-0.0885229	-0.05673749	-0.09679378	-0.04185496	-0.09979546	
5.83648	-0.0585556	-0.08851149	-0.05624617	-0.0967892	-0.04210441	-0.09979419	
5.83856	-0.05809668	-0.08873054	-0.05509175	-0.0967112	-0.04316621	-0.09903441	
5.84064	-0.05749743	-0.08906561	-0.05404519	-0.09661897	-0.0446422	-0.09789353	
5.84272	-0.05691648	-0.08944437	-0.05328292	-0.09653166	-0.04614441	-0.09677591	
5.8448	-0.05638855	-0.08982085	-0.05278049	-0.0964533	-0.04749107	-0.09581569	
5.84688	-0.05591353	-0.09016959	-0.05246919	-0.09638309	-0.04863539	-0.09503527	
5.84896	-0.05548335	-0.09047985	-0.05228654	-0.09631921	-0.04958929	-0.09441704	
5.85104	-0.05508915	-0.09060778	-0.05218697	-0.09625996	-0.05038277	-0.09393273	
5.85312	-0.05473287	-0.09055676	-0.05214	-0.09620401	-0.05104706	-0.09355436	
5.8552	-0.05441137	-0.09033743	-0.05212602	-0.09615037	-0.051609	-0.09325782	
5.85728	-0.05412072	-0.09001256	-0.05213267	-0.0960983	-0.05209006	-0.0926845	
5.85936	-0.05376764	-0.08957294	-0.0521266	-0.09571781	-0.05251814	-0.09160858	
5.86144	-0.05344823	-0.08887842	-0.05216986	-0.09529018	-0.05293899	-0.09002094	
5.86352	-0.05263343	-0.08790754	-0.05232975	-0.09552318	-0.05339271	-0.08882474	
5.8656	-0.05195754	-0.08663633	-0.05253186	-0.09591736	-0.05368138	-0.08735608	
5.86768	-0.05150431	-0.08509994	-0.05275898	-0.09629133	-0.0538896	-0.08586498	
5.86976	-0.05123495	-0.08363256	-0.05300533	-0.09659125	-0.05405495	-0.08462733	
5.87184	-0.05107231	-0.08242013	-0.05326588	-0.09627493	-0.0541772	-0.08399444	
5.87392	-0.05095385	-0.0815407	-0.05357107	-0.09497878	-0.05426389	-0.08384221	
5.876	-0.0508397	-0.08091576	-0.05395303	-0.09315546	-0.05433021	-0.08401398	
5.87808	-0.05071757	-0.08051224	-0.05439187	-0.09104899	-0.05438779	-0.08452246	
5.88016	-0.05058248	-0.08022573	-0.05486286	-0.08882853	-0.05444118	-0.08511744	
5.88224	-0.05044088	-0.08000182	-0.05534513	-0.0867805	-0.05449715	-0.08558509	
5.88432	-0.05029883	-0.07974021	-0.05581209	-0.08503012	-0.05455993	-0.08597934	
5.8864	-0.05016797	-0.07943845	-0.05630998	-0.08341153	-0.05462703	-0.08629758	
5.88848	-0.0500516	-0.07904008	-0.05714212	-0.08196474	-0.05469635	-0.08651318	
5.89056	-0.0499565	-0.07857826	-0.05814054	-0.08066854	-0.05476676	-0.0864073	
5.89264	-0.04988082	-0.07809755	-0.05927801	-0.07927685	-0.05484058	-0.08613219	
5.89472	-0.0498183	-0.07768329	-0.06064316	-0.07771695	-0.05491366	-0.08566177	
5.8968	-0.04975622	-0.077204	-0.06208569	-0.07590985	-0.05498481	-0.0850332	
5.89888	-0.04945461	-0.07669849	-0.06373572	-0.07331776	-0.05571935	-0.08363184	
5.90096	-0.04914455	-0.07611971	-0.06543605	-0.07068237	-0.05665048	-0.08199015	
5.90304	-0.04916818	-0.07556052	-0.06759042	-0.06842173	-0.05813611	-0.08094503	
5.90512	-0.04917463	-0.07530378	-0.07020661	-0.06573438	-0.0592411	-0.0804046	
5.9072	-0.04910808	-0.07509985	-0.07311478	-0.06285257	-0.06013644	-0.07986008	
5.90928	-0.04913272	-0.07476352	-0.07634501	-0.06036669	-0.06070225	-0.07932299	
5.91136	-0.0500749	-0.07445072	-0.07985181	-0.05852062	-0.06078956	-0.07888213	
5.91344	-0.05195747	-0.07416009	-0.08214106	-0.05712404	-0.06080091	-0.07840938	
5.91552	-0.05448215	-0.07370089	-0.08313303	-0.05604615	-0.06080575	-0.07805623	
5.9176	-0.05751332	-0.0729695	-0.0835558	-0.05520163	-0.06132625	-0.07777117	
5.91968	-0.06081107	-0.07192221	-0.08373135	-0.05453285	-0.06242048	-0.077544	
5.92176	-0.0644236	-0.07066674	-0.08374445	-0.0540278	-0.06398068	-0.07743707	
5.92384	-0.06811601	-0.06940548	-0.08378454	-0.05360627	-0.06543338	-0.07735622	
5.92592	-0.07078599	-0.06821799	-0.08383141	-0.053264	-0.06696802	-0.07721905	
5.928	-0.07181281	-0.06716336	-0.0839018	-0.05299224	-0.06861964	-0.07701954	
5.93008	-0.07226066	-0.0663029	-0.08396678	-0.05278203	-0.07064962	-0.07661101	
5.93216	-0.07248304	-0.06561098	-0.08405454	-0.0526254	-0.07277728	-0.07598393	
5.93424	-0.07262044	-0.06505803	-0.08416056	-0.05251558	-0.07525719	-0.07519566	
5.93632	-0.07272601	-0.06460684	-0.08434476	-0.05244678	-0.0782757	-0.07411149	
5.9384	-0.07279523	-0.06420574	-0.08459961	-0.05241403	-0.08145975	-0.07251235	
5.94048	-0.07292557	-0.06386341	-0.0848453	-0.05241302	-0.08508504	-0.07066645	
5.94256	-0.07311448	-0.06354981	-0.08512289	-0.05244003	-0.08900491	-0.06839796	
5.94464	-0.07332247	-0.06318326	-0.08542679	-0.05249181	-0.09323196	-0.0662325	
5.94672	-0.07372244	-0.0628392	-0.08567432	-0.05256533	-0.09751563	-0.06439063	
5.9488	-0.07423542	-0.06248689	-0.08587612	-0.05265787	-0.09908144	-0.0628811	
5.95088	-0.07460076	-0.06213725	-0.08601496	-0.05276695	-0.09965833	-0.06168503	
5.95296	-0.0748255	-0.06182177	-0.08613673	-0.0528902	-0.09987226	-0.06076375	
5.95504	-0.07486317	-0.06150561	-0.08651071	-0.05302545	-0.09995203	-0.06020758	
