Time	BL_Ankle PF E	BL_Ankle PF F	BL_Hip PF E	BL_Hip PF F	BL_Knee PF E	BL_Knee PF F	
5.21456	-0.05722915	-0.06096949	-0.05765209	-0.05934173	-0.05717443	-0.06114255	
5.21664	-0.05724642	-0.06097198	-0.05749898	-0.05967336	-0.05719151	-0.06116118	
5.21872	-0.05726417	-0.06098798	-0.05736879	-0.05997458	-0.05720934	-0.061179	
5.2208	-0.05728227	-0.06099193	-0.05725825	-0.06024465	-0.05722772	-0.06118165	
5.22288	-0.05730058	-0.06099888	-0.05716474	-0.06047856	-0.05724651	-0.06118468	
5.22496	-0.05731899	-0.06100813	-0.0570861	-0.06067781	-0.05726556	-0.06120089	
5.22704	-0.05733743	-0.06101868	-0.05702056	-0.06084883	-0.05728476	-0.06121266	
5.22912	-0.0573558	-0.06102035	-0.05696661	-0.0610007	-0.057304	-0.06121974	
5.2312	-0.05737403	-0.06102112	-0.05692296	-0.06113335	-0.05732319	-0.06121098	
5.23328	-0.05739209	-0.06101609	-0.05688851	-0.06124043	-0.05734226	-0.06121084	
5.23536	-0.05740991	-0.06101354	-0.05686226	-0.06131908	-0.05736115	-0.06119825	
5.23744	-0.05742746	-0.06101028	-0.05684333	-0.0613736	-0.0573798	-0.06118026	
5.23952	-0.05744471	-0.06100962	-0.05683092	-0.0614308	-0.05739819	-0.06116253	
5.2416	-0.05746165	-0.06099237	-0.05682433	-0.06146958	-0.05741626	-0.06115769	
5.24368	-0.05747825	-0.06097915	-0.05682291	-0.06149172	-0.057434	-0.06113739	
5.24576	-0.0574945	-0.06096087	-0.05682604	-0.06151455	-0.05745139	-0.0611147	
5.24784	-0.05751039	-0.06093915	-0.05683318	-0.06152418	-0.0574684	-0.06109623	
5.24992	-0.05752592	-0.06093282	-0.05684381	-0.06153797	-0.05748504	-0.06108675	
5.252	-0.05754108	-0.06092822	-0.05685748	-0.06154902	-0.0575013	-0.06107735	
5.25408	-0.05755588	-0.06092717	-0.05687375	-0.06155369	-0.05751717	-0.06107141	
5.25616	-0.05757033	-0.06091928	-0.05689222	-0.06154874	-0.05753266	-0.06104774	
5.25824	-0.05758441	-0.06090127	-0.05691254	-0.06153918	-0.05754776	-0.0610242	
5.26032	-0.05759815	-0.06089382	-0.05693438	-0.06152342	-0.05756249	-0.06099747	
5.2624	-0.05761154	-0.06089026	-0.05695744	-0.06151892	-0.05757684	-0.06098531	
5.26448	-0.05762459	-0.06087785	-0.05698145	-0.06149963	-0.05759083	-0.06095751	
5.26656	-0.05763732	-0.06087364	-0.05700617	-0.06147654	-0.05760445	-0.06093874	
5.26864	-0.05764973	-0.06087398	-0.0570314	-0.06145677	-0.05761773	-0.06091156	
5.27072	-0.05766182	-0.06086034	-0.05705694	-0.06144322	-0.05763067	-0.06089414	
5.2728	-0.05767362	-0.06084369	-0.05708263	-0.06141812	-0.05764328	-0.06087851	
5.27488	-0.05768512	-0.06083119	-0.05710832	-0.06139969	-0.05765557	-0.06086746	
5.27696	-0.05769634	-0.06081155	-0.05713391	-0.06138359	-0.05766754	-0.06084447	
5.27904	-0.05770729	-0.0608117	-0.05715927	-0.06135786	-0.05767921	-0.06083883	
5.28112	-0.05771796	-0.06081548	-0.05718432	-0.06133992	-0.05769059	-0.06081915	
5.2832	-0.05772838	-0.06081966	-0.057209	-0.06131936	-0.0577017	-0.06081627	
5.28528	-0.05773855	-0.06082067	-0.05723324	-0.06130469	-0.05771252	-0.06079544	
5.28736	-0.05774848	-0.06081741	-0.05725699	-0.06128946	-0.05772308	-0.06077275	
5.28944	-0.05775817	-0.06081206	-0.05728023	-0.06126131	-0.05773339	-0.06076064	
5.29152	-0.05776764	-0.06078875	-0.05730292	-0.06122658	-0.05774345	-0.06075012	
5.2936	-0.05777689	-0.06077303	-0.05732505	-0.0611997	-0.05775326	-0.0607303	
5.29568	-0.05778594	-0.06076213	-0.0573466	-0.0611659	-0.05776285	-0.06071097	
5.29776	-0.05779477	-0.06075671	-0.05736757	-0.06114303	-0.05777222	-0.06070685	
5.29984	-0.0578034	-0.06074041	-0.05738795	-0.06113324	-0.05778137	-0.06069257	
5.30192	-0.05781185	-0.06073174	-0.05740776	-0.06111335	-0.05779031	-0.06067447	
5.304	-0.05782011	-0.06071676	-0.057427	-0.06109319	-0.05779905	-0.06065949	
5.30608	-0.05782818	-0.06069965	-0.05744568	-0.06108118	-0.05780759	-0.0606405	
5.30816	-0.05783609	-0.06067931	-0.0574638	-0.06106303	-0.05781594	-0.06062078	
5.31024	-0.05784382	-0.06066596	-0.05748139	-0.06104838	-0.05782411	-0.06060128	
5.31232	-0.05785139	-0.06066116	-0.05749846	-0.06102021	-0.05783211	-0.06060228	
5.3144	-0.0578588	-0.06065759	-0.05751503	-0.06099476	-0.05783993	-0.06060303	
5.31648	-0.05786606	-0.06065362	-0.0575311	-0.0609652	-0.05784758	-0.06061084	
5.31856	-0.05787317	-0.06064843	-0.0575467	-0.06093813	-0.05785507	-0.06061819	
5.32064	-0.05788013	-0.06063532	-0.05756184	-0.0609154	-0.05786241	-0.06061919	
5.32272	-0.05788695	-0.06060947	-0.05757655	-0.06089608	-0.05786959	-0.06062128	
5.3248	-0.05789363	-0.06058501	-0.05759083	-0.06087385	-0.05787662	-0.06060629	
5.32688	-0.05790018	-0.06056095	-0.0576047	-0.06085464	-0.05788352	-0.06059997	
5.32896	-0.05790659	-0.0605507	-0.05761819	-0.06083403	-0.05789027	-0.06059546	
5.33104	-0.05791288	-0.06053706	-0.0576313	-0.06081036	-0.05789688	-0.06058288	
5.33312	-0.05791905	-0.06053428	-0.05764404	-0.06080386	-0.05790336	-0.060562	
5.3352	-0.0579251	-0.06052352	-0.05765644	-0.06080099	-0.05790972	-0.06053961	
5.33728	-0.05793103	-0.06050416	-0.0576685	-0.06079186	-0.05791595	-0.06051709	
5.33936	-0.05793685	-0.0604995	-0.05768025	-0.06078301	-0.05792205	-0.06050486	
5.34144	-0.05794255	-0.06050227	-0.05769168	-0.06077022	-0.05792804	-0.06049095	
5.34352	-0.05794815	-0.06049428	-0.05770282	-0.06074682	-0.05793392	-0.06048626	
5.3456	-0.05795364	-0.06048094	-0.05771368	-0.06073323	-0.05793968	-0.0604713	
5.34768	-0.05795903	-0.06047777	-0.05772426	-0.06072466	-0.05794533	-0.06046749	
5.34976	-0.05796432	-0.06046101	-0.05773458	-0.06072437	-0.05795088	-0.06045327	
5.35184	-0.05796951	-0.0604427	-0.05774464	-0.0607103	-0.05795632	-0.06044317	
5.35392	-0.05797461	-0.06042517	-0.05775447	-0.06068679	-0.05796166	-0.06043839	
5.356	-0.05797961	-0.06041211	-0.05776405	-0.06068119	-0.0579669	-0.06043733	
5.35808	-0.05798453	-0.06040574	-0.05777341	-0.06067535	-0.05797205	-0.06042701	
5.36016	-0.05798935	-0.06039765	-0.05778255	-0.06067371	-0.0579771	-0.06041206	
5.36224	-0.05799409	-0.06038555	-0.05779148	-0.06065936	-0.05798205	-0.06039483	
5.36432	-0.05799874	-0.06038265	-0.0578002	-0.06063479	-0.05798692	-0.06038256	
5.3664	-0.05800331	-0.06038915	-0.05780873	-0.0606286	-0.0579917	-0.06038351	
5.36848	-0.0580078	-0.0603835	-0.05781707	-0.06061061	-0.0579964	-0.06037303	
5.37056	-0.05801221	-0.06038783	-0.05782522	-0.06060491	-0.05800101	-0.06035994	
5.37264	-0.05801654	-0.06037827	-0.0578332	-0.0605835	-0.05800554	-0.06034332	
5.37472	-0.05802079	-0.06037596	-0.057841	-0.06058004	-0.05800999	-0.06034049	
5.3768	-0.05802497	-0.06037018	-0.05784864	-0.06056513	-0.05801436	-0.060343	
5.37888	-0.05802909	-0.06037197	-0.05785611	-0.06055475	-0.05801865	-0.06035192	
5.38096	-0.05803312	-0.06037217	-0.05786343	-0.06054612	-0.05802287	-0.06034938	
5.38304	-0.05803709	-0.06037329	-0.05787059	-0.06053557	-0.05802701	-0.06033845	
5.38512	-0.05804099	-0.06035903	-0.0578776	-0.06051423	-0.05803109	-0.06032817	
5.3872	-0.05804482	-0.06035786	-0.05788448	-0.06049836	-0.05803509	-0.06031752	
5.38928	-0.05804859	-0.06035834	-0.05789121	-0.06048795	-0.05803903	-0.06030346	
5.39136	-0.0580523	-0.06035024	-0.05789781	-0.06047146	-0.0580429	-0.06029673	
5.39344	-0.05805594	-0.06034712	-0.05790427	-0.06045434	-0.0580467	-0.06028482	
5.39552	-0.05805952	-0.06033045	-0.05791061	-0.06044384	-0.05805044	-0.06027095	
5.3976	-0.05806305	-0.0603064	-0.05791682	-0.0604418	-0.05805411	-0.0602728	
5.39968	-0.05806651	-0.06030045	-0.05792291	-0.06043752	-0.05805772	-0.06027981	
5.40176	-0.05806992	-0.06030298	-0.05792889	-0.06042627	-0.05806128	-0.0602777	
5.40384	-0.05807327	-0.06030507	-0.05793475	-0.06042933	-0.05806477	-0.06026285	
5.40592	-0.05807656	-0.06029066	-0.05794049	-0.0604197	-0.0580682	-0.06024414	
5.408	-0.0580798	-0.06027102	-0.05794613	-0.06042057	-0.05807158	-0.06024217	
5.41008	-0.05808299	-0.06026554	-0.05795166	-0.06042574	-0.0580749	-0.06022815	
5.41216	-0.05808612	-0.0602608	-0.05795709	-0.0604284	-0.05807817	-0.06023348	
5.41424	-0.0580892	-0.06024814	-0.05796241	-0.06042217	-0.05808138	-0.06024385	
5.41632	-0.05809224	-0.06025067	-0.05796764	-0.06042052	-0.05808454	-0.06024645	
5.4184	-0.05809522	-0.06024532	-0.05797277	-0.0603999	-0.05808765	-0.06024517	
5.42048	-0.05809816	-0.06024645	-0.05797781	-0.06038698	-0.05809071	-0.06023889	
5.42256	-0.05810105	-0.06024629	-0.05798275	-0.06036287	-0.05809372	-0.06022504	
5.42464	-0.05810389	-0.06025314	-0.05798761	-0.0603378	-0.05809668	-0.06021865	
5.42672	-0.05810669	-0.06024328	-0.05799238	-0.06032714	-0.05809959	-0.06021943	
5.4288	-0.05810944	-0.06024513	-0.05799706	-0.0603179	-0.05810246	-0.06022586	
5.43088	-0.05811214	-0.06024613	-0.05800166	-0.06032024	-0.05810528	-0.0602342	
5.43296	-0.05811481	-0.06024702	-0.05800618	-0.06031626	-0.05810805	-0.06023275	
5.43504	-0.05811743	-0.06023447	-0.05801062	-0.06030949	-0.05811078	-0.06022936	
5.43712	-0.05812001	-0.06023065	-0.05801497	-0.06029893	-0.05811347	-0.06023303	
5.4392	-0.05812255	-0.06022285	-0.05801926	-0.0603006	-0.05811611	-0.06024596	
5.44128	-0.05812506	-0.06022395	-0.05802347	-0.06028758	-0.05811872	-0.06026169	
5.44336	-0.05812752	-0.0602051	-0.0580276	-0.06028781	-0.05812128	-0.06029536	
5.44544	-0.05812994	-0.06018982	-0.05803167	-0.0602821	-0.0581238	-0.06032757	
5.44752	-0.05813232	-0.06018008	-0.05803566	-0.06027381	-0.05812628	-0.06037278	
5.4496	-0.05813467	-0.06017352	-0.05803959	-0.06026377	-0.05812872	-0.0604158	
5.45168	-0.05813698	-0.06015855	-0.05804344	-0.06026729	-0.05813112	-0.0604522	
5.45376	-0.05813926	-0.06014274	-0.05804724	-0.06026462	-0.05813349	-0.06049578	
5.45584	-0.0581415	-0.06013456	-0.05805096	-0.06026853	-0.05813582	-0.06051607	
5.45792	-0.0581437	-0.06012477	-0.05805463	-0.06025592	-0.05813811	-0.06052985	
5.46	-0.05814587	-0.06011577	-0.05805824	-0.06024295	-0.05814037	-0.06055372	
5.46208	-0.05814801	-0.06011245	-0.05806178	-0.06022902	-0.05814259	-0.06056453	
5.46416	-0.05815012	-0.06011846	-0.05806526	-0.06022694	-0.05814478	-0.06057076	
5.46624	-0.05815219	-0.06011033	-0.05806869	-0.06021271	-0.05814693	-0.06056304	
5.46832	-0.05815423	-0.06011733	-0.05807206	-0.06021171	-0.05814905	-0.06056738	
5.4704	-0.05815624	-0.06011168	-0.05807537	-0.06020678	-0.05815114	-0.06055863	
5.47248	-0.05815822	-0.06007606	-0.05807863	-0.06018334	-0.0581532	-0.06053969	
5.47456	-0.05816017	-0.06003435	-0.05808184	-0.06017078	-0.05815523	-0.06050051	
5.47664	-0.05816209	-0.05998343	-0.05808499	-0.06015624	-0.05815722	-0.06044454	
5.47872	-0.05816397	-0.05991885	-0.05808809	-0.0601344	-0.05815918	-0.06036624	
5.4808	-0.05816584	-0.05982894	-0.05809115	-0.06010642	-0.05816112	-0.06028153	
5.48288	-0.05816767	-0.05973126	-0.05809414	-0.06007938	-0.05816302	-0.0601983	
5.48496	-0.05816948	-0.05962579	-0.0580971	-0.06005195	-0.0581649	-0.06011892	
5.48704	-0.05817125	-0.05953036	-0.0581	-0.0600256	-0.05816675	-0.06003422	
5.48912	-0.058173	-0.05942411	-0.05810286	-0.05998277	-0.05816857	-0.05995208	
5.4912	-0.05817473	-0.05931637	-0.05810568	-0.05995593	-0.05817036	-0.05989391	
5.49328	-0.05817643	-0.0592439	-0.05810845	-0.05992376	-0.05817212	-0.05986572	
5.49536	-0.0581781	-0.05920298	-0.05811117	-0.0598997	-0.05817386	-0.05987792	
5.49744	-0.05817975	-0.0591751	-0.05811385	-0.05987585	-0.05817557	-0.05989406	
5.49952	-0.05818138	-0.05914411	-0.05811649	-0.05984525	-0.05817726	-0.05991	
5.5016	-0.05818298	-0.05911331	-0.05811908	-0.05980921	-0.05817892	-0.05993039	
5.50368	-0.05818455	-0.05907096	-0.05812164	-0.05978757	-0.05818056	-0.05992378	
5.50576	-0.05818611	-0.05902303	-0.05812415	-0.05975316	-0.05818217	-0.05992673	
5.50784	-0.05818763	-0.05898818	-0.05812663	-0.05972937	-0.05818376	-0.05990601	
5.50992	-0.05818914	-0.05893477	-0.05812906	-0.0596995	-0.05818532	-0.05987149	
5.512	-0.05819063	-0.05889132	-0.05813146	-0.0596858	-0.05818686	-0.05983922	
5.51408	-0.05819209	-0.05884278	-0.05813383	-0.05967247	-0.05818838	-0.05979094	
5.51616	-0.05819353	-0.05877289	-0.05813615	-0.05964965	-0.05818988	-0.05972463	
5.51824	-0.05819495	-0.05869113	-0.05813844	-0.05962532	-0.05819135	-0.05964387	
5.52032	-0.05819635	-0.05859822	-0.05814069	-0.05957954	-0.0581928	-0.05956561	
5.5224	-0.05819773	-0.05849968	-0.05814291	-0.05952458	-0.05819423	-0.05946715	
5.52448	-0.05819909	-0.05839054	-0.05814509	-0.0594717	-0.05819564	-0.05937801	
5.52656	-0.05820042	-0.05829055	-0.05814724	-0.05942062	-0.05819703	-0.05930036	
5.52864	-0.05820174	-0.0581962	-0.05814936	-0.05937311	-0.0581984	-0.05923135	
5.53072	-0.05820304	-0.0580876	-0.05815144	-0.05933981	-0.05819975	-0.05916702	
5.5328	-0.05820432	-0.05799232	-0.05815349	-0.05930093	-0.05820108	-0.0590896	
5.53488	-0.05820558	-0.05789258	-0.05815551	-0.05926901	-0.05820239	-0.05901943	
5.53696	-0.05820683	-0.0577772	-0.0581575	-0.0592359	-0.05820367	-0.05895884	
5.53904	-0.05820805	-0.05769834	-0.05815946	-0.05920579	-0.05820495	-0.05890382	
5.54112	-0.05820926	-0.05764843	-0.05816139	-0.05919454	-0.0582062	-0.05886111	
5.5432	-0.05821045	-0.0575933	-0.05816329	-0.0591959	-0.05820743	-0.0588378	
5.54528	-0.05821162	-0.05757364	-0.05816517	-0.05920915	-0.05820865	-0.05882759	
5.54736	-0.05821277	-0.05754527	-0.05816701	-0.05921298	-0.05820985	-0.05880873	
5.54944	-0.05821391	-0.05753383	-0.05816882	-0.05922239	-0.05821103	-0.05879376	
5.55152	-0.05821503	-0.05752426	-0.05817061	-0.05923629	-0.05821219	-0.05879347	
5.5536	-0.05821614	-0.05751136	-0.05817237	-0.05924758	-0.05821334	-0.0587836	
5.55568	-0.05821723	-0.05751143	-0.05817411	-0.05925298	-0.05821447	-0.05877811	
5.55776	-0.0582183	-0.05750365	-0.05817582	-0.0592514	-0.05821558	-0.05876338	
5.55984	-0.05821936	-0.05750523	-0.0581775	-0.05925144	-0.05821668	-0.05875298	
5.56192	-0.05822041	-0.05750919	-0.05817916	-0.05925778	-0.05821776	-0.05875174	
5.564	-0.05822143	-0.05751206	-0.05818079	-0.05926711	-0.05821883	-0.05875139	
5.56608	-0.05822245	-0.05751459	-0.0581824	-0.05925295	-0.05821988	-0.05875282	
5.56816	-0.05822344	-0.05750788	-0.05818398	-0.05923611	-0.05822092	-0.05872688	
5.57024	-0.05822443	-0.0574882	-0.05818554	-0.05922259	-0.05822194	-0.05869339	
5.57232	-0.0582254	-0.05745965	-0.05818708	-0.05922501	-0.05822294	-0.05867319	
5.5744	-0.05822635	-0.05745906	-0.0581886	-0.05921575	-0.05822393	-0.0586607	
5.57648	-0.0582273	-0.05744993	-0.05819009	-0.05921124	-0.05822491	-0.05865442	
5.57856	-0.05822823	-0.05741578	-0.05819156	-0.0591919	-0.05822587	-0.05864722	
5.58064	-0.05822914	-0.05736348	-0.05819301	-0.0591662	-0.05822682	-0.05860246	
5.58272	-0.05823005	-0.05732657	-0.05826899	-0.0591247	-0.05822776	-0.05852771	
5.5848	-0.05823094	-0.05729652	-0.05841719	-0.05908286	-0.05822868	-0.05841823	
5.58688	-0.05823181	-0.05727376	-0.05861252	-0.05901357	-0.05822959	-0.05829397	
5.58896	-0.05823268	-0.05725704	-0.05879271	-0.05891242	-0.05823049	-0.05816588	
5.59104	-0.05823353	-0.05724563	-0.05897757	-0.05877656	-0.05823137	-0.05801433	
5.59312	-0.05823437	-0.05723881	-0.05915473	-0.05859666	-0.05823224	-0.05785235	
5.5952	-0.0582352	-0.05723595	-0.05933507	-0.05835923	-0.0582331	-0.05768368	
5.59728	-0.05823601	-0.05723652	-0.05952651	-0.05810235	-0.05823395	-0.05754774	
5.59936	-0.05823682	-0.05724002	-0.05971774	-0.0578979	-0.05823478	-0.05743157	
5.60144	-0.05825656	-0.05724602	-0.05991517	-0.05772329	-0.0582356	-0.05733398	
5.60352	-0.05829409	-0.05725415	-0.06012044	-0.0575761	-0.058254	-0.05725206	
5.6056	-0.05831147	-0.05726407	-0.06031493	-0.0574515	-0.05831258	-0.05718385	
5.60768	-0.05832932	-0.05727549	-0.06050799	-0.05734628	-0.0583923	-0.05712762	
5.60976	-0.05838763	-0.05728814	-0.06067865	-0.05725774	-0.05851442	-0.05708193	
5.61184	-0.05850727	-0.05730179	-0.06083842	-0.05718369	-0.05868945	-0.05704552	
5.61392	-0.05867028	-0.05731624	-0.06097503	-0.05712232	-0.05888606	-0.05701732	
5.616	-0.05885653	-0.05733132	-0.06107861	-0.05707208	-0.05911124	-0.05699637	
5.61808	-0.05905295	-0.05734687	-0.06117167	-0.05703169	-0.05933813	-0.05698183	
5.62016	-0.05926283	-0.05736275	-0.0612372	-0.05699999	-0.05956946	-0.05697296	
5.62224	-0.05945947	-0.05737885	-0.06130203	-0.056976	-0.05976466	-0.05696907	
5.62432	-0.05963837	-0.05739509	-0.06134536	-0.05695883	-0.05995396	-0.05696956	
5.6264	-0.05980175	-0.05741136	-0.061395	-0.0569477	-0.06012586	-0.05697387	
5.62848	-0.05993593	-0.0574276	-0.06142263	-0.05694192	-0.06025438	-0.05698151	
5.63056	-0.06005414	-0.05744374	-0.06145124	-0.05694082	-0.06036667	-0.05699201	
5.63264	-0.06017775	-0.05745975	-0.06147435	-0.05694385	-0.06047858	-0.05700496	
5.63472	-0.06028617	-0.05747557	-0.06149298	-0.05695046	-0.06057144	-0.05701999	
5.6368	-0.06038078	-0.05749118	-0.06150534	-0.0569602	-0.06066343	-0.05703677	
5.63888	-0.06048502	-0.05750655	-0.06151728	-0.0569726	-0.06074829	-0.05705498	
5.64096	-0.060584	-0.05752166	-0.06151279	-0.0569873	-0.06082937	-0.05707436	
5.64304	-0.0606874	-0.05753649	-0.06150146	-0.05700391	-0.06089902	-0.05709465	
5.64512	-0.06077962	-0.05755102	-0.06148594	-0.05702212	-0.06094799	-0.05711566	
5.6472	-0.06085934	-0.05756526	-0.06146521	-0.05704165	-0.06098737	-0.05713717	
5.64928	-0.06092997	-0.0575792	-0.06144198	-0.05706221	-0.06101632	-0.05715903	
5.65136	-0.06098384	-0.05759283	-0.06142051	-0.05708359	-0.06106695	-0.05718108	
5.65344	-0.0610295	-0.05760615	-0.06140854	-0.05710557	-0.06110892	-0.05720321	
5.65552	-0.06106005	-0.05761917	-0.06140449	-0.05712797	-0.06114568	-0.0572253	
5.6576	-0.06106459	-0.05763189	-0.06139341	-0.05715062	-0.0611891	-0.05724725	
5.65968	-0.06106108	-0.05764431	-0.06138155	-0.05717341	-0.0612359	-0.057269	
5.66176	-0.06106581	-0.05765643	-0.06136552	-0.05719619	-0.06125344	-0.05729048	
5.66384	-0.06106605	-0.05766827	-0.06134997	-0.05721887	-0.06126918	-0.05731163	
5.66592	-0.06105204	-0.05767983	-0.06132386	-0.05724136	-0.06126593	-0.05733242	
5.668	-0.06105046	-0.05769112	-0.06130578	-0.05726359	-0.06125293	-0.0573528	
5.67008	-0.06104306	-0.05770213	-0.06128027	-0.0572855	-0.06124809	-0.05737275	
5.67216	-0.06102096	-0.05771289	-0.06125373	-0.05730704	-0.06123996	-0.05739225	
5.67424	-0.06100765	-0.05772339	-0.06123913	-0.05732817	-0.06124083	-0.0574113	
5.67632	-0.06099957	-0.05773364	-0.06122315	-0.05734887	-0.06124223	-0.05742988	
5.6784	-0.06099196	-0.05774366	-0.06121083	-0.0573691	-0.06123279	-0.057448	
5.68048	-0.06097988	-0.05775344	-0.06120102	-0.05738886	-0.06121795	-0.05746564	
5.68256	-0.06095561	-0.057763	-0.06118962	-0.05740814	-0.06119927	-0.05748282	
5.68464	-0.06093229	-0.05777234	-0.06117164	-0.05742693	-0.06118136	-0.05749953	
5.68672	-0.06092763	-0.05778147	-0.06113657	-0.05744522	-0.06115456	-0.05751579	
5.6888	-0.06090615	-0.05779039	-0.06109934	-0.05746303	-0.06113962	-0.05753161	
5.69088	-0.0608801	-0.05779912	-0.06107956	-0.05748036	-0.06110915	-0.057547	
5.69296	-0.06086016	-0.05780765	-0.06105737	-0.05749721	-0.06109372	-0.05756196	
5.69504	-0.06084735	-0.05781599	-0.06103088	-0.0575136	-0.06108491	-0.05757651	
5.69712	-0.06083603	-0.05782415	-0.06101349	-0.05752953	-0.06106343	-0.05759067	
5.6992	-0.0608305	-0.05783214	-0.06098388	-0.05754502	-0.0610457	-0.05760444	
5.70128	-0.06083123	-0.05783995	-0.06097162	-0.05756008	-0.06102163	-0.05761784	
5.70336	-0.06081614	-0.0578476	-0.06096402	-0.05757471	-0.06100605	-0.05763087	
5.70544	-0.06080169	-0.05785509	-0.06095688	-0.05758895	-0.06099449	-0.05764356	
5.70752	-0.06078765	-0.05786242	-0.06094254	-0.05760279	-0.06097741	-0.05765591	
5.7096	-0.06078107	-0.0578696	-0.06093142	-0.05761625	-0.06096549	-0.05766794	
5.71168	-0.0607658	-0.05787663	-0.06092027	-0.05762935	-0.06095832	-0.05767966	
5.71376	-0.06075472	-0.05788352	-0.06090637	-0.05764209	-0.06093849	-0.05769107	
5.71584	-0.06074918	-0.05789027	-0.06089368	-0.0576545	-0.06091013	-0.0577022	
5.71792	-0.06073035	-0.05789688	-0.06087998	-0.05766657	-0.06088922	-0.05771304	
5.72	-0.06072565	-0.05790336	-0.06086448	-0.05767833	-0.06087407	-0.05772362	
5.72208	-0.06071124	-0.05790972	-0.06083686	-0.05768979	-0.06085758	-0.05773393	
5.72416	-0.06070032	-0.05791594	-0.0608145	-0.05770095	-0.06084931	-0.057744	
5.72624	-0.06069226	-0.05792205	-0.06079182	-0.05771184	-0.06083458	-0.05775382	
5.72832	-0.06068977	-0.05792804	-0.06077444	-0.05772245	-0.06082228	-0.05776341	
5.7304	-0.06067149	-0.05793392	-0.06076732	-0.0577328	-0.06080211	-0.05777278	
5.73248	-0.06064917	-0.05793968	-0.06076446	-0.05774289	-0.06079089	-0.05778192	
5.73456	-0.06063617	-0.05794533	-0.06075087	-0.05775275	-0.06077849	-0.05779086	
5.73664	-0.06063047	-0.05795088	-0.06073064	-0.05776236	-0.06076885	-0.05779959	
5.73872	-0.06062173	-0.05795632	-0.06071609	-0.05777175	-0.06075891	-0.05780813	
5.7408	-0.06061557	-0.05796166	-0.06070397	-0.05778093	-0.06074991	-0.05781648	
5.74288	-0.06061138	-0.0579669	-0.06068528	-0.05778989	-0.06073971	-0.05782464	
5.74496	-0.06061363	-0.05797204	-0.06067315	-0.05779864	-0.06071546	-0.05783262	
5.74704	-0.06060908	-0.05797709	-0.0606663	-0.0578072	-0.06069772	-0.05784044	
5.74912	-0.06059864	-0.05798205	-0.06064957	-0.05781557	-0.06067941	-0.05784808	
5.7512	-0.06058519	-0.05798692	-0.06064531	-0.05782375	-0.06067045	-0.05785557	
5.75328	-0.06057811	-0.0579917	-0.0606285	-0.05783176	-0.06065989	-0.05786289	
5.75536	-0.06057362	-0.05799639	-0.06060756	-0.05783959	-0.06065308	-0.05787007	
5.75744	-0.06056118	-0.058001	-0.06060216	-0.05784725	-0.06063477	-0.05787709	
5.75952	-0.06055468	-0.05800553	-0.06058287	-0.05785476	-0.06062727	-0.05788397	
5.7616	-0.06054424	-0.05800998	-0.06057843	-0.0578621	-0.06062039	-0.05789072	
5.76368	-0.06052292	-0.05801435	-0.06057087	-0.05786929	-0.06061514	-0.05789732	
5.76576	-0.06051904	-0.05801865	-0.06054838	-0.05787633	-0.06059465	-0.0579038	
5.76784	-0.0605004	-0.05802286	-0.06052222	-0.05788323	-0.060591	-0.05791014	
5.76992	-0.06047789	-0.05802701	-0.06050319	-0.05788999	-0.06058194	-0.05791637	
5.772	-0.06046562	-0.05803109	-0.06048099	-0.05789661	-0.06057971	-0.05792247	
5.77408	-0.06044782	-0.05803509	-0.06045906	-0.0579031	-0.06057703	-0.05792845	
5.77616	-0.06044597	-0.05803902	-0.06045454	-0.05790946	-0.06057931	-0.05793431	
5.77824	-0.06043737	-0.05804289	-0.06044614	-0.05791569	-0.06057149	-0.05794007	
