Time	BL_Ankle MN E	BL_Ankle MN F	BL_Hip MN E	BL_Hip MN F	BL_Knee MN E	BL_Knee MN F	
5.3768	-0.05766443	-0.09596735	-0.05618904	-0.09576927	-0.04323594	-0.09978963	
5.37888	-0.05764474	-0.09594007	-0.05626657	-0.09659854	-0.04343712	-0.09978912	
5.38096	-0.05757419	-0.09591077	-0.05634269	-0.09642749	-0.04335737	-0.09978847	
5.38304	-0.05699022	-0.0958463	-0.05641744	-0.09607196	-0.04298586	-0.09978811	
5.38512	-0.05649487	-0.09577628	-0.05649085	-0.09572884	-0.04299843	-0.09978775	
5.3872	-0.05598446	-0.09575552	-0.05656298	-0.09570412	-0.04321411	-0.09978713	
5.38928	-0.05541471	-0.09577949	-0.05663384	-0.09556588	-0.04357367	-0.09978615	
5.39136	-0.05492205	-0.09582181	-0.05670348	-0.09541556	-0.04421948	-0.09978479	
5.39344	-0.05451289	-0.0958695	-0.05677193	-0.09528388	-0.04502856	-0.09978304	
5.39552	-0.05416731	-0.09591645	-0.0568392	-0.09517577	-0.04588513	-0.09978096	
5.3976	-0.053866	-0.09596021	-0.05690533	-0.09508792	-0.04672041	-0.09977863	
5.39968	-0.05317188	-0.09600011	-0.05697035	-0.09590532	-0.04753979	-0.09977616	
5.40176	-0.05245855	-0.09600806	-0.05703428	-0.09716649	-0.04853006	-0.09977364	
5.40384	-0.05192715	-0.09599897	-0.05709714	-0.09834772	-0.04954447	-0.0997711	
5.40592	-0.05156907	-0.09598091	-0.05715895	-0.09922405	-0.0504914	-0.0997685	
5.408	-0.05118761	-0.09594032	-0.05721975	-0.09933216	-0.0512726	-0.09976587	
5.41008	-0.05094678	-0.09589382	-0.05727955	-0.09912843	-0.05166145	-0.09976324	
5.41216	-0.05083601	-0.09584783	-0.05733837	-0.09886259	-0.05181893	-0.09976089	
5.41424	-0.05071316	-0.09584925	-0.05739623	-0.09845479	-0.05177819	-0.09975897	
5.41632	-0.05053126	-0.09572417	-0.05745316	-0.09837145	-0.05163104	-0.09975748	
5.4184	-0.05082559	-0.09556709	-0.05750916	-0.0984021	-0.0514207	-0.0997564	
5.42048	-0.05142558	-0.09533946	-0.05756426	-0.0990912	-0.05105646	-0.09975572	
5.42256	-0.05208388	-0.09510821	-0.05761849	-0.09955611	-0.05104974	-0.09975531	
5.42464	-0.052694	-0.09479879	-0.05767184	-0.09978307	-0.05110498	-0.09975486	
5.42672	-0.05329654	-0.09449643	-0.05767899	-0.09989361	-0.05099952	-0.09975475	
5.4288	-0.05387853	-0.09423079	-0.05754379	-0.09994756	-0.05080254	-0.09975504	
5.43088	-0.05438341	-0.09388829	-0.05702441	-0.09997401	-0.05039388	-0.09975525	
5.43296	-0.05497492	-0.09355754	-0.0565195	-0.09998705	-0.05010442	-0.09975338	
5.43504	-0.05560117	-0.09326699	-0.05613713	-0.09999352	-0.04993291	-0.09975005	
5.43712	-0.05620908	-0.0930207	-0.05587967	-0.09999675	-0.04984139	-0.09974618	
5.4392	-0.05671779	-0.09264863	-0.0553038	-0.09999835	-0.04967273	-0.0997424	
5.44128	-0.05707283	-0.09227088	-0.05477836	-0.09999917	-0.04987195	-0.09973728	
5.44336	-0.05729208	-0.09186252	-0.05411115	-0.09999957	-0.0502568	-0.09973125	
5.44544	-0.05743605	-0.0914934	-0.05356628	-0.09999978	-0.05105839	-0.09972379	
5.44752	-0.05753857	-0.09106573	-0.05322121	-0.09999989	-0.05201562	-0.09946629	
5.4496	-0.05770956	-0.09067091	-0.0530121	-0.09999994	-0.05295909	-0.09888432	
5.45168	-0.05794237	-0.09011514	-0.05280251	-0.09999997	-0.05379314	-0.0979758	
5.45376	-0.05843943	-0.08956899	-0.05264602	-0.09999999	-0.05445668	-0.09704628	
5.45584	-0.0590509	-0.08889735	-0.05245865	-0.09999999	-0.0550186	-0.09587459	
5.45792	-0.05953379	-0.08825738	-0.05231166	-0.09999999	-0.05547373	-0.0947523	
5.46	-0.05991299	-0.08770938	-0.0522141	-0.09999999	-0.05584662	-0.0937903	
5.46208	-0.06022436	-0.08726538	-0.05215705	-0.1	-0.05615801	-0.09301203	
5.46416	-0.06048949	-0.08691597	-0.05212906	-0.1	-0.05642276	-0.09240296	
5.46624	-0.06072098	-0.08664449	-0.05212066	-0.1	-0.05665142	-0.09193542	
5.46832	-0.06092681	-0.08643365	-0.05212503	-0.1	-0.05685156	-0.09158008	
5.4704	-0.06111238	-0.08625041	-0.05213754	-0.1	-0.05702873	-0.09131085	
5.47248	-0.0612815	-0.08608638	-0.05215516	-0.1	-0.05718705	-0.09110632	
5.47456	-0.06143689	-0.08594567	-0.05217591	-0.1	-0.0573297	-0.09096021	
5.47664	-0.06158045	-0.08582678	-0.05243687	-0.1	-0.057456	-0.09085997	
5.47872	-0.06171361	-0.08562953	-0.05278969	-0.1	-0.0575692	-0.09079238	
5.4808	-0.06183956	-0.08511152	-0.05316851	-0.1	-0.0576727	-0.09074808	
5.48288	-0.06196374	-0.08426719	-0.05354879	-0.1	-0.05776746	-0.09072068	
5.48496	-0.06208533	-0.08320215	-0.05392166	-0.1	-0.05785382	-0.0907044	
5.48704	-0.0621043	-0.08158302	-0.05389489	-0.1	-0.05797948	-0.09001873	
5.48912	-0.06200359	-0.07983197	-0.05374605	-0.09960087	-0.0579654	-0.08925568	
5.4912	-0.06183406	-0.07810143	-0.0535913	-0.09879847	-0.05786924	-0.08817784	
5.49328	-0.06164974	-0.07649004	-0.05347688	-0.09776979	-0.05775913	-0.08691768	
5.49536	-0.06143099	-0.07519926	-0.05336443	-0.09743779	-0.05766062	-0.08591319	
5.49744	-0.06118578	-0.07429118	-0.053354	-0.09727852	-0.0577641	-0.08542073	
5.49952	-0.06095057	-0.07370559	-0.05343237	-0.09690387	-0.05783044	-0.08526447	
5.5016	-0.06072338	-0.07330633	-0.05356941	-0.09632579	-0.05784903	-0.08530576	
5.50368	-0.0604747	-0.07301396	-0.05372012	-0.09556905	-0.05811068	-0.08550475	
5.50576	-0.06024753	-0.07270305	-0.05391745	-0.09487215	-0.05832424	-0.08558541	
5.50784	-0.06004542	-0.07234665	-0.05414299	-0.09407232	-0.05846709	-0.08566395	
5.50992	-0.05987058	-0.07195088	-0.05441575	-0.09333287	-0.05877577	-0.08544657	
5.512	-0.0597869	-0.07147553	-0.05469522	-0.09256622	-0.05904173	-0.08498225	
5.51408	-0.05975531	-0.07101516	-0.05497209	-0.09196091	-0.05923892	-0.08441542	
5.51616	-0.05970438	-0.07056794	-0.05521608	-0.09145502	-0.05966176	-0.08379272	
5.51824	-0.059576	-0.07013512	-0.05548697	-0.09090839	-0.05993884	-0.08298502	
5.52032	-0.0594043	-0.06971945	-0.05578909	-0.09032366	-0.06010186	-0.08195855	
5.5224	-0.05918365	-0.06935314	-0.05607203	-0.08949617	-0.06049373	-0.08089119	
5.52448	-0.05896057	-0.06910724	-0.05633619	-0.0884416	-0.0607992	-0.07964966	
5.52656	-0.05872881	-0.0689223	-0.05659102	-0.08729353	-0.06100268	-0.07838032	
5.52864	-0.05849105	-0.0688129	-0.05683232	-0.08612864	-0.06112844	-0.07718553	
5.53072	-0.0582533	-0.06874537	-0.05707501	-0.08500513	-0.06144067	-0.07610366	
5.5328	-0.05802405	-0.06843485	-0.05729069	-0.08405506	-0.06166696	-0.07512526	
5.53488	-0.05783196	-0.06797821	-0.05747166	-0.08316022	-0.06180581	-0.074131	
5.53696	-0.05767279	-0.06738187	-0.0574743	-0.08237089	-0.06224927	-0.07326553	
5.53904	-0.05755495	-0.06665733	-0.05739523	-0.08163703	-0.06252418	-0.07250874	
5.54112	-0.05748617	-0.0659862	-0.0572676	-0.08097122	-0.0625278	-0.07188579	
5.5432	-0.05744592	-0.06545535	-0.05716291	-0.08051975	-0.06244332	-0.0713802	
5.54528	-0.05742034	-0.06499235	-0.05705969	-0.08029932	-0.0623357	-0.07111784	
5.54736	-0.05734351	-0.06481244	-0.05695276	-0.08030907	-0.06220305	-0.07101605	
5.54944	-0.05720815	-0.06481412	-0.05680179	-0.08035991	-0.06205989	-0.0710274	
5.55152	-0.05703392	-0.06496821	-0.05669039	-0.08048148	-0.06195243	-0.07111402	
5.5536	-0.05685728	-0.06506413	-0.05662142	-0.08067897	-0.06182299	-0.0712689	
5.55568	-0.05669637	-0.06506764	-0.05656285	-0.08089201	-0.06168107	-0.07142889	
5.55776	-0.05653446	-0.06507743	-0.05651684	-0.08105836	-0.06157301	-0.0715701	
5.55984	-0.05636798	-0.06506044	-0.05648569	-0.08113508	-0.06148149	-0.07161522	
5.56192	-0.05620164	-0.06506561	-0.05647057	-0.08117624	-0.06139794	-0.07161443	
5.564	-0.05603635	-0.06505976	-0.05643915	-0.08125408	-0.06131748	-0.07167827	
5.56608	-0.05594242	-0.06502397	-0.05642461	-0.08137872	-0.06137005	-0.07175712	
5.56816	-0.05589953	-0.06495973	-0.05642648	-0.08131678	-0.06147844	-0.0718381	
5.57024	-0.05586428	-0.06485884	-0.05648286	-0.08112782	-0.06159908	-0.07178023	
5.57232	-0.05577612	-0.06475488	-0.05655376	-0.08089968	-0.0616036	-0.07158577	
5.5744	-0.05565176	-0.0646527	-0.0566244	-0.08079332	-0.06155779	-0.07138744	
5.57648	-0.0555213	-0.06464737	-0.05671942	-0.08064965	-0.06149396	-0.07122726	
5.57856	-0.05546526	-0.06456094	-0.05692788	-0.08052861	-0.06152227	-0.07103904	
5.58064	-0.05548318	-0.06436583	-0.05725086	-0.08028764	-0.06163886	-0.07081012	
5.58272	-0.05544374	-0.06424256	-0.05761884	-0.07992324	-0.06178104	-0.07037518	
5.5848	-0.05534938	-0.06430744	-0.05847508	-0.07935202	-0.06192597	-0.06967554	
5.58688	-0.05520573	-0.06438708	-0.0598329	-0.07863972	-0.0620157	-0.06867766	
5.58896	-0.0551444	-0.0644569	-0.0616384	-0.07757819	-0.06208264	-0.067437	
5.59104	-0.05506763	-0.06444794	-0.0635214	-0.07603106	-0.06223921	-0.06611632	
5.59312	-0.05518887	-0.06438141	-0.06560376	-0.07395271	-0.06241852	-0.06468093	
5.5952	-0.0552801	-0.06428678	-0.06778739	-0.07129312	-0.0625153	-0.06319933	
5.59728	-0.05531269	-0.06418457	-0.07011036	-0.06805818	-0.06257591	-0.06172244	
5.59936	-0.05529665	-0.06408724	-0.07264933	-0.06477773	-0.06262334	-0.06045124	
5.60144	-0.05524554	-0.06400092	-0.07532996	-0.06201483	-0.06266177	-0.05939736	
5.60352	-0.05529965	-0.06392784	-0.07817899	-0.05980792	-0.06269377	-0.05854373	
5.6056	-0.05549255	-0.0638587	-0.08014931	-0.05809356	-0.06290258	-0.05785803	
5.60768	-0.05551321	-0.06376821	-0.08118284	-0.05676857	-0.06356158	-0.05729942	
5.60976	-0.05573678	-0.06368432	-0.08189837	-0.05574045	-0.06451993	-0.05692904	
5.61184	-0.05623388	-0.06361189	-0.08237494	-0.05493616	-0.06600571	-0.05665512	
5.61392	-0.05719691	-0.06356333	-0.08273009	-0.05430166	-0.06829565	-0.05646357	
5.616	-0.05854309	-0.06357601	-0.08302427	-0.05379843	-0.07117106	-0.05631499	
5.61808	-0.06039766	-0.06353009	-0.08326519	-0.05339924	-0.07488143	-0.05618021	
5.62016	-0.06253299	-0.06359952	-0.08343522	-0.05308463	-0.07924269	-0.05607805	
5.62224	-0.06506892	-0.0637858	-0.08359136	-0.0528404	-0.08434061	-0.05605334	
5.62432	-0.06775218	-0.0638269	-0.08371577	-0.0526558	-0.08951516	-0.05606981	
5.6264	-0.0704942	-0.06372193	-0.08380831	-0.0525224	-0.09514794	-0.0561147	
5.62848	-0.07338446	-0.06350993	-0.0841082	-0.05243338	-0.0982035	-0.05617211	
5.63056	-0.07618195	-0.06324415	-0.0844098	-0.05238309	-0.09933151	-0.0562518	
5.63264	-0.0781059	-0.06295946	-0.08460051	-0.0523667	-0.09975038	-0.05627885	
5.63472	-0.07885607	-0.06270633	-0.08472695	-0.05238032	-0.09990674	-0.05632104	
5.6368	-0.07900935	-0.06254848	-0.08491764	-0.05242048	-0.09996516	-0.05640791	
5.63888	-0.07896771	-0.0625591	-0.08511812	-0.05248385	-0.09998694	-0.056505	
5.64096	-0.07896142	-0.0626078	-0.08526843	-0.05256734	-0.0999951	-0.05661288	
5.64304	-0.07917154	-0.06264961	-0.0854898	-0.05266832	-0.09999816	-0.05676128	
5.64512	-0.07935116	-0.06279695	-0.08567204	-0.05278444	-0.0999993	-0.0569211	
5.6472	-0.07975765	-0.06303235	-0.08581695	-0.05291349	-0.09999973	-0.05707918	
5.64928	-0.0805777	-0.0632607	-0.08600104	-0.05305361	-0.0999999	-0.05722403	
5.65136	-0.08132567	-0.06352994	-0.08618168	-0.05320301	-0.09999996	-0.05736722	
5.65344	-0.08188158	-0.06384199	-0.08634117	-0.05336005	-0.09999999	-0.05751255	
5.65552	-0.08196953	-0.06415174	-0.08674596	-0.0535233	-0.09999999	-0.05802791	
5.6576	-0.08194821	-0.06435807	-0.08712412	-0.05369147	-0.1	-0.05858421	
5.65968	-0.08191427	-0.06443334	-0.08774278	-0.05386339	-0.1	-0.05882742	
5.66176	-0.08185709	-0.06441896	-0.0883102	-0.05403831	-0.1	-0.05896132	
5.66384	-0.08196037	-0.06434494	-0.08858843	-0.05421546	-0.1	-0.05908407	
5.66592	-0.08209927	-0.06424765	-0.08871847	-0.05439435	-0.1	-0.05920985	
5.668	-0.08224799	-0.06418558	-0.08903206	-0.05457433	-0.1	-0.05936841	
5.67008	-0.08227719	-0.06441329	-0.08939038	-0.05475435	-0.1	-0.05956339	
5.67216	-0.08224729	-0.06462189	-0.08968642	-0.05493333	-0.1	-0.05975991	
5.67424	-0.08207542	-0.06477419	-0.0896301	-0.05511076	-0.1	-0.05995547	
5.67632	-0.08190369	-0.06497035	-0.08950408	-0.05528634	-0.1	-0.0601577	
5.6784	-0.08170766	-0.06507435	-0.08961941	-0.05545979	-0.1	-0.06033526	
5.68048	-0.08156149	-0.06507946	-0.0897814	-0.05563037	-0.1	-0.06049734	
5.68256	-0.08117037	-0.06503534	-0.08990461	-0.05579753	-0.1	-0.06063767	
5.68464	-0.08075434	-0.06506658	-0.08999136	-0.05596129	-0.1	-0.06076942	
5.68672	-0.08020545	-0.06516156	-0.09006713	-0.05612182	-0.1	-0.0608714	
5.6888	-0.07976362	-0.06520999	-0.09012192	-0.0562792	-0.1	-0.06096851	
5.69088	-0.07936843	-0.06521505	-0.09029291	-0.0564334	-0.1	-0.06104564	
5.69296	-0.07903266	-0.06534275	-0.09046055	-0.0565844	-0.1	-0.06112448	
5.69504	-0.07862183	-0.06558326	-0.09062523	-0.05673216	-0.1	-0.06120652	
5.69712	-0.07809229	-0.06576809	-0.09070676	-0.05687681	-0.1	-0.06139194	
5.6992	-0.07750427	-0.0660136	-0.09087913	-0.05701849	-0.1	-0.06161989	
5.70128	-0.07682817	-0.06620132	-0.09106277	-0.05715726	-0.1	-0.06184937	
5.70336	-0.07694434	-0.0663652	-0.09105964	-0.05729305	-0.1	-0.06211469	
5.70544	-0.07785558	-0.06666945	-0.09095257	-0.05742596	-0.1	-0.06242957	
5.70752	-0.07916247	-0.06686775	-0.09075637	-0.05755608	-0.1	-0.06271356	
5.7096	-0.0803453	-0.06694032	-0.09055822	-0.05768326	-0.1	-0.0629541	
5.71168	-0.08127694	-0.06692369	-0.09038588	-0.0578073	-0.1	-0.06315494	
5.71376	-0.08196376	-0.06685524	-0.09024347	-0.05792801	-0.1	-0.06332427	
5.71584	-0.08245052	-0.06676006	-0.09012691	-0.0580454	-0.1	-0.06347017	
5.71792	-0.08278613	-0.06665222	-0.09003031	-0.0581596	-0.1	-0.06359915	
5.72	-0.08301252	-0.06653857	-0.08994826	-0.05827085	-0.1	-0.06371605	
5.72208	-0.08316234	-0.0664221	-0.08987644	-0.05837937	-0.1	-0.06382428	
5.72416	-0.08325966	-0.06630393	-0.08981167	-0.0584854	-0.1	-0.06392616	
5.72624	-0.08332168	-0.06618446	-0.08975164	-0.05858912	-0.1	-0.06402327	
5.72832	-0.08336036	-0.0660639	-0.08969478	-0.05869066	-0.1	-0.06411666	
5.7304	-0.08338385	-0.06594247	-0.08964001	-0.05879015	-0.1	-0.06420703	
5.73248	-0.08339766	-0.0658205	-0.08958658	-0.05888765	-0.1	-0.06429485	
5.73456	-0.08416937	-0.06570426	-0.08942837	-0.05898323	-0.1	-0.06450923	
5.73664	-0.08502697	-0.06559564	-0.08926294	-0.05907694	-0.1	-0.06473999	
5.73872	-0.0854654	-0.06549671	-0.08912856	-0.05916884	-0.1	-0.06489834	
5.7408	-0.08568055	-0.06540386	-0.08903036	-0.05925883	-0.1	-0.06501381	
5.74288	-0.08590921	-0.06533608	-0.08899963	-0.05934687	-0.1	-0.06517722	
5.74496	-0.08609139	-0.06537211	-0.0889838	-0.05943302	-0.1	-0.06535789	
5.74704	-0.08595307	-0.06550393	-0.08896052	-0.05951738	-0.1	-0.06551608	
5.74912	-0.08571979	-0.06560976	-0.08893469	-0.05960016	-0.1	-0.06570046	
5.7512	-0.08560365	-0.06564182	-0.08898487	-0.05968148	-0.1	-0.06591599	
5.75328	-0.08554932	-0.06562607	-0.08904966	-0.05976144	-0.1	-0.06610084	
5.75536	-0.08545507	-0.06559502	-0.08915508	-0.05984006	-0.1	-0.06624559	
5.75744	-0.08535297	-0.06568467	-0.08924484	-0.05991744	-0.1	-0.06636482	
5.75952	-0.08521654	-0.06590962	-0.089357	-0.05999366	-0.1	-0.06646796	
5.7616	-0.08507401	-0.06617827	-0.08945807	-0.06006881	-0.1	-0.06654007	
5.76368	-0.08493733	-0.06645329	-0.08953786	-0.0601429	-0.1	-0.06658242	
5.76576	-0.08470891	-0.06673218	-0.09022062	-0.06021596	-0.1	-0.06660134	
5.76784	-0.08447558	-0.0669627	-0.09100422	-0.06028796	-0.1	-0.06660357	
5.76992	-0.08379954	-0.06713051	-0.09140761	-0.06035885	-0.1	-0.06658528	
5.772	-0.08310691	-0.06708834	-0.09160332	-0.0604293	-0.1	-0.06664649	
5.77408	-0.08254175	-0.06691234	-0.0916872	-0.06049985	-0.1	-0.0668038	
5.77616	-0.08212816	-0.06669787	-0.0917113	-0.06057031	-0.1	-0.06704095	
5.77824	-0.08184612	-0.06647976	-0.09170367	-0.0606401	-0.1	-0.06733312	
5.78032	-0.08166469	-0.06626922	-0.09167933	-0.06070868	-0.1	-0.06765734	
5.7824	-0.08188002	-0.06573575	-0.09179382	-0.06077568	-0.1	-0.06799584	
5.78448	-0.08228779	-0.06518496	-0.09193663	-0.06084094	-0.1	-0.06832166	
5.78656	-0.08243603	-0.06444503	-0.09190794	-0.06090444	-0.1	-0.06862759	
5.78864	-0.08253328	-0.06401616	-0.09191846	-0.06096642	-0.1	-0.06894396	
5.79072	-0.08256963	-0.06399245	-0.0919342	-0.06102713	-0.1	-0.06944071	
5.7928	-0.08182474	-0.06442051	-0.09176018	-0.06108658	-0.1	-0.07009052	
5.79488	-0.08114756	-0.06503012	-0.09144677	-0.06114479	-0.1	-0.07077603	
5.79696	-0.08058634	-0.06556479	-0.09112926	-0.06120182	-0.1	-0.07160416	
5.79904	-0.08019289	-0.06597076	-0.09077053	-0.06125752	-0.1	-0.0725098	
5.80112	-0.07959183	-0.06643733	-0.09038928	-0.06131164	-0.1	-0.07331111	
5.8032	-0.07920821	-0.06668168	-0.0899955	-0.06136411	-0.0999895	-0.07386892	
5.80528	-0.07902185	-0.06667612	-0.0898447	-0.0614149	-0.09948789	-0.07447168	
5.80736	-0.07871248	-0.06711438	-0.0907971	-0.06102593	-0.09710705	-0.07497654	
5.80944	-0.07837495	-0.067657	-0.09200379	-0.05933814	-0.0944706	-0.07560175	
5.81152	-0.0780528	-0.06818975	-0.09312535	-0.05767884	-0.09218062	-0.07629793	
5.8136	-0.07776198	-0.0686805	-0.09405004	-0.05641931	-0.0903698	-0.07698601	
5.81568	-0.07750491	-0.06912453	-0.09476398	-0.05619558	-0.08899471	-0.07761723	
5.81776	-0.0772783	-0.06952524	-0.09528627	-0.057073	-0.08797314	-0.07817344	
5.81984	-0.07707706	-0.06988773	-0.0956461	-0.05842488	-0.08722613	-0.07864797	
5.82192	-0.07695024	-0.07030711	-0.0960603	-0.05929589	-0.08656326	-0.07904231	
5.824	-0.07679773	-0.07055599	-0.09649286	-0.05961414	-0.08604301	-0.07931834	
5.82608	-0.07698529	-0.07058208	-0.09692889	-0.05974319	-0.08560318	-0.07949739	
5.82816	-0.0784323	-0.07033529	-0.09739924	-0.05974643	-0.08524605	-0.07964006	
5.83024	-0.08025422	-0.06977706	-0.09784943	-0.05978164	-0.08487866	-0.07970249	
5.83232	-0.08219267	-0.06911647	-0.09823006	-0.05989659	-0.08453712	-0.07980684	
5.8344	-0.08393804	-0.06874319	-0.09862433	-0.06022242	-0.08430567	-0.07993283	
5.83648	-0.08730979	-0.06890818	-0.09822797	-0.06129178	-0.08584812	-0.07999745	
5.83856	-0.08894809	-0.06912019	-0.09755756	-0.06242534	-0.08461044	-0.07998133	
5.84064	-0.08416821	-0.06930571	-0.09685794	-0.06343164	-0.0766417	-0.07993437	
5.84272	-0.07642227	-0.06957993	-0.09623265	-0.06427733	-0.06525104	-0.07991082	
5.8448	-0.06907776	-0.06993612	-0.09571442	-0.06497657	-0.05636917	-0.07991684	
5.84688	-0.06331889	-0.07031287	-0.09190607	-0.06555571	-0.05043353	-0.08026256	
5.84896	-0.05914018	-0.07126051	-0.08359694	-0.06609846	-0.04660421	-0.08137123	
5.85104	-0.05605809	-0.07269903	-0.07484418	-0.06664992	-0.04395542	-0.08329546	
5.85312	-0.05365465	-0.07443956	-0.06751893	-0.06766403	-0.04191257	-0.08582588	
5.8552	-0.05167566	-0.07643898	-0.06199344	-0.06941309	-0.04020091	-0.08890675	
5.85728	-0.04996885	-0.07855418	-0.05787898	-0.07167719	-0.03868723	-0.09218919	
5.85936	-0.04846127	-0.08074114	-0.05505025	-0.0744423	-0.0373408	-0.09572273	
5.86144	-0.04710837	-0.08286027	-0.05309141	-0.0775647	-0.03646812	-0.09803034	
5.86352	-0.04589774	-0.08457474	-0.05139041	-0.08154549	-0.0361842	-0.09903061	
5.8656	-0.0449812	-0.08587237	-0.05005597	-0.08506715	-0.03593203	-0.09946442	
5.86768	-0.04431673	-0.08683755	-0.04904402	-0.08655846	-0.03566725	-0.09965079	
5.86976	-0.0438317	-0.08754253	-0.04828182	-0.08726957	-0.03544159	-0.09972928	
5.87184	-0.04346978	-0.08805139	-0.04770585	-0.08765458	-0.03526221	-0.09976086	
5.87392	-0.04319346	-0.08841745	-0.04726692	-0.08788807	-0.03512619	-0.09977223	
5.876	-0.04297865	-0.08868227	-0.04693013	-0.08804324	-0.03502876	-0.09977503	
5.87808	-0.04286418	-0.08887666	-0.04667182	-0.08815413	-0.03496521	-0.09977435	
5.88016	-0.04282822	-0.08902099	-0.04647599	-0.08823828	-0.03493129	-0.09977237	
5.88224	-0.04283066	-0.08912989	-0.04633165	-0.08830547	-0.03492323	-0.09977002	
5.88432	-0.04285788	-0.08921441	-0.04623089	-0.08836145	-0.03493776	-0.09976768	
5.8864	-0.0429044	-0.08928226	-0.04616771	-0.08840975	-0.03497199	-0.09976551	
5.88848	-0.04296725	-0.08933862	-0.04613736	-0.0884526	-0.03502337	-0.09976354	
5.89056	-0.04304422	-0.08938684	-0.04613588	-0.08849141	-0.03508965	-0.09976178	
5.89264	-0.04313347	-0.0894291	-0.04615989	-0.08852711	-0.03516883	-0.09976024	
5.89472	-0.04323331	-0.08946683	-0.04620638	-0.08856031	-0.03525912	-0.09975889	
5.8968	-0.04334223	-0.08950154	-0.04627269	-0.08859146	-0.03535892	-0.09975771	
5.89888	-0.04345856	-0.08953959	-0.04633468	-0.08840729	-0.03546681	-0.09975669	
5.90096	-0.04358109	-0.0894118	-0.04665046	-0.08818049	-0.0355815	-0.09975572	
5.90304	-0.04370884	-0.08936234	-0.04720685	-0.08803544	-0.03570182	-0.09975578	
5.90512	-0.04384086	-0.08938348	-0.04772965	-0.08792734	-0.03582675	-0.09975787	
5.9072	-0.0439763	-0.08937874	-0.04819445	-0.0878162	-0.03595537	-0.09976106	
5.90928	-0.04411434	-0.08933561	-0.0485811	-0.08772015	-0.03608683	-0.09976412	
5.91136	-0.04440622	-0.08926743	-0.04890323	-0.08763912	-0.03622042	-0.09976662	
5.91344	-0.04479199	-0.08918259	-0.04917905	-0.08756928	-0.03635547	-0.09976853	
5.91552	-0.04521824	-0.08907598	-0.04946291	-0.08766909	-0.03649141	-0.09976998	
5.9176	-0.04559819	-0.08896323	-0.04969933	-0.08779066	-0.03662772	-0.09977138	
5.91968	-0.04593069	-0.08885291	-0.04989709	-0.08788925	-0.03676398	-0.09977266	
5.92176	-0.046228	-0.08874804	-0.0500832	-0.08795824	-0.03689979	-0.09977379	
5.92384	-0.04650113	-0.08874088	-0.05026669	-0.08794272	-0.03703482	-0.0997748	
5.92592	-0.04669836	-0.08870042	-0.05045002	-0.08796123	-0.03716881	-0.0997758	
5.928	-0.04700824	-0.08864249	-0.05063337	-0.08797755	-0.0373015	-0.09977672	
5.93008	-0.04742277	-0.08856605	-0.05081614	-0.08804626	-0.0374327	-0.09977755	
5.93216	-0.04773012	-0.08848783	-0.05099772	-0.08805148	-0.03756225	-0.09977821	
5.93424	-0.04792969	-0.08842287	-0.05117758	-0.08802598	-0.03769001	-0.09977879	
5.93632	-0.04805015	-0.0884292	-0.05135537	-0.08794405	-0.03781587	-0.09977935	
5.9384	-0.0481178	-0.0884823	-0.05153073	-0.08782841	-0.03793976	-0.09977982	
5.94048	-0.04814788	-0.08853763	-0.0517033	-0.08771741	-0.03806163	-0.09978005	
5.94256	-0.04815583	-0.08859007	-0.05187277	-0.08762328	-0.03818142	-0.09978005	
5.94464	-0.0481521	-0.08849442	-0.05203891	-0.08757537	-0.03829912	-0.09977987	
5.94672	-0.04861125	-0.08835644	-0.05220158	-0.08754323	-0.03847883	-0.09977987	
5.9488	-0.0494428	-0.08822487	-0.05236077	-0.0875288	-0.03878639	-0.09978003	
5.95088	-0.05005512	-0.08814775	-0.05251656	-0.08749038	-0.03901968	-0.09978065	
5.95296	-0.0504189	-0.08810994	-0.05266903	-0.08743663	-0.03916895	-0.09978159	
5.95504	-0.05060376	-0.08809025	-0.05281827	-0.08833309	-0.03925898	-0.09978276	
5.95712	-0.05069464	-0.08812026	-0.05296429	-0.08899493	-0.03945211	-0.09978357	
5.9592	-0.05072132	-0.08815239	-0.05310709	-0.08944454	-0.03960115	-0.09978396	
5.96128	-0.05071056	-0.0876928	-0.05324792	-0.09001647	-0.03970371	-0.09978405	
5.96336	-0.05088866	-0.08714835	-0.05338724	-0.09050249	-0.03977602	-0.09978413	
