Time	BR_Ankle-Ext Ia	BR_Ankle-Ext Ib	BR_Ankle-Flx II	BR_Ankle-Flx Ia	BR_Ankle-Flx Ib	BR_Hip-Ext II	BR_Hip-Flx II	BR_Hip-Flx Ia	
0.4888	-0.05848173	-0.06072186	-0.04110708	-0.05862421	-0.05404811	-0.05637268	-0.04	-0.06136363	
0.49088	-0.05817397	-0.06067136	-0.04113516	-0.05868027	-0.05376493	-0.05637232	-0.04	-0.06132129	
0.49296	-0.05787874	-0.06063805	-0.04115368	-0.05873404	-0.05357812	-0.05637208	-0.04	-0.06127982	
0.49504	-0.05759555	-0.06061607	-0.0411659	-0.05878562	-0.05345489	-0.05637193	-0.04	-0.06123921	
0.49712	-0.0573239	-0.06060158	-0.04117396	-0.05883511	-0.05337359	-0.05637183	-0.04	-0.06119943	
0.4992	-0.05731631	-0.06052948	-0.04129483	-0.05888257	-0.0538742	-0.0563637	-0.04	-0.06121591	
0.50128	-0.05742567	-0.06049497	-0.04135145	-0.05884293	-0.05412894	-0.0563624	-0.04	-0.0612099	
0.50336	-0.05727254	-0.06049796	-0.04142937	-0.05889007	-0.05439067	-0.05635337	-0.04	-0.06122617	
0.50544	-0.05738367	-0.06061859	-0.04145758	-0.05892807	-0.05458596	-0.05628979	-0.04	-0.0612421	
0.50752	-0.05747194	-0.06069716	-0.04148193	-0.05897175	-0.05471758	-0.05625669	-0.04	-0.06121294	
0.5096	-0.05757495	-0.06074516	-0.04149225	-0.05891759	-0.05479943	-0.05620116	-0.04	-0.06122914	
0.51168	-0.05767376	-0.06077683	-0.04149906	-0.05886563	-0.05485343	-0.05616453	-0.04	-0.06124501	
0.51376	-0.05776855	-0.06079771	-0.04150355	-0.0588158	-0.05488905	-0.05614037	-0.04	-0.06126055	
0.51584	-0.05785947	-0.06081149	-0.04150652	-0.05876799	-0.05491255	-0.05612443	-0.04	-0.06127577	
0.51792	-0.05794669	-0.06082058	-0.04150847	-0.05872213	-0.05492805	-0.05611392	-0.04	-0.06129068	
0.52	-0.05803036	-0.06082658	-0.04150976	-0.05867814	-0.05493828	-0.05610698	-0.04	-0.06130528	
0.52208	-0.05811061	-0.06083054	-0.04151061	-0.05863594	-0.05494503	-0.0561024	-0.04	-0.06131958	
0.52416	-0.0581876	-0.06083314	-0.04151117	-0.05859546	-0.05494947	-0.05609939	-0.04	-0.06133359	
0.52624	-0.05826145	-0.06083487	-0.04151154	-0.05855663	-0.05495241	-0.05609739	-0.04	-0.06134731	
0.52832	-0.05832728	-0.06083612	-0.04151752	-0.05861545	-0.05497459	-0.05610971	-0.04	-0.06134237	
0.5304	-0.05839044	-0.06083694	-0.04152147	-0.05867186	-0.05498921	-0.05611784	-0.04	-0.06133753	
0.53248	-0.05841163	-0.06083338	-0.04154726	-0.05872598	-0.05504221	-0.05611644	-0.04	-0.06135117	
0.53456	-0.05843196	-0.06083104	-0.04156428	-0.05877789	-0.05507718	-0.05611552	-0.04	-0.06136452	
0.53664	-0.05845146	-0.06082949	-0.04157551	-0.05882769	-0.05510024	-0.05611491	-0.04	-0.0613776	
0.53872	-0.05848312	-0.06082423	-0.04159455	-0.05887546	-0.05497879	-0.05611451	-0.04	-0.06139042	
0.5408	-0.05854492	-0.06082319	-0.04159548	-0.05885693	-0.05472534	-0.0561165	-0.04	-0.06138624	
0.54288	-0.05860421	-0.0608225	-0.04159609	-0.05883915	-0.05455815	-0.05611781	-0.04	-0.06138215	
0.54496	-0.05866108	-0.06082205	-0.04159649	-0.0588221	-0.05444785	-0.05611867	-0.04	-0.06137814	
0.54704	-0.05832907	-0.06075602	-0.04175996	-0.0588701	-0.05438112	-0.05611924	-0.04	-0.06139094	
0.54912	-0.05801059	-0.06071247	-0.04186779	-0.05891614	-0.0543371	-0.05611962	-0.04	-0.06140348	
0.5512	-0.05767272	-0.06062862	-0.04205034	-0.0589603	-0.05446788	-0.05611536	-0.04	-0.06141576	
0.55328	-0.05758413	-0.06054829	-0.0422002	-0.05900266	-0.0545149	-0.05611255	-0.04	-0.06142779	
0.55536	-0.05760004	-0.06053381	-0.04231669	-0.0590433	-0.05443786	-0.05610383	-0.04	-0.06143956	
0.55744	-0.05761529	-0.06052426	-0.04239353	-0.05908228	-0.05438703	-0.05609807	-0.04	-0.0614511	
0.55952	-0.05762992	-0.06051795	-0.04244423	-0.05911968	-0.0543535	-0.05609427	-0.04	-0.0614624	
0.5616	-0.05758039	-0.06060496	-0.04250128	-0.05915555	-0.05419315	-0.05609177	-0.04	-0.06147347	
0.56368	-0.05706494	-0.06066544	-0.04270448	-0.05918996	-0.0541972	-0.05610825	-0.04	-0.06137631	
0.56576	-0.05642203	-0.06064486	-0.04304677	-0.05922296	-0.05426591	-0.05612589	-0.04	-0.06134883	
0.56784	-0.0559896	-0.06054307	-0.04336813	-0.05925462	-0.05431717	-0.0561195	-0.04	-0.06136223	
0.56992	-0.05557479	-0.06047592	-0.04358012	-0.059285	-0.05435098	-0.05611528	-0.04	-0.06137536	
0.572	-0.05517688	-0.06043163	-0.04371997	-0.05931413	-0.05437329	-0.0561125	-0.04	-0.06138822	
0.57408	-0.05479518	-0.06040241	-0.04381222	-0.05934208	-0.05438801	-0.05611067	-0.04	-0.06140081	
0.57616	-0.05441412	-0.0603815	-0.04400491	-0.05936889	-0.05431044	-0.05610258	-0.04	-0.06141314	
0.57824	-0.05430491	-0.06042544	-0.0442641	-0.0593946	-0.05424943	-0.05611314	-0.04	-0.06135778	
0.58032	-0.05416423	-0.06048118	-0.04456142	-0.05941927	-0.05422497	-0.05611108	-0.04	-0.061371	
0.5824	-0.05391437	-0.06025535	-0.04552279	-0.05944293	-0.05430191	-0.05612995	-0.04	-0.06136147	
0.58448	-0.05367468	-0.06010637	-0.04615698	-0.05946563	-0.05435267	-0.0561424	-0.04	-0.06135214	
0.58656	-0.05344476	-0.06000809	-0.04657535	-0.05948741	-0.05438615	-0.05615062	-0.04	-0.061343	
0.58864	-0.05355071	-0.06003845	-0.04689941	-0.05950829	-0.05437813	-0.05613806	-0.04	-0.06135653	
0.59072	-0.05317372	-0.06023989	-0.04747223	-0.05952833	-0.05439335	-0.05612978	-0.04	-0.06136977	
0.5928	-0.0528121	-0.06037277	-0.0478501	-0.05954755	-0.0544034	-0.05612432	-0.04	-0.06138274	
0.59488	-0.0524652	-0.06046043	-0.04809938	-0.05956598	-0.05441003	-0.05612072	-0.04	-0.06139545	
0.59696	-0.05246326	-0.06039266	-0.04853068	-0.05958367	-0.0545458	-0.05612735	-0.04	-0.06138865	
0.59904	-0.05246139	-0.06034796	-0.0488152	-0.05960063	-0.05463538	-0.05613173	-0.04	-0.06138198	
0.60112	-0.05245961	-0.06031847	-0.04900289	-0.0596169	-0.05469447	-0.05613462	-0.04	-0.06137545	
0.6032	-0.05232852	-0.06018345	-0.04929143	-0.05963251	-0.05479576	-0.05614768	-0.04	-0.06133224	
0.60528	-0.05247398	-0.06013316	-0.0495344	-0.05964749	-0.05487901	-0.05612007	-0.04001078	-0.06134599	
0.60736	-0.05261352	-0.06009999	-0.04969468	-0.05966185	-0.05493392	-0.05610185	-0.0400179	-0.06135945	
0.60944	-0.05271731	-0.06017356	-0.04988796	-0.05967563	-0.05498263	-0.05610364	-0.04001181	-0.06131475	
0.61152	-0.05281687	-0.0602221	-0.05001546	-0.05968885	-0.05501477	-0.05610482	-0.04000779	-0.06127097	
0.6136	-0.05292677	-0.06029297	-0.05014605	-0.05970152	-0.05505079	-0.05609873	-0.04000514	-0.06128598	
0.61568	-0.05267531	-0.06035976	-0.05037667	-0.05971369	-0.05513266	-0.05605955	-0.04006454	-0.06130068	
0.61776	-0.05243409	-0.06040382	-0.0505288	-0.05972535	-0.05518667	-0.05603371	-0.04010372	-0.06131507	
0.61984	-0.05238705	-0.06044587	-0.05072101	-0.05973654	-0.05526832	-0.05603086	-0.04010433	-0.06122717	
0.62192	-0.05234192	-0.06047361	-0.05084781	-0.05974728	-0.05532219	-0.05602898	-0.04010473	-0.06114107	
0.624	-0.05229864	-0.0604919	-0.05093145	-0.05975758	-0.05535772	-0.05602774	-0.04010499	-0.06105675	
0.62608	-0.05249493	-0.06050031	-0.05103226	-0.05976745	-0.0553923	-0.05603864	-0.04008424	-0.06101978	
0.62816	-0.05268323	-0.06050586	-0.05109876	-0.05977693	-0.05541512	-0.05604583	-0.04007055	-0.06098358	
0.63024	-0.05286385	-0.06050952	-0.05114263	-0.05978602	-0.05543017	-0.05605057	-0.04006152	-0.06094812	
0.63232	-0.05303711	-0.06051193	-0.05117157	-0.05979474	-0.0554401	-0.0560537	-0.04005557	-0.06091339	
0.6344	-0.05305932	-0.06040964	-0.05127601	-0.0598031	-0.05547212	-0.05603931	-0.04008096	-0.06093576	
0.63648	-0.05308063	-0.06034216	-0.05134491	-0.05981113	-0.05549324	-0.05602983	-0.04009771	-0.06095767	
0.63856	-0.05322368	-0.06043948	-0.05150887	-0.05981882	-0.0555374	-0.05601168	-0.0401298	-0.06097912	
0.64064	-0.05336091	-0.06050368	-0.05161702	-0.0598262	-0.05556652	-0.05599971	-0.04015097	-0.06100014	
0.64272	-0.05351827	-0.06057374	-0.0517108	-0.05983328	-0.05559065	-0.05597243	-0.04019862	-0.06102072	
0.6448	-0.05366922	-0.06061996	-0.05177267	-0.05984008	-0.05560657	-0.05595444	-0.04023006	-0.06104088	
0.64688	-0.05369449	-0.06062783	-0.05187497	-0.05984659	-0.05565481	-0.05593271	-0.04026765	-0.06106062	
0.64896	-0.05367956	-0.06057169	-0.05201482	-0.05985285	-0.05574106	-0.05592085	-0.04028824	-0.061063	
0.65104	-0.05377156	-0.0604721	-0.05215127	-0.05985884	-0.05582596	-0.05591303	-0.04030183	-0.06108228	
0.65312	-0.0538598	-0.06040641	-0.05224128	-0.05986459	-0.05588197	-0.05590788	-0.04031079	-0.06110118	
0.6552	-0.05388431	-0.06039693	-0.0523613	-0.05987011	-0.05594	-0.05589952	-0.0403251	-0.06111968	
0.65728	-0.0539078	-0.06039067	-0.05244048	-0.0598754	-0.05597829	-0.055894	-0.04033454	-0.0611378	
0.65936	-0.05393035	-0.06038655	-0.0524927	-0.05988048	-0.05600355	-0.05589036	-0.04034077	-0.06115555	
0.66144	-0.05417767	-0.06048361	-0.05249967	-0.05976374	-0.05599222	-0.05587799	-0.04036178	-0.06117293	
0.66352	-0.05441491	-0.06054764	-0.05250426	-0.05965175	-0.05598474	-0.05586983	-0.04037564	-0.06118996	
0.6656	-0.05452	-0.0606092	-0.05255671	-0.05966594	-0.05598718	-0.05587441	-0.04036788	-0.06116109	
0.66768	-0.05462081	-0.06064982	-0.05259131	-0.05967955	-0.0559888	-0.05587744	-0.04036276	-0.06113281	
0.66976	-0.0547175	-0.06067661	-0.05261414	-0.05969261	-0.05598986	-0.05587944	-0.04035938	-0.06110512	
0.67184	-0.05469101	-0.06069139	-0.05273268	-0.05970513	-0.05604753	-0.0558758	-0.04036561	-0.06112354	
0.67392	-0.0546656	-0.06070115	-0.05281089	-0.05971715	-0.05608557	-0.0558734	-0.04036971	-0.06114158	
0.676	-0.05468431	-0.06066949	-0.05291653	-0.05972867	-0.05613919	-0.05587925	-0.04035977	-0.06110813	
0.67808	-0.05470226	-0.06064861	-0.05298623	-0.05973973	-0.05617457	-0.05588311	-0.04035321	-0.06107537	
0.68016	-0.05491813	-0.06061934	-0.0530215	-0.05967137	-0.05620653	-0.05586819	-0.0403785	-0.0610944	
0.68224	-0.05496772	-0.06058764	-0.05311999	-0.05968476	-0.0562751	-0.0558659	-0.04038247	-0.0610837	
0.68432	-0.05501529	-0.06056673	-0.05318497	-0.05969761	-0.05632034	-0.05586439	-0.04038509	-0.06107321	
0.6864	-0.05506092	-0.06055294	-0.05322783	-0.05970993	-0.05635018	-0.05586339	-0.04038682	-0.06106295	
0.68848	-0.05510469	-0.06054384	-0.05325611	-0.05972175	-0.05636986	-0.05586273	-0.04038796	-0.06105289	
0.69056	-0.05530416	-0.06056321	-0.05322643	-0.05951933	-0.05632974	-0.05584974	-0.04040987	-0.06107239	
0.69264	-0.0554955	-0.06057598	-0.05320686	-0.05932516	-0.05630328	-0.05584116	-0.04042433	-0.06109148	
0.69472	-0.05564402	-0.06055091	-0.05321545	-0.05935266	-0.0562822	-0.05583044	-0.04044231	-0.06111018	
0.6968	-0.05582151	-0.06053516	-0.05320501	-0.05926028	-0.05623591	-0.05581823	-0.04046269	-0.0611285	
0.69888	-0.05599177	-0.06052477	-0.05319813	-0.05917167	-0.05620537	-0.05581019	-0.04047613	-0.06114644	
0.70096	-0.05615509	-0.06051791	-0.05319358	-0.05908667	-0.05618523	-0.05580487	-0.040485	-0.06116401	
0.70304	-0.05631176	-0.06051542	-0.05323352	-0.05912388	-0.05622339	-0.05581658	-0.04046544	-0.06118122	
0.70512	-0.05646204	-0.06051378	-0.05325986	-0.05915958	-0.05624856	-0.05582431	-0.04045253	-0.06119807	
0.7072	-0.05645064	-0.06046865	-0.05333054	-0.05919383	-0.05624837	-0.05582692	-0.04044821	-0.06121458	
0.70928	-0.0564397	-0.06043888	-0.05337717	-0.05922668	-0.05624824	-0.05582865	-0.04044537	-0.06123075	
0.71136	-0.05658477	-0.06043077	-0.05335462	-0.05922016	-0.0562151	-0.05581199	-0.04047316	-0.06124659	
0.71344	-0.05666518	-0.06041906	-0.05335577	-0.05925193	-0.05617893	-0.0557984	-0.04049574	-0.06126209	
0.71552	-0.05674231	-0.06041134	-0.05335654	-0.05928242	-0.05615507	-0.05578944	-0.04051064	-0.06127729	
0.7176	-0.05681629	-0.06040625	-0.05335703	-0.05931165	-0.05613933	-0.05578353	-0.04052047	-0.06129216	
0.71968	-0.05688726	-0.06040289	-0.05335737	-0.0593397	-0.05612895	-0.05577963	-0.04052696	-0.06130673	
0.72176	-0.05696218	-0.06039665	-0.05337892	-0.05936661	-0.05617421	-0.05580748	-0.04048041	-0.06118406	
0.72384	-0.05703405	-0.06039254	-0.05339314	-0.05939242	-0.05620408	-0.05582585	-0.0404497	-0.0610639	
0.72592	-0.05706475	-0.06036791	-0.05343972	-0.05941717	-0.05622626	-0.0558254	-0.0404506	-0.06108317	
0.728	-0.05709419	-0.06035166	-0.05347044	-0.05944092	-0.0562409	-0.05582511	-0.0404512	-0.06110204	
0.73008	-0.05712244	-0.06034094	-0.05349071	-0.0594637	-0.05625056	-0.05582492	-0.04045159	-0.06112053	
0.73216	-0.05723969	-0.06033961	-0.05348814	-0.05941505	-0.05619432	-0.05580952	-0.04047726	-0.06113863	
0.73424	-0.05735217	-0.06033874	-0.05348645	-0.05936838	-0.05615722	-0.05579937	-0.0404942	-0.06115636	
0.73632	-0.05746005	-0.06033523	-0.05348533	-0.05939411	-0.05613609	-0.05583042	-0.04044189	-0.0610027	
0.7384	-0.05756355	-0.06033291	-0.05348459	-0.0594188	-0.05612216	-0.05585089	-0.04040739	-0.0608522	
0.74048	-0.05764753	-0.06032946	-0.05348942	-0.05944248	-0.05612512	-0.05584446	-0.04041843	-0.06087583	
0.74256	-0.05771242	-0.06032104	-0.05350323	-0.0594652	-0.05612655	-0.05584022	-0.04042572	-0.06089897	
0.74464	-0.05777467	-0.06031549	-0.05351234	-0.05948699	-0.0561275	-0.05583742	-0.04043053	-0.06092164	
0.74672	-0.05786535	-0.06031723	-0.05350772	-0.05942956	-0.05613438	-0.0558629	-0.04038724	-0.06069349	
0.7488	-0.05789451	-0.06030876	-0.05352062	-0.0594528	-0.05618224	-0.0558797	-0.04035868	-0.06072038	
0.75088	-0.05792248	-0.06030317	-0.05352912	-0.0594751	-0.0562138	-0.05589079	-0.04033985	-0.06074673	
0.75296	-0.05800712	-0.0603011	-0.0535188	-0.05937897	-0.05622669	-0.05588824	-0.04034427	-0.06077253	
0.75504	-0.05808833	-0.0603299	-0.05351198	-0.05940428	-0.05619838	-0.05587158	-0.0403726	-0.06079779	
0.75712	-0.05816622	-0.0603489	-0.05350749	-0.05942855	-0.05617971	-0.05586059	-0.04039128	-0.06082254	
0.7592	-0.05824094	-0.06036143	-0.05350452	-0.05945184	-0.05616739	-0.05585333	-0.04040362	-0.06084678	
0.76128	-0.05831262	-0.0603697	-0.05350257	-0.05947417	-0.05615926	-0.05584855	-0.04041175	-0.06087052	
0.76336	-0.05838137	-0.06037515	-0.05350128	-0.0594956	-0.0561539	-0.05584539	-0.04041711	-0.06089377	
0.76544	-0.05844733	-0.06037875	-0.05350043	-0.05951615	-0.05615036	-0.05584331	-0.04042065	-0.06091654	
0.76752	-0.05851059	-0.06038112	-0.05349986	-0.05953587	-0.05614803	-0.05584194	-0.04042299	-0.06093884	
0.7696	-0.05857128	-0.06038269	-0.05349949	-0.05955478	-0.05614649	-0.05584103	-0.04042453	-0.06096069	
0.77168	-0.05852629	-0.06044615	-0.0535205	-0.05957292	-0.05611872	-0.05583796	-0.04042974	-0.06098208	
0.77376	-0.05848313	-0.06048802	-0.05353436	-0.05959032	-0.0561004	-0.05583593	-0.04043318	-0.06100304	
0.77584	-0.0584982	-0.06050405	-0.05360162	-0.05960701	-0.05614733	-0.05583707	-0.04043125	-0.06101979	
0.77792	-0.05851266	-0.06051463	-0.05364598	-0.05962303	-0.05617828	-0.05583782	-0.04042998	-0.0610362	
0.78	-0.05852653	-0.06052161	-0.05367525	-0.05963839	-0.0561987	-0.05583832	-0.04042914	-0.06105227	
0.78208	-0.05849191	-0.06053465	-0.05372079	-0.05965312	-0.05625876	-0.05583864	-0.04042859	-0.06107178	
0.78416	-0.0584587	-0.06054326	-0.05375083	-0.05966726	-0.05629839	-0.05583886	-0.04042822	-0.06109089	
0.78624	-0.05842109	-0.06055898	-0.05381248	-0.05968082	-0.05636011	-0.05585646	-0.04039837	-0.06102982	
0.78832	-0.05838501	-0.06056936	-0.05385315	-0.05969382	-0.05640082	-0.05586808	-0.04037867	-0.06097	
0.7904	-0.05845082	-0.0605636	-0.05387475	-0.05968317	-0.05639889	-0.05586582	-0.04038259	-0.06099121	
0.79248	-0.05851394	-0.0605598	-0.053889	-0.05967295	-0.05639762	-0.05586434	-0.04038517	-0.06101197	
0.79456	-0.05857449	-0.0605466	-0.05387748	-0.05959376	-0.05640302	-0.05586336	-0.04038687	-0.06103231	
0.79664	-0.05863258	-0.06053789	-0.05386988	-0.0595178	-0.05640658	-0.05586271	-0.040388	-0.06105223	
0.79872	-0.05868829	-0.06052808	-0.05385964	-0.05951817	-0.05643742	-0.05586972	-0.04037603	-0.06103751	
0.8008	-0.05874174	-0.0605275	-0.05384243	-0.05946071	-0.05645343	-0.05586438	-0.04038504	-0.06105732	
0.80288	-0.05873659	-0.06053435	-0.05384676	-0.05948268	-0.05642991	-0.05584575	-0.0404164	-0.06107672	
0.80496	-0.05873165	-0.06053887	-0.05384962	-0.05950376	-0.05641439	-0.05583346	-0.04043708	-0.06109573	
0.80704	-0.05878333	-0.06054761	-0.05384627	-0.05949507	-0.05637908	-0.05582536	-0.04045073	-0.06111434	
0.80912	-0.05870731	-0.06054675	-0.05387021	-0.05951564	-0.05637801	-0.05582761	-0.04044703	-0.0610641	
0.8112	-0.05863439	-0.06054618	-0.053886	-0.05953538	-0.05637731	-0.0558291	-0.04044458	-0.06101489	
0.81328	-0.05856444	-0.06054581	-0.05389642	-0.05955431	-0.05637684	-0.05583009	-0.04044297	-0.0609667	
0.81536	-0.05862293	-0.06052471	-0.05390329	-0.05957247	-0.05640222	-0.05584076	-0.040425	-0.06091965	
0.81744	-0.05867905	-0.06051079	-0.05390783	-0.05958989	-0.05641896	-0.0558478	-0.04041315	-0.06087357	
0.81952	-0.05873287	-0.06051038	-0.05387421	-0.05947169	-0.0563934	-0.05580125	-0.04049014	-0.06089676	
0.8216	-0.0587845	-0.06052317	-0.05385204	-0.05949321	-0.05637748	-0.05577318	-0.04053668	-0.06090571	
0.82368	-0.05877761	-0.06052243	-0.0538531	-0.05951386	-0.05639901	-0.05575466	-0.04056738	-0.06092824	
0.82576	-0.05877099	-0.06052194	-0.0538538	-0.05953367	-0.05641321	-0.05574245	-0.04058763	-0.0609503	
0.82784	-0.05876465	-0.06052162	-0.05385426	-0.05955267	-0.05642258	-0.05573439	-0.04060099	-0.06097191	
0.82992	-0.05875856	-0.06051299	-0.05387025	-0.0595709	-0.0564505	-0.05572642	-0.04061405	-0.06099307	
0.832	-0.05875272	-0.0605073	-0.0538808	-0.05958838	-0.05646891	-0.05572117	-0.04062267	-0.0610138	
0.83408	-0.05878825	-0.06049513	-0.05389299	-0.05960516	-0.05642326	-0.05572819	-0.04061134	-0.06097907	
0.83616	-0.05882233	-0.0604871	-0.05390103	-0.05962124	-0.05639314	-0.05573281	-0.04060386	-0.06094505	
0.83824	-0.05882058	-0.0604665	-0.05392716	-0.05963667	-0.05637704	-0.05573845	-0.04059473	-0.06095546	
0.84032	-0.05881889	-0.0604529	-0.05394441	-0.05965148	-0.05636643	-0.05574218	-0.04058871	-0.06096566	
0.8424	-0.05886702	-0.06045335	-0.05394018	-0.05959667	-0.05637084	-0.05571838	-0.04062729	-0.06098695	
0.84448	-0.05887588	-0.06045692	-0.05394785	-0.0596131	-0.05650553	-0.05571327	-0.04063566	-0.06093878	
0.84656	-0.05888438	-0.06045928	-0.05395291	-0.05962887	-0.05659438	-0.05570991	-0.04064118	-0.0608916	
0.84864	-0.05890497	-0.06045659	-0.05396139	-0.05964399	-0.05676521	-0.05571027	-0.04064057	-0.06089149	
0.85072	-0.05892472	-0.06045482	-0.05396698	-0.05965849	-0.0568779	-0.05571052	-0.04064017	-0.06089137	
0.8528	-0.05889392	-0.06044337	-0.05399151	-0.05967241	-0.05705569	-0.05571333	-0.04063565	-0.060897	
0.85488	-0.05893899	-0.06043591	-0.05399208	-0.05961674	-0.05724751	-0.05569141	-0.04067102	-0.06091971	
0.85696	-0.05898222	-0.06043098	-0.05399246	-0.05956335	-0.05737405	-0.05567694	-0.04069435	-0.06094194	
0.85904	-0.05902369	-0.06042774	-0.05399271	-0.05951213	-0.05745753	-0.0556674	-0.04070974	-0.06096372	
0.86112	-0.05906348	-0.06042559	-0.05399287	-0.05946299	-0.0575126	-0.05566111	-0.0407199	-0.06098505	
0.8631999	-0.05910163	-0.06042418	-0.05399298	-0.05941586	-0.05754892	-0.05565696	-0.04072659	-0.06100595	
0.86528	-0.05913824	-0.06042757	-0.05398268	-0.0593823	-0.05739667	-0.05566217	-0.04071825	-0.06097482	
0.86736	-0.05917335	-0.06042981	-0.05397588	-0.05935012	-0.05729624	-0.0556656	-0.04071274	-0.06094433	
0.86944	-0.05920704	-0.06043984	-0.05395572	-0.05934191	-0.05725088	-0.05564916	-0.04073896	-0.06096606	
0.87152	-0.05923935	-0.06043991	-0.05393718	-0.05913806	-0.05720925	-0.05564908	-0.04073917	-0.06098735	
0.8736	-0.05927034	-0.06043934	-0.05391449	-0.05916216	-0.05713812	-0.05564902	-0.04073931	-0.06100819	
0.87568	-0.05930007	-0.06043896	-0.05389953	-0.05918529	-0.0570912	-0.05564899	-0.0407394	-0.06102861	
0.87776	-0.05930994	-0.06042283	-0.0539314	-0.05921848	-0.05704681	-0.05563015	-0.04076936	-0.0610486	
0.87984	-0.05931941	-0.06041219	-0.05395243	-0.05925033	-0.05701753	-0.05561772	-0.04078913	-0.06106819	
0.88192	-0.05932992	-0.06039814	-0.05398191	-0.05928088	-0.05697557	-0.05561757	-0.04078935	-0.06107142	
0.884	-0.05935722	-0.06039726	-0.05395969	-0.05900304	-0.05688963	-0.05561748	-0.04078949	-0.06109054	
0.88608	-0.05938341	-0.06039668	-0.05394503	-0.05873652	-0.05683293	-0.05561742	-0.04078959	-0.06110926	
0.88816	-0.05940854	-0.06039546	-0.05393536	-0.058788	-0.0567488	-0.05560932	-0.04080247	-0.0611276	
0.89024	-0.05943264	-0.06039465	-0.05392898	-0.05883738	-0.0566933	-0.05560398	-0.04081097	-0.06114556	
0.89232	-0.05939607	-0.06038946	-0.0539456	-0.05888476	-0.05666632	-0.05560851	-0.04080375	-0.06112168	
0.8944	-0.05936099	-0.06038603	-0.05395657	-0.0589302	-0.05664853	-0.0556115	-0.04079899	-0.0610983	
0.89648	-0.05938703	-0.06034538	-0.05400016	-0.05897379	-0.05678118	-0.05562153	-0.04078303	-0.06111175	
0.89856	-0.059412	-0.06031857	-0.05402891	-0.05901561	-0.0568687	-0.05562815	-0.0407725	-0.06112492	
0.90064	-0.05943596	-0.06042501	-0.05373084	-0.05881808	-0.05751259	-0.05558339	-0.04084255	-0.06114293	
0.90272	-0.05945894	-0.06049524	-0.05353421	-0.05862861	-0.05793736	-0.05555386	-0.04088876	-0.06116058	
0.9048	-0.05948099	-0.06054156	-0.05340449	-0.05844686	-0.05821757	-0.05553438	-0.04091925	-0.06117786	
0.90688	-0.05950214	-0.06057212	-0.05331892	-0.05827252	-0.05840242	-0.05552153	-0.04093936	-0.06119478	
0.90896	-0.05952242	-0.06059228	-0.05326247	-0.05810528	-0.05852436	-0.05551305	-0.04095263	-0.06121136	
0.9110399	-0.05954188	-0.06060558	-0.05322523	-0.05794485	-0.0586048	-0.05550746	-0.04096138	-0.06122759	
0.91312	-0.05956055	-0.06061435	-0.05320067	-0.05779096	-0.05865786	-0.05550377	-0.04096715	-0.06124349	
0.9152	-0.05957846	-0.06064756	-0.05312509	-0.05781531	-0.05868797	-0.05549577	-0.04097953	-0.06125906	
0.91728	-0.05959563	-0.06066946	-0.05307523	-0.05783867	-0.05870782	-0.05549048	-0.04098769	-0.06127432	
0.91936	-0.05961211	-0.0606804	-0.05303686	-0.05792338	-0.05871655	-0.05546733	-0.04102316	-0.06128925	
0.92144	-0.05962792	-0.06068761	-0.05301154	-0.05800462	-0.0587223	-0.05545206	-0.04104655	-0.06130388	
0.92352	-0.05964307	-0.06069233	-0.05298405	-0.05802624	-0.05880853	-0.05544199	-0.04106199	-0.06131821	
0.9256	-0.05965762	-0.06069543	-0.05296591	-0.05804698	-0.05886541	-0.05543535	-0.04107217	-0.06133225	
0.92768	-0.05967157	-0.06069748	-0.05295394	-0.05806687	-0.05890294	-0.05543096	-0.04107888	-0.06134599	
0.92976	-0.05965287	-0.06069365	-0.05295685	-0.05814563	-0.05904465	-0.05540807	-0.04111345	-0.06135946	
0.93184	-0.05966702	-0.06069478	-0.05294796	-0.05817344	-0.0591868	-0.05539297	-0.04113625	-0.06137265	
0.93392	-0.05968058	-0.06069552	-0.0529421	-0.05820012	-0.05928057	-0.05538301	-0.04115129	-0.06138556	
0.936	-0.0596936	-0.06069601	-0.05293824	-0.05822571	-0.05934243	-0.05537644	-0.04116122	-0.0613982	
0.93808	-0.05970608	-0.06071806	-0.05285936	-0.05817714	-0.05943874	-0.05536918	-0.04117208	-0.06141059	
0.94016	-0.05971806	-0.0607589	-0.0526863	-0.05758226	-0.05938987	-0.05535571	-0.04119218	-0.06142273	
0.94224	-0.05972955	-0.06078584	-0.05257213	-0.05701163	-0.05935764	-0.05534682	-0.04120544	-0.06143461	
0.94432	-0.05974057	-0.06081568	-0.05246359	-0.05703112	-0.05940009	-0.05534964	-0.04120125	-0.06143463	
0.9464	-0.05975114	-0.060846	-0.05233075	-0.0567007	-0.05946859	-0.05534282	-0.04121143	-0.06144626	
0.94848	-0.05976128	-0.06086601	-0.05224312	-0.05638375	-0.05951379	-0.05533832	-0.04121814	-0.06145766	
0.95056	-0.05965387	-0.06087312	-0.05222436	-0.0565311	-0.05965721	-0.05534116	-0.04121394	-0.06144094	
0.95264	-0.05966797	-0.06088036	-0.05218973	-0.05654934	-0.0597931	-0.05533722	-0.0412198	-0.06145244	
0.95472	-0.0596815	-0.06089005	-0.05213339	-0.05644311	-0.05983807	-0.05533463	-0.04122366	-0.06146372	
0.9568	-0.05969448	-0.06090214	-0.05206823	-0.05643323	-0.05980891	-0.0553154	-0.04125209	-0.06147476	
