Time	BR_Ankle PF E	BR_Ankle PF F	BR_Hip PF E	BR_Hip PF F	BR_Knee PF E	BR_Knee PF F	
8.935679	-0.06099073	-0.05753739	-0.06083713	-0.05765713	-0.06127603	-0.05727108	
8.937759	-0.0609649	-0.05755292	-0.06082004	-0.05766913	-0.06124287	-0.05729613	
8.939839	-0.06093977	-0.05756797	-0.06080421	-0.05768082	-0.0612215	-0.05732029	
8.941919	-0.06091265	-0.05758257	-0.060793	-0.0576922	-0.06120171	-0.05734358	
8.944	-0.06090411	-0.05759675	-0.0607766	-0.0577033	-0.06117219	-0.05736604	
8.94608	-0.06089454	-0.05761051	-0.06076715	-0.05771412	-0.06114784	-0.05738769	
8.94816	-0.06088882	-0.05762388	-0.06075182	-0.05772467	-0.06111792	-0.05740857	
8.95024	-0.0608838	-0.05763687	-0.06072986	-0.05773496	-0.06109796	-0.0574287	
8.95232	-0.0608624	-0.0576495	-0.06071334	-0.057745	-0.06106676	-0.05744812	
8.9544	-0.06085242	-0.05766178	-0.06070977	-0.0577548	-0.06104767	-0.05746687	
8.95648	-0.0608387	-0.05767373	-0.06069942	-0.05776437	-0.06102173	-0.05748497	
8.95856	-0.06081286	-0.05768536	-0.06069353	-0.05777371	-0.06100957	-0.05750244	
8.96064	-0.06080215	-0.05769668	-0.06068531	-0.05778284	-0.06099844	-0.05751934	
8.96272	-0.06077839	-0.05770771	-0.06066624	-0.05779175	-0.06097519	-0.05753567	
8.9648	-0.06077079	-0.05771846	-0.0606502	-0.05780047	-0.06094832	-0.05755146	
8.96688	-0.06075443	-0.05772893	-0.06063608	-0.05780899	-0.06093539	-0.05756675	
8.96896	-0.06074389	-0.05773914	-0.06062137	-0.05781731	-0.06092007	-0.05758156	
8.97104	-0.06072128	-0.05774911	-0.06060166	-0.05782546	-0.060889	-0.05759591	
8.97312	-0.06069432	-0.05775883	-0.06058821	-0.05783343	-0.06086746	-0.05760982	
8.9752	-0.06066928	-0.05776832	-0.0605826	-0.05784122	-0.06083807	-0.05762332	
8.97728	-0.06064338	-0.05777758	-0.06056207	-0.05784885	-0.06082836	-0.05763641	
8.97936	-0.06063526	-0.05778662	-0.06055045	-0.05785632	-0.0608112	-0.05764913	
8.98144	-0.06063867	-0.05779546	-0.06053758	-0.05786363	-0.06080196	-0.05766149	
8.98352	-0.06063953	-0.0578041	-0.06053786	-0.05787079	-0.06078163	-0.0576735	
8.9856	-0.06063105	-0.05781255	-0.06052629	-0.0578778	-0.06075491	-0.05768518	
8.987679	-0.06063173	-0.0578208	-0.06050627	-0.05788467	-0.06074457	-0.05769655	
8.989759	-0.06061429	-0.05782887	-0.06050392	-0.05789139	-0.06072336	-0.05770762	
8.991839	-0.06061209	-0.05783677	-0.06049448	-0.05789799	-0.06071549	-0.05771839	
8.993919	-0.06059509	-0.0578445	-0.06049152	-0.05790445	-0.06069848	-0.05772889	
8.995999	-0.06057931	-0.05785206	-0.06048245	-0.05791078	-0.06067358	-0.05773913	
8.998079	-0.06056753	-0.05785946	-0.06046154	-0.05791699	-0.0606482	-0.05774911	
9.00016	-0.06054714	-0.05786671	-0.06043942	-0.05792308	-0.06062201	-0.05775885	
9.00224	-0.06052401	-0.05787381	-0.06043243	-0.05792905	-0.0606189	-0.05776835	
9.00432	-0.06050145	-0.05788076	-0.06042877	-0.05793491	-0.06062301	-0.05777762	
9.0064	-0.0604926	-0.05788757	-0.06041864	-0.05794065	-0.06062512	-0.05778668	
9.00848	-0.06049212	-0.05789424	-0.06041585	-0.05794628	-0.06062233	-0.05779552	
9.01056	-0.0604785	-0.05790077	-0.06041263	-0.05795181	-0.06062287	-0.05780416	
9.01264	-0.06046499	-0.05790718	-0.06039524	-0.05795724	-0.06061117	-0.05781261	
9.01472	-0.06045553	-0.05791346	-0.06039352	-0.05796256	-0.06060729	-0.05782087	
9.0168	-0.06044829	-0.05791962	-0.06037863	-0.05796778	-0.06058614	-0.05782894	
9.01888	-0.06044411	-0.05792566	-0.06037648	-0.05797291	-0.06056511	-0.05783685	
9.02096	-0.06044121	-0.05793158	-0.06038094	-0.05797794	-0.06055767	-0.05784457	
9.02304	-0.06042548	-0.05793738	-0.06038107	-0.05798289	-0.06055083	-0.05785213	
9.02512	-0.06042722	-0.05794308	-0.06038029	-0.05798774	-0.06052786	-0.05785954	
9.0272	-0.06041824	-0.05794867	-0.06037195	-0.05799251	-0.0605142	-0.05786679	
9.02928	-0.0604131	-0.05795415	-0.06037062	-0.05799719	-0.06051023	-0.05787388	
9.03136	-0.06039567	-0.05795953	-0.06036097	-0.05800178	-0.06051018	-0.05788083	
9.03344	-0.06039334	-0.05796481	-0.06033934	-0.0580063	-0.06051245	-0.05788764	
9.03552	-0.06038086	-0.05796999	-0.06031985	-0.05801073	-0.06051257	-0.05789431	
9.0376	-0.06036258	-0.05797508	-0.06030939	-0.05801509	-0.06049172	-0.05790085	
9.03968	-0.06034439	-0.05798008	-0.06030123	-0.05801937	-0.0604871	-0.05790725	
9.041759	-0.0603297	-0.05798498	-0.06029324	-0.05802358	-0.06047941	-0.05791353	
9.043839	-0.06032737	-0.0579898	-0.06028448	-0.05802771	-0.06047069	-0.05791969	
9.045919	-0.06031619	-0.05799453	-0.06027032	-0.05803178	-0.06046041	-0.05792572	
9.047999	-0.06032033	-0.05799917	-0.06027016	-0.05803576	-0.06043845	-0.05793164	
9.050079	-0.06032287	-0.05800373	-0.06026501	-0.05803969	-0.06043302	-0.05793745	
9.052159	-0.06032072	-0.05800821	-0.0602531	-0.05804355	-0.06041929	-0.05794314	
9.05424	-0.06032009	-0.05801262	-0.06025907	-0.05804734	-0.06040097	-0.05794873	
9.05632	-0.06032784	-0.05801694	-0.06026065	-0.05805106	-0.06039934	-0.05795421	
9.0584	-0.06031611	-0.05802119	-0.06025361	-0.05805473	-0.06039272	-0.05795959	
9.06048	-0.06029759	-0.05802536	-0.06024711	-0.05805833	-0.06037691	-0.05796487	
9.06256	-0.0602772	-0.05802947	-0.06024828	-0.05806187	-0.06035481	-0.05797005	
9.06464	-0.06027771	-0.0580335	-0.06024351	-0.05806535	-0.06033698	-0.05797514	
9.06672	-0.06026385	-0.05803746	-0.06023132	-0.05806878	-0.06033844	-0.05798014	
9.0688	-0.0602529	-0.05804135	-0.06022169	-0.05807215	-0.06033465	-0.05798504	
9.07088	-0.06025967	-0.05804518	-0.0602249	-0.05807546	-0.06031871	-0.05798985	
9.07296	-0.06027139	-0.05804894	-0.06022658	-0.05807872	-0.06031002	-0.05799458	
9.07504	-0.06026222	-0.05805264	-0.0602283	-0.05808192	-0.06031493	-0.05799922	
9.07712	-0.06025691	-0.05805628	-0.06021534	-0.05808508	-0.06032201	-0.05800379	
9.0792	-0.06025609	-0.05805986	-0.06019641	-0.05808818	-0.06032655	-0.05800826	
9.08128	-0.06025425	-0.05806338	-0.06018891	-0.05809123	-0.06033148	-0.05801266	
9.08336	-0.06026129	-0.05806683	-0.06019103	-0.05809423	-0.06033599	-0.05801699	
9.08544	-0.06026578	-0.05807023	-0.06019956	-0.05809718	-0.06032598	-0.05802124	
9.08752	-0.06026853	-0.05807358	-0.06019661	-0.05810008	-0.06031938	-0.05802541	
9.0896	-0.06027335	-0.05807687	-0.06019347	-0.05810294	-0.0603176	-0.05802951	
9.09168	-0.06026987	-0.0580801	-0.0601799	-0.05810575	-0.06031605	-0.05803354	
9.09376	-0.06026425	-0.05808328	-0.06016499	-0.05810852	-0.06031353	-0.0580375	
9.09584	-0.06025011	-0.05808641	-0.06015648	-0.05811124	-0.06030381	-0.0580414	
9.097919	-0.06023366	-0.05808949	-0.06014505	-0.05811392	-0.06028671	-0.05804523	
9.099999	-0.06021222	-0.05809252	-0.06013416	-0.05811656	-0.0602272	-0.05804899	
9.102079	-0.06017642	-0.0580955	-0.06011754	-0.05811915	-0.06015737	-0.05805269	
9.104159	-0.06012076	-0.05809843	-0.06011095	-0.05812171	-0.0600712	-0.05805632	
9.106239	-0.06004811	-0.05810132	-0.06010742	-0.05812422	-0.05996606	-0.0580599	
9.10832	-0.0599425	-0.05810415	-0.06011436	-0.0581267	-0.05984737	-0.05806342	
9.1104	-0.05982183	-0.05810694	-0.06011475	-0.05812913	-0.05972325	-0.05806687	
9.11248	-0.05967044	-0.05810969	-0.06010394	-0.05813153	-0.05958987	-0.05807027	
9.11456	-0.05951835	-0.0581124	-0.06010938	-0.05813389	-0.05944306	-0.05807362	
9.11664	-0.05936498	-0.05811506	-0.06010346	-0.05813621	-0.05929429	-0.0580769	
9.11872	-0.05923194	-0.05811768	-0.06011366	-0.0581385	-0.05914541	-0.05808014	
9.1208	-0.05910851	-0.05812025	-0.06011659	-0.05814075	-0.05901802	-0.05808332	
9.12288	-0.05898296	-0.05812279	-0.06010751	-0.05814297	-0.05891958	-0.05808645	
9.12496	-0.05888436	-0.05812529	-0.06009508	-0.05814515	-0.05882682	-0.05808953	
9.12704	-0.05878802	-0.05812775	-0.06008034	-0.0581473	-0.05875627	-0.05810975	
9.12912	-0.05869501	-0.05814829	-0.06008296	-0.05814941	-0.05869423	-0.05819064	
9.1312	-0.05861117	-0.05820457	-0.0600933	-0.05815149	-0.05863344	-0.05829305	
9.13328	-0.05855387	-0.05826836	-0.06008632	-0.05815355	-0.05857452	-0.05838975	
9.13536	-0.0584828	-0.05834619	-0.0600829	-0.05815557	-0.05849529	-0.05849629	
9.13744	-0.05843024	-0.05843418	-0.0600917	-0.05815756	-0.05841675	-0.05860079	
9.13952	-0.05837356	-0.05852532	-0.06009775	-0.05815952	-0.0583149	-0.05870196	
9.1416	-0.05831683	-0.05864267	-0.06009712	-0.05816144	-0.05819611	-0.05880631	
9.14368	-0.0582304	-0.05873694	-0.06010207	-0.05816334	-0.05808181	-0.05890206	
9.14576	-0.0580959	-0.05883376	-0.06009093	-0.05816521	-0.05792188	-0.05900938	
9.14784	-0.05792626	-0.05893212	-0.06008271	-0.05816706	-0.0577461	-0.05912406	
9.14992	-0.05773636	-0.05905236	-0.0600732	-0.05816887	-0.05758236	-0.05927631	
9.151999	-0.0575852	-0.05919758	-0.0600636	-0.05817066	-0.05744651	-0.05945093	
9.154079	-0.05745522	-0.05937865	-0.06006589	-0.05817242	-0.05733063	-0.05964708	
9.156159	-0.05734568	-0.05958337	-0.06006771	-0.05817416	-0.05723276	-0.05986116	
9.158239	-0.05725324	-0.05977106	-0.060068	-0.05817586	-0.05715039	-0.06006288	
9.160319	-0.05717576	-0.05995196	-0.0600402	-0.05817755	-0.05708162	-0.06023454	
9.162399	-0.05711135	-0.06012071	-0.05994416	-0.0581792	-0.05702484	-0.06040625	
9.16448	-0.05705843	-0.06026312	-0.0598086	-0.05818084	-0.05697866	-0.06055655	
9.16656	-0.05701566	-0.06038911	-0.05961344	-0.05818244	-0.0569419	-0.06068092	
9.16864	-0.0569819	-0.0605102	-0.05935607	-0.05818403	-0.05691354	-0.06078819	
9.17072	-0.0569561	-0.06062462	-0.05907099	-0.05818559	-0.05689263	-0.06087108	
9.1728	-0.05693739	-0.06072731	-0.05873699	-0.05821948	-0.05687836	-0.06093602	
9.17488	-0.05692496	-0.06079589	-0.05838929	-0.05836796	-0.05686999	-0.06098608	
9.17696	-0.05691808	-0.06086493	-0.05811129	-0.05858991	-0.05686686	-0.06103188	
9.17904	-0.05691611	-0.06092427	-0.05787402	-0.05888063	-0.05686833	-0.06107478	
9.18112	-0.05691845	-0.06095507	-0.05767294	-0.05921837	-0.05687387	-0.06110243	
9.1832	-0.05692456	-0.06098861	-0.05750134	-0.05956975	-0.05688293	-0.06113379	
9.18528	-0.05693394	-0.06101768	-0.05735475	-0.05989463	-0.05689507	-0.06115532	
9.18736	-0.05694614	-0.06104125	-0.05722954	-0.06020463	-0.05690984	-0.0611801	
9.18944	-0.05696077	-0.06107512	-0.05712285	-0.060474	-0.05692684	-0.06121678	
9.19152	-0.05697744	-0.06109561	-0.05703236	-0.06069658	-0.05694573	-0.06124411	
9.1936	-0.05699581	-0.06111602	-0.05695618	-0.06090029	-0.05696618	-0.06126682	
9.19568	-0.05701558	-0.06114145	-0.0568927	-0.06106515	-0.05698788	-0.06127954	
9.19776	-0.05703648	-0.06116065	-0.05684057	-0.06120733	-0.05701057	-0.0612878	
9.19984	-0.05705826	-0.06115512	-0.05679862	-0.06130373	-0.05703402	-0.061302	
9.20192	-0.0570807	-0.06115566	-0.05676581	-0.06138798	-0.05705801	-0.06130907	
9.204	-0.05710361	-0.06114113	-0.05674123	-0.06145799	-0.05708236	-0.06131199	
9.206079	-0.05712682	-0.06112901	-0.05672406	-0.06150403	-0.05710691	-0.06130745	
9.208159	-0.05715018	-0.06112342	-0.05671352	-0.06154827	-0.05713151	-0.06130275	
9.210239	-0.05717356	-0.06112014	-0.05670894	-0.06158571	-0.05715604	-0.06128345	
9.212319	-0.05719686	-0.06110949	-0.05670966	-0.06161	-0.0571804	-0.06127107	
9.214399	-0.05721997	-0.06110385	-0.0567151	-0.06161539	-0.0572045	-0.06124207	
9.216479	-0.05724283	-0.06109118	-0.0567247	-0.06162165	-0.05722827	-0.06121437	
9.21856	-0.05726537	-0.0610668	-0.05673794	-0.06162511	-0.05725164	-0.0612004	
9.22064	-0.05728753	-0.06103697	-0.05675435	-0.06161612	-0.05727458	-0.06117349	
9.22272	-0.05730927	-0.06101141	-0.05677347	-0.06161191	-0.05729704	-0.06116104	
9.2248	-0.05733057	-0.060995	-0.0567949	-0.06161392	-0.057319	-0.06114804	
9.22688	-0.05735139	-0.0609847	-0.05681825	-0.06160198	-0.05734044	-0.06112395	
9.22896	-0.05737173	-0.06097065	-0.05684318	-0.0615981	-0.05736133	-0.06111312	
9.23104	-0.05739156	-0.06094171	-0.05686936	-0.06158388	-0.05738169	-0.06108833	
9.23312	-0.05741088	-0.06092524	-0.05689651	-0.06156949	-0.0574015	-0.06105896	
9.2352	-0.0574297	-0.06089742	-0.05692437	-0.06154306	-0.05742076	-0.06104884	
9.23728	-0.05744801	-0.06086796	-0.05695271	-0.0615271	-0.05743948	-0.06103521	
9.23936	-0.05746583	-0.06085739	-0.05698133	-0.06150961	-0.05745768	-0.06100902	
9.24144	-0.05748314	-0.06084791	-0.05701004	-0.06149163	-0.05747535	-0.06098931	
9.24352	-0.05749997	-0.06082423	-0.05703869	-0.0614695	-0.05749251	-0.0609815	
9.2456	-0.05751633	-0.06081484	-0.05706716	-0.06145106	-0.05750917	-0.06095831	
9.24768	-0.05753223	-0.06080435	-0.05709531	-0.06142768	-0.05752535	-0.0609402	
9.24976	-0.05754768	-0.06078367	-0.05712306	-0.06140532	-0.05754106	-0.06093156	
9.25184	-0.05756269	-0.06076047	-0.05715034	-0.06137634	-0.05755632	-0.06090914	
9.25392	-0.05757728	-0.06075047	-0.05717707	-0.06135052	-0.05757115	-0.06088277	
9.256	-0.05759147	-0.06072888	-0.05720322	-0.06132456	-0.05758554	-0.06085357	
9.25808	-0.05760526	-0.06071302	-0.05722874	-0.06130614	-0.05759954	-0.060835	
9.260159	-0.05761867	-0.06070191	-0.05725361	-0.06129324	-0.05761314	-0.0608157	
9.262239	-0.05763172	-0.06069896	-0.0572778	-0.06128209	-0.05762637	-0.06080146	
9.264319	-0.05764441	-0.06069996	-0.05730132	-0.06125971	-0.05763923	-0.06079756	
9.266399	-0.05765676	-0.06068667	-0.05732416	-0.06123871	-0.05765174	-0.06080086	
9.268479	-0.05766879	-0.06066673	-0.05734631	-0.06120764	-0.05766391	-0.06080563	
9.270559	-0.0576805	-0.06064504	-0.05736779	-0.06118635	-0.05767577	-0.06081169	
9.27264	-0.05769191	-0.06063012	-0.05738861	-0.06117121	-0.05768731	-0.06080392	
9.27472	-0.05770303	-0.06061058	-0.05740878	-0.0611524	-0.05769856	-0.06080081	
9.2768	-0.05771386	-0.06059685	-0.05742832	-0.06112637	-0.05770951	-0.06078478	
9.27888	-0.05772442	-0.06059897	-0.05744725	-0.06110062	-0.05772019	-0.06077072	
9.28096	-0.05773473	-0.0605988	-0.05746558	-0.06107385	-0.05773061	-0.06076533	
9.28304	-0.05774478	-0.06058711	-0.05748333	-0.06105013	-0.05774077	-0.0607435	
9.28512	-0.05775459	-0.06058922	-0.05750052	-0.06102318	-0.05775068	-0.06072348	
9.2872	-0.05776417	-0.0605954	-0.05751719	-0.06098981	-0.05776035	-0.06071009	
9.28928	-0.05777352	-0.06058168	-0.05753333	-0.06096525	-0.05776979	-0.06070166	
9.29136	-0.05778265	-0.06057044	-0.05754899	-0.06094575	-0.05777901	-0.06069832	
9.29344	-0.05779157	-0.06055008	-0.05756417	-0.06092003	-0.05778802	-0.06069919	
9.29552	-0.05780029	-0.06053392	-0.0575789	-0.06090274	-0.05779682	-0.06068244	
9.2976	-0.05780881	-0.06052831	-0.05759319	-0.06089095	-0.05780543	-0.06066137	
9.29968	-0.05781715	-0.06051768	-0.05760706	-0.06087191	-0.05781384	-0.06064149	
9.30176	-0.0578253	-0.06051385	-0.05762053	-0.06086121	-0.05782206	-0.06062616	
9.30384	-0.05783327	-0.06049865	-0.05763362	-0.06084187	-0.0578301	-0.06060443	
9.30592	-0.05784107	-0.06047555	-0.05764634	-0.06083076	-0.05783797	-0.06058662	
9.308	-0.0578487	-0.06046831	-0.05765871	-0.06082214	-0.05784567	-0.06058655	
9.31008	-0.05785617	-0.06044892	-0.05767075	-0.06081526	-0.05785321	-0.06057843	
9.31216	-0.05786349	-0.06043917	-0.05768245	-0.0607967	-0.05786058	-0.06058189	
9.31424	-0.05787065	-0.06042125	-0.05769386	-0.06078963	-0.05786781	-0.06056742	
9.316319	-0.05787766	-0.06040223	-0.05770496	-0.06078394	-0.05787488	-0.06054534	
9.318399	-0.05788453	-0.06038431	-0.05771578	-0.06078041	-0.05788181	-0.06053229	
9.320479	-0.05789126	-0.06037708	-0.05772632	-0.06077833	-0.05788859	-0.06053302	
9.322559	-0.05789786	-0.06036958	-0.0577366	-0.0607527	-0.05789524	-0.06052548	
9.324639	-0.05790433	-0.06036099	-0.05774662	-0.06073229	-0.05790176	-0.06052388	
9.32672	-0.05791066	-0.0603585	-0.05775641	-0.06072333	-0.05790815	-0.06050754	
9.3288	-0.05791687	-0.06033916	-0.05776595	-0.06071954	-0.05791441	-0.06050207	
9.33088	-0.05792296	-0.06032627	-0.05777527	-0.06070068	-0.05792055	-0.06054794	
9.33296	-0.05792893	-0.06034585	-0.05778437	-0.06067384	-0.05792657	-0.06063259	
9.33504	-0.05793479	-0.06039387	-0.05779326	-0.06064961	-0.05793247	-0.06075457	
9.33712	-0.05794054	-0.060462	-0.05780195	-0.06063447	-0.05793826	-0.06088044	
9.3392	-0.05794618	-0.06051707	-0.05781044	-0.06063237	-0.05794394	-0.06100174	
9.34128	-0.0579517	-0.06058912	-0.05781874	-0.0606336	-0.05794951	-0.06109529	
9.34336	-0.05795713	-0.06064875	-0.05782687	-0.06062877	-0.05795498	-0.06118437	
9.34544	-0.05796245	-0.06070471	-0.0578348	-0.06061396	-0.05796034	-0.06124068	
9.34752	-0.05796768	-0.06073891	-0.05784258	-0.06060918	-0.05796561	-0.06129433	
9.3496	-0.05797281	-0.06077271	-0.05785018	-0.06059334	-0.05797078	-0.0613239	
9.35168	-0.05797785	-0.06079277	-0.05785762	-0.06058691	-0.05797585	-0.061343	
9.35376	-0.05798279	-0.06082033	-0.0578649	-0.06056999	-0.05798083	-0.06136189	
9.35584	-0.05798765	-0.06083686	-0.05787204	-0.06054482	-0.05798572	-0.06137768	
9.35792	-0.05799241	-0.06084106	-0.05787903	-0.06051016	-0.05799052	-0.06136777	
9.36	-0.0579971	-0.06082811	-0.05788587	-0.06047906	-0.05799524	-0.06134919	
9.36208	-0.0580017	-0.06078446	-0.05789258	-0.06043851	-0.05799987	-0.06131309	
9.36416	-0.05800621	-0.06072053	-0.05789914	-0.06041164	-0.05800442	-0.06125034	
9.36624	-0.05801065	-0.0606108	-0.05790558	-0.0603697	-0.05800889	-0.06116733	
9.36832	-0.05801501	-0.06049682	-0.0579119	-0.06031329	-0.05801328	-0.06105757	
9.370399	-0.05801929	-0.06037888	-0.05791808	-0.06023905	-0.05801759	-0.06094247	
9.372479	-0.0580235	-0.0602608	-0.05792415	-0.060159	-0.05802183	-0.06084095	
9.374559	-0.05802763	-0.06012937	-0.0579301	-0.06005646	-0.05802599	-0.06074194	
9.376639	-0.0580317	-0.05999941	-0.05793593	-0.05993837	-0.05803008	-0.06062648	
9.378719	-0.05803569	-0.05988242	-0.05794166	-0.05980707	-0.05803411	-0.06053029	
9.380799	-0.05803961	-0.059758	-0.05794727	-0.05968377	-0.05803806	-0.06043098	
9.38288	-0.05804347	-0.05964781	-0.05795278	-0.05956231	-0.05804194	-0.06032806	
9.38496	-0.05804726	-0.05952781	-0.05795819	-0.05942458	-0.05804576	-0.06024059	
9.38704	-0.05805099	-0.05941541	-0.05802725	-0.05930104	-0.05804951	-0.06015893	
9.38912	-0.05805466	-0.05931735	-0.05814905	-0.0591834	-0.0580532	-0.06009089	
9.3912	-0.05805826	-0.0592398	-0.05831946	-0.05905988	-0.05805683	-0.06002733	
9.39328	-0.0580618	-0.05915593	-0.05851024	-0.05892653	-0.0580604	-0.05996588	
9.39536	-0.05806529	-0.05908765	-0.05869384	-0.05879753	-0.05806391	-0.05990284	
9.39744	-0.05806872	-0.05901134	-0.0588939	-0.05862954	-0.05806736	-0.05985256	
9.39952	-0.05807208	-0.05894369	-0.05910164	-0.0584322	-0.05807075	-0.05980378	
9.4016	-0.0580754	-0.05886836	-0.05928974	-0.05819637	-0.05807408	-0.05973518	
9.40368	-0.05807866	-0.05879249	-0.05948289	-0.05797903	-0.05807736	-0.05966601	
9.40576	-0.05808186	-0.05871421	-0.05969196	-0.05780025	-0.05808059	-0.05959519	
9.40784	-0.05808501	-0.05862163	-0.05989698	-0.05764874	-0.05808376	-0.05950123	
9.40992	-0.05808812	-0.05849012	-0.06010402	-0.05752104	-0.05808688	-0.05937089	
9.412	-0.05809117	-0.05834161	-0.06029862	-0.05741335	-0.05808996	-0.05923928	
9.41408	-0.05809417	-0.05815252	-0.06047963	-0.05732285	-0.05809298	-0.0590878	
9.41616	-0.05816748	-0.05794571	-0.06065312	-0.05724721	-0.05809595	-0.05893673	
9.41824	-0.0583276	-0.05777916	-0.06080061	-0.0571845	-0.05809887	-0.05877055	
9.42032	-0.05864537	-0.05763755	-0.06091564	-0.05713312	-0.05810175	-0.05859781	
9.4224	-0.05905723	-0.05751859	-0.06102575	-0.05709168	-0.05826099	-0.05841761	
9.424479	-0.05947379	-0.05741851	-0.06112055	-0.057059	-0.05854051	-0.05825186	
9.426559	-0.05985344	-0.05733472	-0.06119689	-0.05703406	-0.05886885	-0.05806835	
9.428639	-0.06018513	-0.05726499	-0.06126464	-0.05701595	-0.05920858	-0.05785712	
9.430719	-0.06047231	-0.05720749	-0.06130305	-0.05700386	-0.05952274	-0.05766886	
9.432799	-0.06069114	-0.05716068	-0.0613382	-0.05699706	-0.0598354	-0.05751071	
9.434879	-0.06087768	-0.05712324	-0.06137107	-0.05699493	-0.06011504	-0.05737571	
9.43696	-0.06102139	-0.05709404	-0.06139875	-0.05699686	-0.06037341	-0.05726102	
9.43904	-0.06114042	-0.05707209	-0.06140484	-0.05700234	-0.06059685	-0.0571638	
9.44112	-0.06123104	-0.05705652	-0.06140916	-0.05701089	-0.06078523	-0.05708188	
9.4432	-0.06129231	-0.05704655	-0.0614191	-0.05702207	-0.06093583	-0.0570134	
9.44528	-0.06133458	-0.0570415	-0.06141278	-0.0570355	-0.06107659	-0.05695685	
9.44736	-0.06137624	-0.05704075	-0.06141182	-0.05705082	-0.06117735	-0.05691089	
9.44944	-0.06141028	-0.05704374	-0.06140278	-0.05706771	-0.06126005	-0.05687439	
9.45152	-0.06142329	-0.05704998	-0.06139339	-0.0570859	-0.06133553	-0.05684634	
9.4536	-0.06143892	-0.05705901	-0.06138072	-0.05710512	-0.06140074	-0.05682584	
9.45568	-0.06144962	-0.05707043	-0.0613715	-0.05712514	-0.06144265	-0.0568121	
9.45776	-0.06145936	-0.05708387	-0.06136592	-0.05714578	-0.06147825	-0.05680437	
9.45984	-0.06144546	-0.05709901	-0.06135493	-0.05716684	-0.06151133	-0.056802	
9.46192	-0.0614383	-0.05711555	-0.06133371	-0.05718819	-0.06152805	-0.05680438	
9.464	-0.06142515	-0.05713322	-0.06131852	-0.05720967	-0.06153614	-0.05681093	
9.46608	-0.061409	-0.0571518	-0.06129696	-0.05723118	-0.06154705	-0.05682113	
9.46816	-0.06138573	-0.05717107	-0.06127667	-0.05725262	-0.06156025	-0.05683451	
9.47024	-0.06136474	-0.05719086	-0.06125214	-0.05727391	-0.06155483	-0.05685062	
9.47232	-0.06134846	-0.05721101	-0.06122719	-0.05729497	-0.06154876	-0.05686906	
9.4744	-0.06134083	-0.05723137	-0.0612096	-0.05731575	-0.06153525	-0.05688946	
9.47648	-0.06131703	-0.05725183	-0.0612015	-0.0573362	-0.06153452	-0.05691146	
9.478559	-0.06130555	-0.05727228	-0.06117877	-0.05735628	-0.06152789	-0.05693478	
9.480639	-0.06128549	-0.05729264	-0.06115197	-0.05737596	-0.06151179	-0.05695911	
9.482719	-0.06127225	-0.05731283	-0.06113346	-0.05739523	-0.06150482	-0.05698423	
9.484799	-0.06124658	-0.0573328	-0.06111341	-0.05741406	-0.06148669	-0.05700989	
9.486879	-0.06123582	-0.05735248	-0.06108703	-0.05743245	-0.06146149	-0.05703592	
9.488959	-0.06122055	-0.05737185	-0.06105746	-0.05745039	-0.0614331	-0.05706212	
9.49104	-0.06119951	-0.05739086	-0.06103145	-0.05746787	-0.06140405	-0.05708836	
9.49312	-0.06117285	-0.0574095	-0.06101352	-0.05748491	-0.06137493	-0.0571145	
9.4952	-0.06114249	-0.05742774	-0.06099975	-0.0575015	-0.06135361	-0.05714044	
